Source;Target;Combined;Inserts;Deletes;Grammar
misade;misadeê;misadeINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
palandin;palandinin;palandINS(in)in;INS(in);;INDF,N,NOM,PL
kelîn;kelînno;kelînINS(no);INS(no);;DEF,N,PL,VOC
tehlike;tehlikeên;tehlikeINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
teknokrat;teknokrato;teknokratINS(o);INS(o);;DEF,N,SG,VOC
zengû;zengû;zengû;;;DEF,N,NOM,PL,SG
serad;seradan;seradINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
newroz;newrozin;newrozINS(in);INS(in);;INDF,N,NOM,PL
desen;desenine;desenINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
kort;kortno;kortINS(no);INS(no);;DEF,N,PL,VOC
kengir;kengirên;kengirINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
berêkane;berêkanea;berêkaneINS(a);INS(a);;DEF,LGSPEC1,N,SG
pezê sîs;pezê sîsek;pezê sîsINS(ek);INS(ek);;INDF,N,NOM,SG
axêver;axêverno;axêverINS(no);INS(no);;DEF,N,PL,VOC
katalanî;katalanî;katalanî;;;ADJ,DEF,N,NOM,PL,SG
xuh;xuhno;xuhINS(no);INS(no);;DEF,N,PL,VOC
lewerandin;lewerandineke;lewerandinINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
marîfet;marîfetek;marîfetINS(ek);INS(ek);;INDF,N,NOM,SG
liqandin;nediliqandin;INS(ne)INS(di)liqandin;INS(ne),INS(di);;1,2,3,IND,NEG,PL,PST,V,PROG
zivirîn;dizivirîn;INS(di)zivirîn;INS(di);;1,2,3,IND,PL,POS,PST,V,PROG
dost;dostê;dostINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
xelasî;xelasîine;xelasîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
der-xistin;bider-xe;INS(bi)der-xDEL(i)DEL(stin)INS(e);INS(bi),INS(e);DEL(i),DEL(stin);3,IMP,POS,PRS,SBJV,SG,V
laq;laqek;laqINS(ek);INS(ek);;INDF,N,NOM,SG
Îtalya;Îtalyano;ÎtalyaINS(no);INS(no);;DEF,N,PL,VOC
dans;dansno;dansINS(no);INS(no);;DEF,N,PL,VOC
pêhesînek;pêhesînekin;pêhesînekINS(in);INS(in);;INDF,N,NOM,PL
deryavanî;deryavanîekî;deryavanINS(î)INS(e)INS(k)î;INS(î),INS(e),INS(k);;INDF,LGSPEC1,N,SG,ACC
espar;esparan;esparINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
behecandin;behecandinên;behecandiINS(n)INS(ê)n;INS(n),INS(ê);;DEF,LGSPEC1,N,PL,VOC
fezl;fezlek;fezlINS(ek);INS(ek);;INDF,N,NOM,SG
xulametî;xulametîeke;xulametîINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
kêþan;dikêþam;INS(di)kêþaDEL(n)INS(m);INS(di),INS(m);DEL(n);1,IND,POS,PST,SG,V,PROG
munasebet;munasebetek;munasebetINS(ek);INS(ek);;INDF,N,NOM,SG
miwazene;miwazeneno;miwazeneINS(no);INS(no);;DEF,N,PL,VOC
þirînmeh;þirînmeheke;þirînmehINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
ve-maltin;neve-malti;INS(ne)ve-maltiDEL(n);INS(ne);DEL(n);3,IND,NEG,PFV,PST,SG,V
cixarekêþ;cixarekêþno;cixarekêþINS(no);INS(no);;DEF,N,PL,VOC
kurdîpeyiv;kurdîpeyivek;kurdîpeyivINS(ek);INS(ek);;INDF,N,NOM,SG
pirsîn;pirsînê;pirsînINS(ê);INS(ê);;DEF,N,SG,V,V.MSDR,VOC,ACC,LGSPEC2
gildik;gildikno;gildikINS(no);INS(no);;DEF,N,PL,VOC
torin;torino;torinINS(o);INS(o);;DEF,N,SG,VOC
cîhangir;cîhangirekî;cîhangirINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
pelik;pelikî;pelikINS(î);INS(î);;DEF,N,SG,LGSPEC2
stuvank;stuvankno;stuvankINS(no);INS(no);;DEF,N,PL,VOC
liqandin;diliqînim;INS(di)liqDEL(a)DEL(ndi)INS(î)nINS(i)INS(m);INS(di),INS(î),INS(i),INS(m);DEL(a),DEL(ndi);1,IND,POS,PRS,SG,V,IPFV
derî;derîên;derîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
lale;laleên;laleINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
tendûr;tendûrên;tendûrINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
mudîr;mudîrê;mudîrINS(ê);INS(ê);;DEF,LGSPEC1,N,SG
bêdadî;bêdadîek;bêdadîINS(ek);INS(ek);;INDF,N,NOM,SG
himet;himet;himet;;;DEF,N,NOM,PL,SG
kevlan;kevlanê;kevlanINS(ê);INS(ê);;DEF,LGSPEC1,N,SG
boç;boçên;boçINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
çaydan;çaydana;çaydanINS(a);INS(a);;DEF,LGSPEC1,N,SG
zafer;zaferek;zaferINS(ek);INS(ek);;INDF,N,NOM,SG
sam;saminan;samINS(inan);INS(inan);;INDF,N,PL,ACC
pirtî;pirtîin;pirtîINS(in);INS(in);;INDF,N,NOM,PL
samagri;samagrî;samagrDEL(i)INS(î);INS(î);DEL(i);DEF,N,SG,LGSPEC2
keveþk;keveþkine;keveþkINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
haþa;haþaê;haþaINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
gurûh;gurûhine;gurûhINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
afirmend;afirmendinan;afirmendINS(inan);INS(inan);;INDF,N,PL,ACC
misyoner;misyonerî;misyonerINS(î);INS(î);;DEF,N,SG,LGSPEC2
niþter;niþterno;niþterINS(no);INS(no);;DEF,N,PL,VOC
hil-kutan;hil-kutaibûyî;hil-kutaDEL(n)INS(i)INS(b)INS(û)INS(y)INS(î);INS(i),INS(b),INS(û),INS(y),INS(î);DEL(n);2,IND,POS,PRF,PST,SG,V
nazî;nazîeke;nazîINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
þepîlk;þepîlk;þepîlk;;;DEF,N,NOM,PL,SG,ACC
avce;avceeke;avcINS(e)INS(ek)e;INS(e),INS(ek);;INDF,LGSPEC1,N,SG,ACC
kutan;kutanek;kutanINS(ek);INS(ek);;INDF,N,NOM,SG
borîn;borîneke;borînINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
dûjeh;dûjehê;dûjehINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
gund;gundin;gundINS(in);INS(in);;INDF,N,NOM,PL
ajanda;ajandain;ajandaINS(in);INS(in);;INDF,N,NOM,PL
êlax;êlax;êlax;;;DEF,N,NOM,PL,SG
þehîn;þehînek;þehînINS(ek);INS(ek);;INDF,N,NOM,SG
rêze;rêzeo;rêzeINS(o);INS(o);;DEF,N,SG,VOC
pelamar;pelamarno;pelamarINS(no);INS(no);;DEF,N,PL,VOC
kodika çokê;kodika çokê;kodika çokê;;;DEF,N,NOM,PL,SG,ACC
birg;birgek;birgINS(ek);INS(ek);;INDF,N,NOM,SG
danû;danûin;danûINS(in);INS(in);;INDF,N,NOM,PL
êþewî;êþewîno;êþewîINS(no);INS(no);;DEF,N,PL,VOC
þorbeþîr;þorbeþîrinan;þorbeþîrINS(inan);INS(inan);;INDF,N,PL,ACC
cimhûriyet;cimhûriyetinan;cimhûriyetINS(inan);INS(inan);;INDF,N,PL,ACC
enfeksiyon;enfeksiyonno;enfeksiyonINS(no);INS(no);;DEF,N,PL,VOC
mînîbûs;mînîbûsinan;mînîbûsINS(inan);INS(inan);;INDF,N,PL,ACC
fotograf;fotografek;fotografINS(ek);INS(ek);;INDF,N,NOM,SG
tefþ;tefþên;tefþINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
afrîkansî;afrîkansîên;afrîkansîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
cihêz;cihêzinan;cihêzINS(inan);INS(inan);;INDF,N,PL,ACC
zêrrname;zêrrnameê;zêrrnameINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
têkoþer;têkoþerinan;têkoþerINS(inan);INS(inan);;INDF,N,PL,ACC
hembêz hesret;hembêz hesretek;hembêz hesretINS(ek);INS(ek);;INDF,N,NOM,SG
lap;lap;lap;;;ADJ,DEF,N,NOM,PL,SG,ACC
qeliþîn;qeliþînan;qeliþîINS(na)n;INS(na);;DEF,N,PL,ACC,LGSPEC2
qûrç;qûrçek;qûrçINS(ek);INS(ek);;INDF,N,NOM,SG
dal;dalan;dalINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
sarasen;sarasenî;sarasenINS(î);INS(î);;DEF,N,SG,LGSPEC2
zendîq;zendîq;zendîq;;;DEF,N,NOM,PL,SG,ACC
sekreter;sekreterên;sekreterINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
erûs;erûsno;erûsINS(no);INS(no);;DEF,N,PL,VOC
lawik;lawikine;lawikINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
tarîtî;tarîtîine;tarîtîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
lîlandin;bilîlandibûna;INS(bi)lîlandiINS(b)INS(û)nINS(a);INS(bi),INS(b),INS(û),INS(a);;1,2,3,COND,PL,POS,PRF,PST,V
hesibandin;nedihesibandim;INS(ne)INS(di)hesibandiDEL(n)INS(m);INS(ne),INS(di),INS(m);DEL(n);1,IND,NEG,PST,SG,V,PROG
mêwe;mêwea;mêweINS(a);INS(a);;DEF,LGSPEC1,N,SG
deyndar;deyndarek;deyndarINS(ek);INS(ek);;INDF,N,NOM,SG
ve-xistin;dive-xistin;INS(di)ve-xistin;INS(di);;1,2,3,IND,PL,POS,PST,V,PROG
mehlî;mehlîek;mehlîINS(ek);INS(ek);;INDF,N,NOM,SG
awayê pêveberî;awayê pêveberîa;awayê pêveberîINS(a);INS(a);;DEF,LGSPEC1,N,SG
fînal;fînala;fînalINS(a);INS(a);;DEF,LGSPEC1,N,SG
kulmoz;kulmozinan;kulmozINS(inan);INS(inan);;INDF,N,PL,ACC
nesl;nesl;nesl;;;DEF,N,NOM,PL,SG,ACC
vezel;vezelinan;vezelINS(inan);INS(inan);;INDF,N,PL,ACC
wesle;wesleek;wesleINS(ek);INS(ek);;INDF,N,NOM,SG
hekê;hekê;hekê;;;DEF,N,NOM,PL,SG,ACC
bi dest xistin;bi dest xistinno;bi dest xistinINS(no);INS(no);;DEF,N,PL,VOC
dehlûdirr;dehlûdirrinan;dehlûdirrINS(inan);INS(inan);;INDF,N,PL,ACC
serkurrker;serkurrkero;serkurrkerINS(o);INS(o);;DEF,N,SG,VOC
rejîsor;rejîsorekî;rejîsorINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
yekîneyên leþkerî;yekîneyên leþkerîeke;yekîneyên leþkerîINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
wewre;wewreinan;wewreINS(inan);INS(inan);;INDF,N,PL,ACC
naqos;naqos;naqos;;;DEF,N,NOM,PL,SG
taþîner;taþînerek;taþînerINS(ek);INS(ek);;INDF,N,NOM,SG
komkujî;komkujîno;komkujîINS(no);INS(no);;DEF,N,PL,VOC
behs kirin;nabehs kim;INS(na)behs kiDEL(r)DEL(in)INS(m);INS(na),INS(m);DEL(r),DEL(in);1,IND,NEG,PRS,SG,V,IPFV
kuliyet;kuliyeta;kuliyetINS(a);INS(a);;DEF,LGSPEC1,N,SG
ra-girtin;nera-girm;INS(ne)ra-girDEL(t)DEL(in)INS(m);INS(ne),INS(m);DEL(t),DEL(in);1,NEG,PRS,SBJV,SG,V
qehirîn;qehirîneke;qehirînINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
sebete;sebete;sebete;;;DEF,N,NOM,PL,SG,ACC
ahenga deman;ahenga demana;ahenga demanINS(a);INS(a);;DEF,LGSPEC1,N,SG
qelizandin;diqelizînim;INS(di)qelizDEL(a)DEL(ndi)INS(î)nINS(i)INS(m);INS(di),INS(î),INS(i),INS(m);DEL(a),DEL(ndi);1,IND,POS,PRS,SG,V,IPFV
berayik;berayiko;berayikINS(o);INS(o);;DEF,N,SG,VOC
darav;daravê;daravINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
cîhêlkirin;cîhêlkirinê;cîhêlkirinINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
lixwekirin;lixwekirinê;lixwekirinINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
nizafe;nizafean;nizafeINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
boa;boainan;boaINS(inan);INS(inan);;INDF,N,PL,ACC
zimanên îranî;zimanên îranîinan;zimanên îranîINS(inan);INS(inan);;INDF,N,PL,ACC
hîvî;hîvîine;hîvîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
mêkut;mêkutê;mêkutINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
gerîla;gerîlaa;gerîlaINS(a);INS(a);;DEF,LGSPEC1,N,SG
xuþîn;xuþînno;xuþînINS(no);INS(no);;DEF,N,PL,VOC
xwendayî;xwendayîa;xwendayîINS(a);INS(a);;DEF,LGSPEC1,N,SG
pekandinhil-qedimîn;nepekandinhil-qedimîiûna;INS(ne)pekandinhil-qedimîINS(i)INS(û)nINS(a);INS(ne),INS(i),INS(û),INS(a);;1,COND,NEG,PL,PRF,PST,V
terwende : berê nû;terwende : berê nûa;terwende : berê nûINS(a);INS(a);;DEF,LGSPEC1,N,SG
yekdengî;yekdengîê;yekdengîINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
ra-bûn;ra-bûnê;ra-bûnINS(ê);INS(ê);;V,V.MSDR,ACC
tebab;tebaba;tebabINS(a);INS(a);;DEF,LGSPEC1,N,SG
þanzdederb;þanzdederban;þanzdederbINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
masûlkên çav;masûlkên çav;masûlkên çav;;;DEF,N,NOM,PL,SG,ACC
vîdyo;vîdyoê;vîdyoINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
kurm;kurmên;kurmINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
zeaf;zeaf;zeaf;;;DEF,N,NOM,PL,SG
dek;dekan;dekINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
þeftalî;þeftalîa;þeftalîINS(a);INS(a);;DEF,LGSPEC1,N,SG
pido;pidoî;pidoINS(î);INS(î);;DEF,N,SG,LGSPEC2
mîzkêþ;mîzkêþno;mîzkêþINS(no);INS(no);;DEF,N,PL,VOC
gevîzk;gevîzk;gevîzk;;;DEF,N,NOM,PL,SG,ACC
rêbaznas;rêbaznasno;rêbaznasINS(no);INS(no);;DEF,N,PL,VOC
fortek;fortekî;fortekINS(î);INS(î);;DEF,N,SG,LGSPEC2
qetan;neqetaibûyî;INS(ne)qetaDEL(n)INS(i)INS(b)INS(û)INS(y)INS(î);INS(ne),INS(i),INS(b),INS(û),INS(y),INS(î);DEL(n);2,IND,NEG,PRF,PST,SG,V
rehîm;rehîmo;rehîmINS(o);INS(o);;DEF,N,SG,VOC
rimê mazor;rimê mazor;rimê mazor;;;DEF,N,NOM,PL,SG,ACC
dotxal;dotxaleke;dotxalINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
mêwe;mêweê;mêweINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
rijiyan;nerijiyaayî;INS(ne)rijiyaDEL(n)INS(a)INS(y)INS(î);INS(ne),INS(a),INS(y),INS(î);DEL(n);2,COND,NEG,PST,SG,V
bawername;bawernamein;bawernameINS(in);INS(in);;INDF,N,NOM,PL
pejir;pejirek;pejirINS(ek);INS(ek);;INDF,N,NOM,SG
atación;ataciónekî;ataciónINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
þeþxane;þeþxaneine;þeþxaINS(n)INS(e)INS(i)ne;INS(n),INS(e),INS(i);;INDF,LGSPEC1,N,PL
rojava;rojavaê;rojavaINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
nifûz;nifûzek;nifûzINS(ek);INS(ek);;INDF,N,NOM,SG
qarîn;biqarîayî;INS(bi)qarINS(î)INS(a)INS(y)îDEL(n);INS(bi),INS(î),INS(a),INS(y);DEL(n);2,COND,POS,PST,SG,V
binas;binasine;binasINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
albûm;albûmek;albûmINS(ek);INS(ek);;INDF,N,NOM,SG
kapek;kapeka;kapekINS(a);INS(a);;DEF,LGSPEC1,N,SG
bîjîtî;bîjîtîek;bîjîtîINS(ek);INS(ek);;INDF,N,NOM,SG
hewd;hewda;hewdINS(a);INS(a);;DEF,LGSPEC1,N,SG
herikîn;biherikîana;INS(bi)herikîINS(a)nINS(a);INS(bi),INS(a),INS(a);;1,2,3,COND,PL,POS,PST,V
mizgînî;mizgînîine;mizgînîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
binkeyên deryayî;binkeyên deryayîa;binkeyên deryayîINS(a);INS(a);;DEF,LGSPEC1,N,SG
hevrê;hevrê;hevrê;;;DEF,N,NOM,PL,SG,ACC
kînyariwandayî;kînyariwandayîan;kînyariwandayîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
peyamber;peyamberek;peyamberINS(ek);INS(ek);;INDF,N,NOM,SG
webal;webalin;webalINS(in);INS(in);;INDF,N,NOM,PL
pêxew;pêxewê;pêxewINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
hil-kutan;nehil-kutin;INS(ne)hil-kutDEL(a)INS(i)n;INS(ne),INS(i);DEL(a);1,2,3,IMP,NEG,PL,PRS,SBJV,V
eyisandin;eyisandinek;eyisandinINS(ek);INS(ek);;INDF,N,NOM,SG
berheste yan arbeþk (ji hesin);berheste yan arbeþk ;berheste yan arbeþk DEL(()DEL(j)DEL(i)DEL( )DEL(h)DEL(e)DEL(s)DEL(i)DEL(n)DEL());;DEL((),DEL(j),DEL(i),DEL( ),DEL(h),DEL(e),DEL(s),DEL(i),DEL(n),DEL());INDF,LGSPEC1,N,SG,ACC
îdianame;îdianameinan;îdianameINS(inan);INS(inan);;INDF,N,PL,ACC
nerît;nerîta;nerîtINS(a);INS(a);;DEF,LGSPEC1,N,SG
goþkar;goþkara;goþkarINS(a);INS(a);;DEF,LGSPEC1,N,SG
piþemasî;piþemasîin;piþemasîINS(in);INS(in);;INDF,N,NOM,PL
tenzîm;tenzîm;tenzîm;;;DEF,N,NOM,PL,SG
rêk-xistin;nerêk-xistima;INS(ne)rêk-xistiDEL(n)INS(m)INS(a);INS(ne),INS(m),INS(a);DEL(n);1,COND,NEG,PST,SG,V
rûnê biharê;rûnê biharêa;rûnê biharêINS(a);INS(a);;DEF,LGSPEC1,N,SG
nifîn;nifîna;nifînINS(a);INS(a);;DEF,LGSPEC1,N,SG
hebûn;dihebûyî;INS(di)hebûDEL(n)INS(y)INS(î);INS(di),INS(y),INS(î);DEL(n);2,IND,POS,PST,SG,V,PROG
melhem;melhemno;melhemINS(no);INS(no);;DEF,N,PL,VOC
sengînî;sengînîeke;sengînîINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
xûy;xûya;xûyINS(a);INS(a);;DEF,LGSPEC1,N,SG
tirsandin;tirsandininan;tirsandiINS(nin)INS(a)n;INS(nin),INS(a);;INDF,N,PL,ACC
dîtane;dîtaneeke;dîtanINS(e)INS(ek)e;INS(e),INS(ek);;INDF,LGSPEC1,N,SG,ACC
penêrê pûngê;penêrê pûngê;penêrê pûngê;;;DEF,N,NOM,PL,SG,ACC
oralet;oraleta;oraletINS(a);INS(a);;DEF,LGSPEC1,N,SG
alkoz;alkozin;alkozINS(in);INS(in);;INDF,N,NOM,PL
bûra;bûraê;bûraINS(ê);INS(ê);;DEF,LGSPEC1,N,SG
hevcih;hevcihekî;hevcihINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
nivîsîn;dinivîsin;INS(di)nivîsDEL(î)INS(i)n;INS(di),INS(i);DEL(î);1,2,3,IND,PL,POS,PRS,V,IPFV
kelmêþ;kelmêþinan;kelmêþINS(inan);INS(inan);;INDF,N,PL,ACC
çam;çamê;çamINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
fotik;fotikên;fotikINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
dûvik;dûvik;dûvik;;;DEF,N,NOM,PL,SG
tê-kirin;tê-kiribûn;tê-kiriINS(b)INS(û)n;INS(b),INS(û);;1,2,3,IND,PL,POS,PRF,PST,V
gefname;gefnameine;gefnamINS(e)INS(in)e;INS(e),INS(in);;INDF,LGSPEC1,N,PL
miqayese;miqayeseên;miqayeseINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
tora çav;tora çava;tora çavINS(a);INS(a);;DEF,LGSPEC1,N,SG
tebek;tebekek;tebINS(ek)ek;INS(ek);;INDF,N,NOM,SG
paxir;paxiran;paxirINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
hinerwer;hinerweran;hinerwerINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
plakard;plakardek;plakardINS(ek);INS(ek);;INDF,N,NOM,SG
îþ;îþ;îþ;;;DEF,N,NOM,PL,SG,ACC
piyarî;piyarîine;piyarîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
rayda;rayda;rayda;;;DEF,N,NOM,PL,SG
bêkulek;bêkuleka;bêkulekINS(a);INS(a);;DEF,LGSPEC1,N,SG
palerîn;palerînekî;palerînINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
kelemkot;kelemkotekî;kelemkotINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
tawis;tawisên;tawisINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
kinaye;kinaye;kinaye;;;DEF,N,NOM,PL,SG
transport;transporta;transportINS(a);INS(a);;DEF,LGSPEC1,N,SG
ewtîn;neewtîibayî;INS(ne)ewtINS(î)INS(i)INS(b)INS(a)INS(y)îDEL(n);INS(ne),INS(î),INS(i),INS(b),INS(a),INS(y);DEL(n);2,COND,NEG,PRF,PST,SG,V
rêçik;rêçikinan;rêçikINS(inan);INS(inan);;INDF,N,PL,ACC
hawirdor;hawirdora;hawirdorINS(a);INS(a);;DEF,LGSPEC1,N,SG
xiþikîn;nexiþikyî;INS(ne)xiþikINS(y)îDEL(n);INS(ne),INS(y);DEL(n);2,NEG,PRS,SBJV,SG,V
temirîn;natemir;INS(na)temirDEL(î)DEL(n);INS(na);DEL(î),DEL(n);3,IND,NEG,PRS,SG,V,IPFV
navandin;navandinin;navandINS(in)in;INS(in);;INDF,N,NOM,PL
rewiþt;rewiþtê;rewiþtINS(ê);INS(ê);;DEF,LGSPEC1,N,SG
texe;texeê;texeINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
kurdîzan;kurdîzanek;kurdîzanINS(ek);INS(ek);;INDF,N,NOM,SG
cixirandin;cixirandinine;cixirandinINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
tanq;tanqine;tanqINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
nasnav;nasnavo;nasnavINS(o);INS(o);;DEF,N,SG,VOC
weledzina;weledzinaa;weledzinaINS(a);INS(a);;DEF,LGSPEC1,N,SG
qupik;qupika;qupikINS(a);INS(a);;DEF,LGSPEC1,N,SG
gef û gurr;gef û gurrno;gef û gurrINS(no);INS(no);;DEF,N,PL,VOC
lutf;lutf;lutf;;;DEF,N,NOM,PL,SG
firingî;firingîine;firingîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
guhastin;guhastinî;guhastinINS(î);INS(î);;DEF,N,SG,LGSPEC2
sebat;sebatê;sebatINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
berpayiz;berpayizên;berpayizINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
mûsawîtî;mûsawîtîan;mûsawîtîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
diranê kursî;diranê kursîan;diranê kursîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
tecwîd;tecwîdan;tecwîdINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
boç;boçno;boçINS(no);INS(no);;DEF,N,PL,VOC
giriyan;negiriyaibûna;INS(ne)giriyaINS(i)INS(b)INS(û)nINS(a);INS(ne),INS(i),INS(b),INS(û),INS(a);;2,3,COND,NEG,PL,PRF,PST,V
þalgerdan;þalgerdaninan;þalgerdINS(a)INS(n)INS(i)INS(n)an;INS(a),INS(n),INS(i),INS(n);;INDF,N,PL,ACC
têþtxwer;têþtxwerekî;têþtxwerINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
qeþmerî;qeþmerîek;qeþmerîINS(ek);INS(ek);;INDF,N,NOM,SG
hemawî;hemawîek;hemawîINS(ek);INS(ek);;INDF,N,NOM,SG
qereçî;qereçîo;qereçîINS(o);INS(o);;DEF,N,SG,VOC
çeprew;çeprewî;çeprewINS(î);INS(î);;DEF,N,SG,LGSPEC2
çavî;çavîno;çavîINS(no);INS(no);;DEF,N,PL,VOC
þîzofrenî;þîzofrenîa;þîzofrenîINS(a);INS(a);;DEF,LGSPEC1,N,SG
êm;êman;êmINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
pê-xistin;nepê-xisti;INS(ne)pê-xistiDEL(n);INS(ne);DEL(n);3,IND,NEG,PFV,PST,SG,V
aborî;aborîin;aborîINS(in);INS(in);;INDF,N,NOM,PL
gamasî;gamasîekî;gamasINS(î)INS(e)INS(k)î;INS(î),INS(e),INS(k);;INDF,LGSPEC1,N,SG,ACC
fuze;fuzean;fuzeINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
guncandin;guncandinno;guncandinINS(no);INS(no);;DEF,N,PL,VOC
serokþaryar;serokþaryaro;serokþaryarINS(o);INS(o);;DEF,N,SG,VOC
veteran;veteranê;veteranINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
derfend;derfendinan;derfendINS(inan);INS(inan);;INDF,N,PL,ACC
koþkar;koþkarê;koþkarINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
reform;reformeke;reformINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
nimûne;nimûneno;nimûneINS(no);INS(no);;DEF,N,PL,VOC
cang;cangno;cangINS(no);INS(no);;DEF,N,PL,VOC
navnîþ;navnîþê;navnîþINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
jêrxane;jêrxaneno;jêrxaneINS(no);INS(no);;DEF,N,PL,VOC
azîl;azîleke;azîlINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
simît;simîtin;simîtINS(in);INS(in);;INDF,N,NOM,PL
suç;suçinan;suçINS(inan);INS(inan);;INDF,N,PL,ACC
awayê pêveberî;awayê pêveberîan;awayê pêveberîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
gurîs;gurîsek;gurîsINS(ek);INS(ek);;INDF,N,NOM,SG
danizilîn;danizilîneke;danizilînINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
mehîna bozê sîse sayî;mehîna bozê sîse sayîan;mehîna bozê sîse sayîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
