Source;Target;Combined;Inserts;Deletes;Grammar
abėcėlė;abėcė̃lės;abėcėINS(̃)lėINS(s);INS(̃),INS(s);;N,GEN,SG
apyvarpė;apyvarpėms;apyvarpėINS(m)INS(s);INS(m),INS(s);;N,DAT,PL
šiukšlė;šiùkšlėje;šiDEL(u)INS(ù)kšlėINS(j)INS(e);INS(ù),INS(j),INS(e);DEL(u);N,LOC,SG
dieviškas;dieviškos;dieviškDEL(a)INS(o)s;INS(o);DEL(a);ADJ,NOM,PL,FEM,POS
bijoti;bijant;bijDEL(o)INS(a)INS(n)tDEL(i);INS(a),INS(n);DEL(o),DEL(i);V,V.PTCP,ADV,PRS,ACT
persakyti;persakydamas;persakyDEL(ti)INS(d)INS(a)INS(m)INS(a)INS(s);INS(d),INS(a),INS(m),INS(a),INS(s);DEL(ti);V,V.PTCP,ADV,LGSPEC2,ACT
kaltinti;kaltintum;kaltintDEL(i)INS(u)INS(m);INS(u),INS(m);DEL(i);V,2,SG,SBJV
bamba;bamba;bamba;;;N,INST,SG
pakalbėti;tepakalba;INS(te)pakalbDEL(ė)DEL(ti)INS(a);INS(te),INS(a);DEL(ė),DEL(ti);V,3,PL,IMP
sukti;sùkome;sDEL(uk)DEL(ti)INS(ù)INS(k)INS(o)INS(m)INS(e);INS(ù),INS(k),INS(o),INS(m),INS(e);DEL(uk),DEL(ti);V,1,PL,PST,IND
prakalbėti;prakalbėjau;prakalbėDEL(ti)INS(j)INS(a)INS(u);INS(j),INS(a),INS(u);DEL(ti);V,1,SG,PST,IND
žmoniškas;žmoniškiausiu;žmoniškINS(i)aINS(u)sINS(i)INS(u);INS(i),INS(u),INS(i),INS(u);;ADJ,INST,SG,MASC,SPRL
suomiškas;suomiškame;suomiškaDEL(s)INS(me);INS(me);DEL(s);ADJ,LOC,SG,MASC,POS
vakaras;vakaruosè;vakarDEL(a)INS(uo)sINS(è);INS(uo),INS(è);DEL(a);N,LOC,PL
galėti;galėtum;galėtDEL(i)INS(u)INS(m);INS(u),INS(m);DEL(i);V,2,SG,SBJV
užsimerkti;užsimerkdavome;užsimerkDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
yda;ýdų;DEL(yd)DEL(a)INS(ý)INS(d)INS(ų);INS(ý),INS(d),INS(ų);DEL(yd),DEL(a);N,GEN,PL
daugiskaita;daugiskaita;daugiskaita;;;N,VOC,SG
tankus;tankiausias;tankINS(ia)uINS(s)INS(i)INS(a)s;INS(ia),INS(s),INS(i),INS(a);;ADJ,NOM,SG,MASC,SPRL
lazda;lãzda;lDEL(a)INS(ã)zda;INS(ã);DEL(a);N,VOC,SG
sukti;sùkate;sDEL(uk)DEL(ti)INS(ù)INS(k)INS(a)INS(t)INS(e);INS(ù),INS(k),INS(a),INS(t),INS(e);DEL(uk),DEL(ti);V,2,PL,PRS,IND
nutarti;nutariąs;nutarDEL(t)iINS(ąs);INS(ąs);DEL(t);V,V.PTCP,PRS,ACT
gilus;gilesniuose;gilINS(e)INS(s)INS(n)INS(i)uINS(o)sINS(e);INS(e),INS(s),INS(n),INS(i),INS(o),INS(e);;ADJ,LOC,PL,MASC,CMPR
įvardžiuotinis;įvardžiuotinė;įvardžiuotinDEL(is)INS(ė);INS(ė);DEL(is);ADJ,VOC,SG,FEM,POS
hiena;hienàs;hienDEL(a)INS(à)INS(s);INS(à),INS(s);DEL(a);N,ACC,PL
lenkas;lenkui;lenkDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
žvaigždininkė;žvaigždiniñkėse;žvaigždiniDEL(n)INS(ñ)kėINS(s)INS(e);INS(ñ),INS(s),INS(e);DEL(n);N,LOC,PL
menkas;menkiausiuose;menkINS(i)aINS(u)INS(s)INS(i)INS(u)INS(o)sINS(e);INS(i),INS(u),INS(s),INS(i),INS(u),INS(o),INS(e);;ADJ,LOC,PL,MASC,SPRL
kamuolys;kamuoliuosè;kamuolDEL(y)INS(i)INS(u)INS(o)sINS(è);INS(i),INS(u),INS(o),INS(è);DEL(y);N,LOC,PL
dievas;diẽvo;diDEL(e)DEL(v)DEL(a)DEL(s)INS(ẽ)INS(v)INS(o);INS(ẽ),INS(v),INS(o);DEL(e),DEL(v),DEL(a),DEL(s);N,GEN,SG
saugus;saugesnę;saugDEL(u)INS(e)sINS(n)INS(ę);INS(e),INS(n),INS(ę);DEL(u);ADJ,ACC,SG,FEM,CMPR
pabučiuoti;pabučiuojant;pabučiuoINS(j)INS(a)INS(n)tDEL(i);INS(j),INS(a),INS(n);DEL(i);V,V.PTCP,ADV,PRS,ACT
kaltinti;kaltintumėme;kaltintDEL(i)INS(u)INS(m)INS(ė)INS(m)INS(e);INS(u),INS(m),INS(ė),INS(m),INS(e);DEL(i);V,1,PL,SBJV
aprašyti;teaprašo;INS(te)aprašDEL(yti)INS(o);INS(te),INS(o);DEL(yti);V,3,PL,IMP
išmirti;išmirdavo;išmirDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,PL,PST,FREQ,IND
devynetas;devynetais;devynetaINS(i)s;INS(i);;N,INST,PL
groti;grós;grDEL(o)DEL(ti)INS(ó)INS(s);INS(ó),INS(s);DEL(o),DEL(ti);V,3,SG,FUT,IND
baltas;balčiausiose;balDEL(t)INS(č)INS(i)aINS(u)INS(s)INS(i)INS(o)sINS(e);INS(č),INS(i),INS(u),INS(s),INS(i),INS(o),INS(e);DEL(t);ADJ,LOC,PL,FEM,SPRL
turkiškas;turkiškos;turkiškDEL(a)INS(o)s;INS(o);DEL(a);ADJ,GEN,SG,FEM,POS
auksinis šakalas;auksinis šakale;auksinis šakalDEL(as)INS(e);INS(e);DEL(as);N,VOC,SG
komunistas;komunistùs;komunistDEL(a)INS(ù)s;INS(ù);DEL(a);N,ACC,PL
aukštaitė;aukštaĩčių;aukštaINS(ĩ)INS(č)iDEL(t)DEL(ė)INS(ų);INS(ĩ),INS(č),INS(ų);DEL(t),DEL(ė);N,GEN,PL
tekti;teksiu;tekDEL(t)INS(s)iINS(u);INS(s),INS(u);DEL(t);V,1,SG,FUT,IND
kimšti;kim̃štas;kimINS(̃)štDEL(i)INS(a)INS(s);INS(̃),INS(a),INS(s);DEL(i);V,V.PTCP,PST,PASS
judinti;judinkite;judinINS(k)INS(i)tDEL(i)INS(e);INS(k),INS(i),INS(e);DEL(i);V,2,PL,IMP
įnoringas;įnoringą;įnoringDEL(as)INS(ą);INS(ą);DEL(as);ADJ,ACC,SG,MASC,POS
smulkmeniškas;smulkmeniškesniems;smulkmeniškDEL(a)INS(e)INS(s)INS(n)INS(i)INS(e)INS(m)s;INS(e),INS(s),INS(n),INS(i),INS(e),INS(m);DEL(a);ADJ,DAT,PL,MASC,CMPR
pastebėti;pastebėkime;pastebėDEL(t)INS(k)iINS(me);INS(k),INS(me);DEL(t);V,1,PL,IMP
rupūžė;rùpūžėmis;rDEL(u)INS(ù)pūžėINS(m)INS(i)INS(s);INS(ù),INS(m),INS(i),INS(s);DEL(u);N,INST,PL
trikampis;trìkampio;trDEL(i)INS(ì)kampiDEL(s)INS(o);INS(ì),INS(o);DEL(i),DEL(s);N,GEN,SG
lotosas;lòtosams;lDEL(o)INS(ò)tosaINS(m)s;INS(ò),INS(m);DEL(o);N,DAT,PL
vokiškas;vokiškas;vokiškas;;;ADJ,NOM,SG,MASC,POS
pritarti;pritariau;pritarDEL(t)iINS(a)INS(u);INS(a),INS(u);DEL(t);V,1,SG,PST,IND
naudotoja;naudótojų;naudDEL(o)INS(ó)tojDEL(a)INS(ų);INS(ó),INS(ų);DEL(o),DEL(a);N,GEN,PL
patarti;patardavai;patarDEL(t)INS(dav)INS(a)i;INS(dav),INS(a);DEL(t);V,2,SG,PST,FREQ,IND
amas;amè;amDEL(as)INS(è);INS(è);DEL(as);N,LOC,SG
lietuvių skalikas;lietùvių skalìką;lietDEL(u)INS(ù)vių skalDEL(i)DEL(k)DEL(a)DEL(s)INS(ì)INS(k)INS(ą);INS(ù),INS(ì),INS(k),INS(ą);DEL(u),DEL(i),DEL(k),DEL(a),DEL(s);N,ACC,SG
skaitvardis;skaĩtvardį;skaDEL(i)INS(ĩ)tvardDEL(is)INS(į);INS(ĩ),INS(į);DEL(i),DEL(is);N,ACC,SG
kartus;kartaus;kartINS(a)us;INS(a);;ADJ,GEN,SG,MASC,POS
augalas;áugalu;DEL(a)INS(á)ugalDEL(as)INS(u);INS(á),INS(u);DEL(a),DEL(as);N,INST,SG
nuogas;nuogiausia;nuogINS(i)aINS(u)sINS(ia);INS(i),INS(u),INS(ia);;ADJ,INST,SG,FEM,SPRL
audinė;audìnėms;audDEL(i)INS(ì)nėINS(m)INS(s);INS(ì),INS(m),INS(s);DEL(i);N,DAT,PL
direktorius;dirèktoriumi;dirDEL(e)INS(è)ktoriuDEL(s)INS(m)INS(i);INS(è),INS(m),INS(i);DEL(e),DEL(s);N,INST,SG
skersti;skersdavo;skersDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,SG,PST,FREQ,IND
alavas;alavaĩ;alavaDEL(s)INS(ĩ);INS(ĩ);DEL(s);N,VOC,PL
spinduliuoti;spinduliuočiau;spinduliuoDEL(t)INS(č)iINS(a)INS(u);INS(č),INS(a),INS(u);DEL(t);V,1,SG,SBJV
nugalėti;nugali;nugalDEL(ė)DEL(t)i;;DEL(ė),DEL(t);V,2,SG,PRS,IND
moneta;monetoje;monetDEL(a)INS(o)INS(je);INS(o),INS(je);DEL(a);N,LOC,SG
erogeninė zona;erogeninėms zonoms;erogeninėINS(m)INS(s) zonDEL(a)INS(o)INS(m)INS(s);INS(m),INS(s),INS(o),INS(m),INS(s);DEL(a);N,DAT,PL
netaisyklingas;netaisyklingesne;netaisyklingDEL(a)INS(e)sINS(n)INS(e);INS(e),INS(n),INS(e);DEL(a);ADJ,INST,SG,FEM,CMPR
įsakyti;įsakydavo;įsakyDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,PL,PST,FREQ,IND
neramus;neramiausiems;neramINS(ia)uINS(s)INS(i)INS(e)INS(m)s;INS(ia),INS(s),INS(i),INS(e),INS(m);;ADJ,DAT,PL,MASC,SPRL
kaulas;káulo;kDEL(a)INS(á)ulDEL(as)INS(o);INS(á),INS(o);DEL(a),DEL(as);N,DAT,SG
pastebėti;pastebėčiau;pastebėDEL(t)INS(č)iINS(a)INS(u);INS(č),INS(a),INS(u);DEL(t);V,1,SG,SBJV
galva;gálvos;gDEL(a)INS(á)lvDEL(a)INS(os);INS(á),INS(os);DEL(a),DEL(a);N,VOC,PL
vemti;vemtas;vemtDEL(i)INS(a)INS(s);INS(a),INS(s);DEL(i);V,V.PTCP,PST,PASS
sąsmauka;są́smaukos;sąINS(́)smaukDEL(a)INS(os);INS(́),INS(os);DEL(a);N,VOC,PL
uždaryti;uždarytumėte;uždarytDEL(i)INS(u)INS(m)INS(ė)INS(t)INS(e);INS(u),INS(m),INS(ė),INS(t),INS(e);DEL(i);V,2,PL,SBJV
vemti;vemiate;vemDEL(t)iINS(a)INS(t)INS(e);INS(a),INS(t),INS(e);DEL(t);V,2,PL,PRS,IND
brinkti;brinksimas;brinkDEL(t)INS(s)iINS(m)INS(as);INS(s),INS(m),INS(as);DEL(t);V,V.PTCP,FUT,PASS
mielas;mielos;mielDEL(a)INS(o)s;INS(o);DEL(a);ADJ,VOC,PL,FEM,POS
verkti;verkiù;verkDEL(t)iINS(ù);INS(ù);DEL(t);V,1,SG,PRS,IND
žmogiškumas;žmogiškumè;žmogiškumDEL(as)INS(è);INS(è);DEL(as);N,LOC,SG
tvirtas;tvirčiausio;tvirDEL(t)INS(č)INS(i)aINS(u)sINS(i)INS(o);INS(č),INS(i),INS(u),INS(i),INS(o);DEL(t);ADJ,GEN,SG,MASC,SPRL
nekrofilija;nekrofilijose;nekrofilijDEL(a)INS(o)INS(s)INS(e);INS(o),INS(s),INS(e);DEL(a);N,LOC,PL
stiprus;stiprùs;stiprDEL(u)INS(ù)s;INS(ù);DEL(u);ADJ,NOM,SG,MASC,POS
susiūti;tesusiuva;INS(te)susDEL(i)DEL(ūt)iINS(u)INS(v)INS(a);INS(te),INS(u),INS(v),INS(a);DEL(i),DEL(ūt);V,3,PL,IMP
nutarti;nutaręs;nutarDEL(ti)INS(ę)INS(s);INS(ę),INS(s);DEL(ti);V,V.PTCP,PST,ACT
meniškas;meniškiausia;meniškINS(i)aINS(u)sINS(ia);INS(i),INS(u),INS(ia);;ADJ,INST,SG,FEM,SPRL
pavardė;pavardė;pavardė;;;N,NOM,SG
bendras;bendriausiame;bendrINS(i)aINS(u)sINS(i)INS(a)INS(m)INS(e);INS(i),INS(u),INS(i),INS(a),INS(m),INS(e);;ADJ,LOC,SG,MASC,SPRL
įduoti;įduotumėte;įduotDEL(i)INS(u)INS(m)INS(ė)INS(t)INS(e);INS(u),INS(m),INS(ė),INS(t),INS(e);DEL(i);V,2,PL,SBJV
gyvulys;gývulio;gDEL(y)INS(ý)vulDEL(y)DEL(s)INS(i)INS(o);INS(ý),INS(i),INS(o);DEL(y),DEL(y),DEL(s);N,GEN,SG
kirvis;kir̃vio;kirINS(̃)viDEL(s)INS(o);INS(̃),INS(o);DEL(s);N,GEN,SG
skaičius;skaičiai;skaičINS(ia)iDEL(u)DEL(s);INS(ia);DEL(u),DEL(s);N,VOC,PL
viršus;viršus;viršus;;;N,NOM,SG
itališkas;itališkame;itališkaDEL(s)INS(me);INS(me);DEL(s);ADJ,LOC,SG,MASC,POS
nutarimas;nutarìme;nutarDEL(i)DEL(mas)INS(ì)INS(m)INS(e);INS(ì),INS(m),INS(e);DEL(i),DEL(mas);N,VOC,SG
kaitra;kaitrà;kaitrDEL(a)INS(à);INS(à);DEL(a);N,INST,SG
myluoti;myluosite;myluoINS(s)INS(i)tDEL(i)INS(e);INS(s),INS(i),INS(e);DEL(i);V,2,PL,FUT,IND
vokietė;vókiete;vDEL(o)INS(ó)kietDEL(ė)INS(e);INS(ó),INS(e);DEL(o),DEL(ė);N,INST,SG
dirva;dir̃voje;dirINS(̃)vDEL(a)INS(o)INS(je);INS(̃),INS(o),INS(je);DEL(a);N,LOC,SG
bučiuoti;bučiuosiant;bučiuoINS(s)INS(i)INS(a)INS(n)tDEL(i);INS(s),INS(i),INS(a),INS(n);DEL(i);V,V.PTCP,ADV,FUT,ACT
formalybė;formalýbėmis;formalDEL(y)INS(ý)bėINS(m)INS(i)INS(s);INS(ý),INS(m),INS(i),INS(s);DEL(y);N,INST,PL
reikalingas;reikalingesnį;reikalingDEL(a)INS(e)sINS(n)INS(į);INS(e),INS(n),INS(į);DEL(a);ADJ,ACC,SG,MASC,CMPR
siūlė;siūlėsè;siūlėINS(s)INS(è);INS(s),INS(è);;N,LOC,PL
vakaras;vakaraĩs;vakaraINS(ĩ)s;INS(ĩ);;N,INST,PL
įsakyti;įsakytų;įsakytDEL(i)INS(ų);INS(ų);DEL(i);V,3,SG,SBJV
klasifikacija;klasifikãcijai;klasifikDEL(a)INS(ã)cijaINS(i);INS(ã),INS(i);DEL(a);N,DAT,SG
išžiūrėti;išžiūrėjo;išžiūrėDEL(ti)INS(j)INS(o);INS(j),INS(o);DEL(ti);V,3,PL,PST,IND
dėžė;dėžėms;dėžėINS(m)INS(s);INS(m),INS(s);;N,DAT,PL
miestas;miestè;miestDEL(as)INS(è);INS(è);DEL(as);N,LOC,SG
sausas;sausesnėms;sausDEL(a)INS(e)INS(s)INS(n)INS(ė)INS(m)s;INS(e),INS(s),INS(n),INS(ė),INS(m);DEL(a);ADJ,DAT,PL,FEM,CMPR
sezonas;sezone;sezonDEL(as)INS(e);INS(e);DEL(as);N,LOC,SG
vienetas;vienetui;vienetDEL(as)INS(ui);INS(ui);DEL(as);N,DAT,SG
tariamoji nuosaka;tariamajai nuosakai;tariamDEL(o)INS(a)jINS(a)i nuosakaINS(i);INS(a),INS(a),INS(i);DEL(o);N,DAT,SG
nokti;noks;nokDEL(ti)INS(s);INS(s);DEL(ti);V,3,PL,FUT,IND
gražinti;gražinsi;gražinDEL(t)INS(s)i;INS(s);DEL(t);V,2,SG,FUT,IND
siūti;siūdavome;siūDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
įspūdingas;įspūdingesnes;įspūdingDEL(a)INS(e)INS(s)INS(n)INS(e)s;INS(e),INS(s),INS(n),INS(e);DEL(a);ADJ,ACC,PL,FEM,CMPR
saulės vėjas;sáulės vė́ją;sDEL(a)INS(á)ulės vėINS(́)jDEL(as)INS(ą);INS(á),INS(́),INS(ą);DEL(a),DEL(as);N,ACC,SG
sukti;sùkame;sDEL(uk)DEL(ti)INS(ù)INS(k)INS(a)INS(m)INS(e);INS(ù),INS(k),INS(a),INS(m),INS(e);DEL(uk),DEL(ti);V,1,PL,PRS,IND
turgus;tur̃gūs;turINS(̃)gDEL(u)INS(ū)s;INS(̃),INS(ū);DEL(u);N,VOC,PL
azerbaidžanietiškas;azerbaidžanietiškas;azerbaidžanietiškas;;;ADJ,VOC,SG,MASC,POS
keistas;keistesnę;keistDEL(a)INS(e)sINS(n)INS(ę);INS(e),INS(n),INS(ę);DEL(a);ADJ,ACC,SG,FEM,CMPR
orgiškas;orgiškiausiam;orgiškINS(i)aINS(u)sINS(i)INS(a)INS(m);INS(i),INS(u),INS(i),INS(a),INS(m);;ADJ,DAT,SG,MASC,SPRL
dvaras;dvãre;dvDEL(a)DEL(r)DEL(a)DEL(s)INS(ã)INS(r)INS(e);INS(ã),INS(r),INS(e);DEL(a),DEL(r),DEL(a),DEL(s);N,VOC,SG
glamonėti;glamonėtumėme;glamonėtDEL(i)INS(u)INS(m)INS(ė)INS(m)INS(e);INS(u),INS(m),INS(ė),INS(m),INS(e);DEL(i);V,1,PL,SBJV
nukalbėti;nukalbėdamas;nukalbėDEL(ti)INS(d)INS(a)INS(m)INS(a)INS(s);INS(d),INS(a),INS(m),INS(a),INS(s);DEL(ti);V,V.PTCP,ADV,LGSPEC2,ACT
apžiūrėti;apžiūrėdavo;apžiūrėDEL(ti)INS(davo);INS(davo);DEL(ti);V,3,PL,PST,FREQ,IND
žmoniškas;žmoniškiausiuose;žmoniškINS(i)aINS(u)INS(s)INS(i)INS(u)INS(o)sINS(e);INS(i),INS(u),INS(s),INS(i),INS(u),INS(o),INS(e);;ADJ,LOC,PL,MASC,SPRL
patrauklus;patraukliausios;patrauklINS(ia)uINS(s)INS(i)INS(o)s;INS(ia),INS(s),INS(i),INS(o);;ADJ,GEN,SG,FEM,SPRL
įduoti;įduosite;įduoINS(s)INS(i)tDEL(i)INS(e);INS(s),INS(i),INS(e);DEL(i);V,2,PL,FUT,IND
tėvas;tė́ve;tėINS(́)vDEL(as)INS(e);INS(́),INS(e);DEL(as);N,VOC,SG
barškuolė;barškuolė;barškuolė;;;N,NOM,SG
šlapimas;šlapimè;šlapimDEL(as)INS(è);INS(è);DEL(as);N,LOC,SG
nukalbėti;nukalbėsime;nukalbėDEL(t)INS(s)iINS(me);INS(s),INS(me);DEL(t);V,1,PL,FUT,IND
išvalyti;išvalo;išvalDEL(yti)INS(o);INS(o);DEL(yti);V,3,PL,PRS,IND
prakeliauti;prakeliaudavome;prakeliauDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
abatė;abatè;abatDEL(ė)INS(è);INS(è);DEL(ė);N,INST,SG
akmuo;akmenims;akmDEL(u)DEL(o)INS(e)INS(n)INS(i)INS(m)INS(s);INS(e),INS(n),INS(i),INS(m),INS(s);DEL(u),DEL(o);N,DAT,PL
apvalgyti;apvalgytumėme;apvalgytDEL(i)INS(u)INS(m)INS(ė)INS(m)INS(e);INS(u),INS(m),INS(ė),INS(m),INS(e);DEL(i);V,1,PL,SBJV
vaizdingas;vaizdingesnėmis;vaizdingDEL(a)INS(e)INS(s)INS(n)INS(ė)INS(m)INS(i)s;INS(e),INS(s),INS(n),INS(ė),INS(m),INS(i);DEL(a);ADJ,INST,PL,FEM,CMPR
kamža;kamžą;kamžDEL(a)INS(ą);INS(ą);DEL(a);N,ACC,SG
žebenkštis;žebenkščiai;žebenkšDEL(t)INS(č)INS(i)INS(a)iDEL(s);INS(č),INS(i),INS(a);DEL(t),DEL(s);N,DAT,SG
žemė;žemè;žemDEL(ė)INS(è);INS(è);DEL(ė);N,INST,SG
seniausia pasaulio profesija;seniausia pasaulio profesija;seniausia pasaulio profesija;;;N,NOM,SG
mažas;mažesnių;mažDEL(a)INS(e)sINS(n)INS(i)INS(ų);INS(e),INS(n),INS(i),INS(ų);DEL(a);ADJ,GEN,PL,FEM,CMPR
žudikas;žudikè;žudikDEL(as)INS(è);INS(è);DEL(as);N,LOC,SG
lyti;lýtum;lDEL(yti)INS(ý)INS(t)INS(u)INS(m);INS(ý),INS(t),INS(u),INS(m);DEL(yti);V,2,SG,SBJV
geluonis;geluonims;geluoniINS(m)s;INS(m);;N,DAT,PL
kankinti;kankins;kankinDEL(ti)INS(s);INS(s);DEL(ti);V,3,SG,FUT,IND
vilnis;vilnyjè;vilnDEL(is)INS(y)INS(j)INS(è);INS(y),INS(j),INS(è);DEL(is);N,LOC,SG
sušlapti;sušlampant;sušlaINS(m)pINS(a)INS(n)tDEL(i);INS(m),INS(a),INS(n);DEL(i);V,V.PTCP,ADV,PRS,ACT
aibė;áibių;DEL(a)INS(á)ibDEL(ė)INS(i)INS(ų);INS(á),INS(i),INS(ų);DEL(a),DEL(ė);N,GEN,PL
archontas;archontai;archontaDEL(s)INS(i);INS(i);DEL(s);N,NOM,PL
davėjas;davė́jai;davėINS(́)jaDEL(s)INS(i);INS(́),INS(i);DEL(s);N,NOM,PL
ežys;ežį;ežDEL(y)DEL(s)INS(į);INS(į);DEL(y),DEL(s);N,ACC,SG
vabzdys;vabzdžiáms;vabzdDEL(y)INS(ž)INS(i)INS(á)INS(m)s;INS(ž),INS(i),INS(á),INS(m);DEL(y);N,DAT,PL
žvakutė;žvakùtės;žvakDEL(u)INS(ù)tėINS(s);INS(ù),INS(s);DEL(u);N,NOM,PL
parduoti;pardavė;pardDEL(u)DEL(oti)INS(a)INS(v)INS(ė);INS(a),INS(v),INS(ė);DEL(u),DEL(oti);V,3,SG,PST,IND
neramus;neramesnės;neramDEL(u)INS(e)INS(s)INS(n)INS(ė)s;INS(e),INS(s),INS(n),INS(ė);DEL(u);ADJ,NOM,PL,FEM,CMPR
adyti;adýs;adDEL(yti)INS(ý)INS(s);INS(ý),INS(s);DEL(yti);V,3,SG,FUT,IND
glamonėti;glamonėjant;glamonėINS(j)INS(a)INS(n)tDEL(i);INS(j),INS(a),INS(n);DEL(i);V,V.PTCP,ADV,PRS,ACT
siela;síeloms;sDEL(i)INS(í)elDEL(a)INS(o)INS(m)INS(s);INS(í),INS(o),INS(m),INS(s);DEL(i),DEL(a);N,DAT,PL
segti;sekite;seDEL(g)DEL(t)INS(k)iINS(te);INS(k),INS(te);DEL(g),DEL(t);V,2,PL,IMP
proga;próga;prDEL(o)INS(ó)ga;INS(ó);DEL(o);N,NOM,SG
išvalyti;išvalydavome;išvalyDEL(ti)INS(davome);INS(davome);DEL(ti);V,1,PL,PST,FREQ,IND
nubučiuoti;nubučiuodamas;nubučiuoDEL(ti)INS(d)INS(a)INS(m)INS(a)INS(s);INS(d),INS(a),INS(m),INS(a),INS(s);DEL(ti);V,V.PTCP,ADV,LGSPEC2,ACT
barnis;bar̃niuose;barINS(̃)niINS(uo)sINS(e);INS(̃),INS(uo),INS(e);;N,LOC,PL
kemsas;kémsą;kDEL(e)INS(é)mDEL(s)DEL(a)sINS(ą);INS(é),INS(ą);DEL(e),DEL(s),DEL(a);N,ACC,SG
brukti;bruks;brukDEL(ti)INS(s);INS(s);DEL(ti);V,3,PL,FUT,IND
šienpjovys;šienpjoviuose;šienpjovDEL(y)INS(i)INS(u)INS(o)sINS(e);INS(i),INS(u),INS(o),INS(e);DEL(y);N,LOC,PL
brolis;brólių;brDEL(o)INS(ó)liDEL(s)INS(ų);INS(ó),INS(ų);DEL(o),DEL(s);N,GEN,PL
vaizdinys;vaizdiniaĩ;vaizdinDEL(y)DEL(s)INS(i)INS(a)INS(ĩ);INS(i),INS(a),INS(ĩ);DEL(y),DEL(s);N,NOM,PL
lenkiškas;lenkiškos;lenkiškDEL(a)INS(o)s;INS(o);DEL(a);ADJ,NOM,PL,FEM,POS
netaisyklingas;netaisyklingiausius;netaisyklingINS(i)aINS(u)INS(s)INS(i)INS(u)s;INS(i),INS(u),INS(s),INS(i),INS(u);;ADJ,ACC,PL,MASC,SPRL
seimas;seimù;seimDEL(as)INS(ù);INS(ù);DEL(as);N,INST,SG
nulaižyti;nulaižydavote;nulaižyINS(davo)tDEL(i)INS(e);INS(davo),INS(e);DEL(i);V,2,PL,PST,FREQ,IND
geografija;geogrãfijai;geogrDEL(a)INS(ã)fijaINS(i);INS(ã),INS(i);DEL(a);N,DAT,SG
pabučiuoti;pabučiuosite;pabučiuoINS(s)INS(i)tDEL(i)INS(e);INS(s),INS(i),INS(e);DEL(i);V,2,PL,FUT,IND
tvartas;tvárte;tvDEL(a)INS(á)rtDEL(as)INS(e);INS(á),INS(e);DEL(a),DEL(as);N,LOC,SG
spyglys;spyglỹs;spyglDEL(y)INS(ỹ)s;INS(ỹ);DEL(y);N,NOM,SG
aprašyti;aprašytumėte;aprašytDEL(i)INS(u)INS(m)INS(ė)INS(t)INS(e);INS(u),INS(m),INS(ė),INS(t),INS(e);DEL(i);V,2,PL,SBJV
tualetas;tualètui;tualDEL(e)DEL(t)DEL(a)DEL(s)INS(è)INS(t)INS(u)INS(i);INS(è),INS(t),INS(u),INS(i);DEL(e),DEL(t),DEL(a),DEL(s);N,DAT,SG
rytas;rýto;rDEL(y)DEL(t)DEL(a)DEL(s)INS(ý)INS(t)INS(o);INS(ý),INS(t),INS(o);DEL(y),DEL(t),DEL(a),DEL(s);N,GEN,SG
panaudotojas;panaudótojams;panaudDEL(o)INS(ó)tojaINS(m)s;INS(ó),INS(m);DEL(o);N,DAT,PL
nukeliauti;nukeliavai;nukeliINS(a)INS(v)aDEL(u)DEL(t)i;INS(a),INS(v);DEL(u),DEL(t);V,2,SG,PST,IND
persakyti;persakote;persakDEL(yti)INS(o)INS(t)INS(e);INS(o),INS(t),INS(e);DEL(yti);V,2,PL,PRS,IND
įdaryti;įdarome;įdarDEL(yti)INS(o)INS(me);INS(o),INS(me);DEL(yti);V,1,PL,PRS,IND
išmirti;išmirštu;išmirINS(š)tDEL(i)INS(u);INS(š),INS(u);DEL(i);V,1,SG,PRS,IND
stiprus;stipriáusi;stiprINS(i)INS(á)usINS(i);INS(i),INS(á),INS(i);;ADJ,NOM,PL,MASC,SPRL
šašas;šašuosè;šašDEL(a)INS(uo)sINS(è);INS(uo),INS(è);DEL(a);N,LOC,PL
greitas;greičiausioms;greINS(i)INS(č)iDEL(t)aINS(u)INS(s)INS(i)INS(o)INS(m)s;INS(i),INS(č),INS(u),INS(s),INS(i),INS(o),INS(m);DEL(t);ADJ,DAT,PL,FEM,SPRL
gaidys;gaidžiùs;gaidDEL(y)INS(ž)INS(i)INS(ù)s;INS(ž),INS(i),INS(ù);DEL(y);N,ACC,PL
ugnikalnis;ugnìkalniuose;ugnDEL(i)INS(ì)kalniINS(uo)sINS(e);INS(ì),INS(uo),INS(e);DEL(i);N,LOC,PL
aušra;aušràs;aušrDEL(a)INS(à)INS(s);INS(à),INS(s);DEL(a);N,ACC,PL
proporcija;propòrcijose;propDEL(o)INS(ò)rcijDEL(a)INS(o)INS(s)INS(e);INS(ò),INS(o),INS(s),INS(e);DEL(o),DEL(a);N,LOC,PL
pelėda;pelė́da;pelėINS(́)da;INS(́);;N,VOC,SG
ugdyti;teugdo;INS(te)ugdDEL(yti)INS(o);INS(te),INS(o);DEL(yti);V,3,PL,IMP
