Source;Target;Combined;Inserts;Deletes
vájdling;vájdlingokban;vájdlingINS(o)INS(k)INS(b)INS(a)INS(n);INS(o),INS(k),INS(b),INS(a),INS(n);
portugál;portugálig;portugálINS(i)INS(g);INS(i),INS(g);
folyószámla;folyószámlák;folyószámlDEL(a)INS(á)INS(k);INS(á),INS(k);DEL(a)
megnehezít;megnehezítek;megnehezítINS(e)INS(k);INS(e),INS(k);
kertjeitek;kertjeiteken;kertjeitekINS(e)INS(n);INS(e),INS(n);
elmélet;elméletekben;elméletINS(e)INS(k)INS(b)INS(e)INS(n);INS(e),INS(k),INS(b),INS(e),INS(n);
mézsör;mézsört;mézsörINS(t);INS(t);
hópehely;hópelyhekbe;hópDEL(e)DEL(h)elyINS(h)INS(e)INS(k)INS(b)INS(e);INS(h),INS(e),INS(k),INS(b),INS(e);DEL(e),DEL(h)
pehelypaplan;pehelypaplanokban;pehelypaplINS(a)INS(n)INS(o)INS(k)INS(b)an;INS(a),INS(n),INS(o),INS(k),INS(b);
cinkos;cinkosokat;cinkosINS(o)INS(k)INS(a)INS(t);INS(o),INS(k),INS(a),INS(t);
kivonulás;kivonulásokig;kivonulásINS(o)INS(k)INS(i)INS(g);INS(o),INS(k),INS(i),INS(g);
hárem;háremekből;háremINS(e)INS(k)INS(b)INS(ő)INS(l);INS(e),INS(k),INS(b),INS(ő),INS(l);
kiválóbb;kiválóbbakért;kiválóbbINS(a)INS(k)INS(é)INS(r)INS(t);INS(a),INS(k),INS(é),INS(r),INS(t);
memóriakártya;memóriakártyában;memóriakártyINS(á)INS(b)aINS(n);INS(á),INS(b),INS(n);
epevezeték;epevezetékekben;epevezetékINS(e)INS(k)INS(b)INS(e)INS(n);INS(e),INS(k),INS(b),INS(e),INS(n);
smink;sminkben;sminkINS(b)INS(e)INS(n);INS(b),INS(e),INS(n);
cserép;cseréppé;cserépINS(p)INS(é);INS(p),INS(é);
csontváz;csontvázhoz;csontváINS(z)INS(h)INS(o)z;INS(z),INS(h),INS(o);
megismer;megismerjük;megismerINS(j)INS(ü)INS(k);INS(j),INS(ü),INS(k);
űrrepülés;űrrepülésekre;űrrepülésINS(e)INS(k)INS(r)INS(e);INS(e),INS(k),INS(r),INS(e);
vörheny;vörhenyt;vörhenyINS(t);INS(t);
művész;művészekig;művészINS(e)INS(k)INS(i)INS(g);INS(e),INS(k),INS(i),INS(g);
felmérés;felméréseket;felmérésINS(e)INS(k)INS(e)INS(t);INS(e),INS(k),INS(e),INS(t);
gennyláda;gennyládáknak;gennyládINS(á)INS(k)INS(n)aINS(k);INS(á),INS(k),INS(n),INS(k);
mérlegel;mérlegelték;mérlegelINS(t)INS(é)INS(k);INS(t),INS(é),INS(k);
logó;logóknál;logóINS(k)INS(n)INS(á)INS(l);INS(k),INS(n),INS(á),INS(l);
rendező;rendezőket;rendezőINS(k)INS(e)INS(t);INS(k),INS(e),INS(t);
ittas;ittassá;ittasINS(s)INS(á);INS(s),INS(á);
gyom;gyomokkal;gyomINS(o)INS(k)INS(k)INS(a)INS(l);INS(o),INS(k),INS(k),INS(a),INS(l);
aszkéta;aszkétáktól;aszkétDEL(a)INS(á)INS(k)INS(t)INS(ó)INS(l);INS(á),INS(k),INS(t),INS(ó),INS(l);DEL(a)
pirotechnikus;pirotechnikusoknál;pirotechnikusINS(o)INS(k)INS(n)INS(á)INS(l);INS(o),INS(k),INS(n),INS(á),INS(l);
legmásabb;legmásabbakként;legmásabbINS(a)INS(k)INS(k)INS(é)INS(n)INS(t);INS(a),INS(k),INS(k),INS(é),INS(n),INS(t);
zaj;zajokká;zajINS(o)INS(k)INS(k)INS(á);INS(o),INS(k),INS(k),INS(á);
urán;uránokért;uránINS(o)INS(k)INS(é)INS(r)INS(t);INS(o),INS(k),INS(é),INS(r),INS(t);
bemutatkozó;bemutatkozóvá;bemutatkozóINS(v)INS(á);INS(v),INS(á);
erózió;erózióra;erózióINS(r)INS(a);INS(r),INS(a);
apanév;apanévre;apanévINS(r)INS(e);INS(r),INS(e);
csibe;csibét;csibDEL(e)INS(é)INS(t);INS(é),INS(t);DEL(e)
kijelent;kijelentett;kijelenINS(t)INS(e)INS(t)t;INS(t),INS(e),INS(t);
egyenértékű;egyenértékűhöz;egyenértékűINS(h)INS(ö)INS(z);INS(h),INS(ö),INS(z);
sakk;sakkból;sakkINS(b)INS(ól);INS(b),INS(ól);
parancsolat;parancsolatokból;parancsolatINS(o)INS(k)INS(b)INS(ó)INS(l);INS(o),INS(k),INS(b),INS(ó),INS(l);
gitáros;gitárosokból;gitárosINS(o)INS(k)INS(b)INS(ó)INS(l);INS(o),INS(k),INS(b),INS(ó),INS(l);
lelkipásztor;lelkipásztorokról;lelkipásztorINS(o)INS(k)INS(r)INS(ó)INS(l);INS(o),INS(k),INS(r),INS(ó),INS(l);
informális;informálisakat;informálisINS(a)INS(k)INS(a)INS(t);INS(a),INS(k),INS(a),INS(t);
bevezető;bevezetőkhöz;bevezetőINS(k)INS(h)INS(ö)INS(z);INS(k),INS(h),INS(ö),INS(z);
pete;petébe;petINS(é)INS(b)e;INS(é),INS(b);
távvezérel;távvezérelnél;távvezéreINS(l)INS(n)INS(é)l;INS(l),INS(n),INS(é);
felruház;felruházzatok;felruházINS(z)INS(a)INS(t)INS(o)INS(k);INS(z),INS(a),INS(t),INS(o),INS(k);
jacht;jachtokig;jachtINS(o)INS(k)INS(i)INS(g);INS(o),INS(k),INS(i),INS(g);
okosabb;okosabbakká;okosabbINS(a)INS(k)INS(k)INS(á);INS(a),INS(k),INS(k),INS(á);
hozzáadás;hozzáadásokba;hozzáadásINS(o)INS(k)INS(b)INS(a);INS(o),INS(k),INS(b),INS(a);
kitartás;kitartásért;kitartásINS(ért);INS(ért);
vérrokonság;vérrokonságok;vérrokonságINS(o)INS(k);INS(o),INS(k);
molekuláris;molekulárisakon;molekulárisINS(a)INS(k)INS(o)INS(n);INS(a),INS(k),INS(o),INS(n);
aranyhal;aranyhalakban;aranyhalINS(a)INS(k)INS(b)INS(a)INS(n);INS(a),INS(k),INS(b),INS(a),INS(n);
vendéglő;vendéglőknél;vendéglőINS(k)INS(n)INS(é)INS(l);INS(k),INS(n),INS(é),INS(l);
artéria;artériákban;artériINS(á)INS(k)INS(b)aINS(n);INS(á),INS(k),INS(b),INS(n);
hosszúság;hosszúságokba;hosszúságINS(o)INS(k)INS(b)INS(a);INS(o),INS(k),INS(b),INS(a);
legszárazabb;legszárazabbhoz;legszárazabbINS(h)INS(oz);INS(h),INS(oz);
talicska;talicskákban;talicskINS(á)INS(k)INS(b)aINS(n);INS(á),INS(k),INS(b),INS(n);
dizentéria;dizentériákként;dizentériDEL(a)INS(á)INS(k)INS(k)INS(é)INS(n)INS(t);INS(á),INS(k),INS(k),INS(é),INS(n),INS(t);DEL(a)
bandita;banditákként;bandiINS(t)INS(á)INS(k)INS(k)INS(é)INS(n)tDEL(a);INS(t),INS(á),INS(k),INS(k),INS(é),INS(n);DEL(a)
dugaszaljzat;dugaszaljzatig;dugaszaljzatINS(i)INS(g);INS(i),INS(g);
zenész;zenészbe;zenészINS(b)INS(e);INS(b),INS(e);
szögsebesség;szögsebességekkel;szögsebességINS(e)INS(k)INS(k)INS(e)INS(l);INS(e),INS(k),INS(k),INS(e),INS(l);
előkészítés;előkészítésből;előkészítésINS(b)INS(ő)INS(l);INS(b),INS(ő),INS(l);
hazugság;hazugsággá;hazugságINS(g)INS(á);INS(g),INS(á);
röntgenfelvétel;röntgenfelvételekről;röntgenfelvéteINS(l)INS(e)INS(k)INS(r)INS(ő)l;INS(l),INS(e),INS(k),INS(r),INS(ő);
sáfár;sáfárokra;sáfárINS(o)INS(k)INS(r)INS(a);INS(o),INS(k),INS(r),INS(a);
öltözet;öltözetektől;öltözetINS(e)INS(k)INS(t)INS(ő)INS(l);INS(e),INS(k),INS(t),INS(ő),INS(l);
söpör;söpörtünk;söpörINS(t)INS(ü)INS(n)INS(k);INS(t),INS(ü),INS(n),INS(k);
kertészet;kertészetben;kertészetINS(b)INS(e)INS(n);INS(b),INS(e),INS(n);
jogellenes;jogellenesekkel;jogellenesINS(e)INS(k)INS(k)INS(e)INS(l);INS(e),INS(k),INS(k),INS(e),INS(l);
szertartás;szertartásokról;szertartásINS(o)INS(k)INS(r)INS(ó)INS(l);INS(o),INS(k),INS(r),INS(ó),INS(l);
konyhakert;konyhakertnek;konyhakertINS(n)INS(e)INS(k);INS(n),INS(e),INS(k);
diktál;diktálna;diktálINS(n)INS(a);INS(n),INS(a);
kizár;kizársz;kizárINS(s)INS(z);INS(s),INS(z);
akasztás;akasztásra;akasztásINS(r)INS(a);INS(r),INS(a);
nyögés;nyögéseket;nyögésINS(e)INS(k)INS(e)INS(t);INS(e),INS(k),INS(e),INS(t);
pilla;pillán;pillDEL(a)INS(á)INS(n);INS(á),INS(n);DEL(a)
elszánt;elszántakra;elszántINS(a)INS(k)INS(r)INS(a);INS(a),INS(k),INS(r),INS(a);
milliliter;milliliter;milliliter;;
termékenység;termékenységekről;termékenységINS(e)INS(k)INS(r)INS(ő)INS(l);INS(e),INS(k),INS(r),INS(ő),INS(l);
ementáli;ementálikká;ementáliINS(k)INS(k)INS(á);INS(k),INS(k),INS(á);
tisztújítás;tisztújításokért;tisztújításINS(o)INS(k)INS(é)INS(r)INS(t);INS(o),INS(k),INS(é),INS(r),INS(t);
farkaséhség;farkaséhség;farkaséhség;;
akadály;akadályokká;akadályINS(o)INS(k)INS(k)INS(á);INS(o),INS(k),INS(k),INS(á);
mentés;mentéseknek;mentésINS(e)INS(k)INS(n)INS(e)INS(k);INS(e),INS(k),INS(n),INS(e),INS(k);
olvasási;olvasásiakban;olvasásiINS(a)INS(k)INS(b)INS(a)INS(n);INS(a),INS(k),INS(b),INS(a),INS(n);
levél;levélen;levélINS(e)INS(n);INS(e),INS(n);
nyilvántartási;nyilvántartásinak;nyilvántartásiINS(n)INS(ak);INS(n),INS(ak);
városnézés;városnézésekben;városnézésINS(e)INS(k)INS(b)INS(e)INS(n);INS(e),INS(k),INS(b),INS(e),INS(n);
konzultáns;konzultánshoz;konzultánsINS(h)INS(oz);INS(h),INS(oz);
legvilágosabb;legvilágosabbakhoz;legvilágosabbINS(a)INS(k)INS(h)INS(o)INS(z);INS(a),INS(k),INS(h),INS(o),INS(z);
fésül;fésültetek;fésülINS(t)INS(e)INS(t)INS(e)INS(k);INS(t),INS(e),INS(t),INS(e),INS(k);
mosoly;mosolyként;mosolyINS(ként);INS(ként);
kefekötő;kefekötőnek;kefekötőINS(n)INS(e)INS(k);INS(n),INS(e),INS(k);
nyuszi;nyuszikat;nyusziINS(k)INS(a)INS(t);INS(k),INS(a),INS(t);
viselkedés;viselkedésekbe;viselkedésINS(e)INS(k)INS(b)INS(e);INS(e),INS(k),INS(b),INS(e);
szarik;szarniuk;szarINS(n)iINS(u)k;INS(n),INS(u);
alany;alanyoknak;alanyINS(o)INS(k)INS(n)INS(a)INS(k);INS(o),INS(k),INS(n),INS(a),INS(k);
oszlopfő;oszlopfőknek;oszlopfőINS(k)INS(n)INS(e)INS(k);INS(k),INS(n),INS(e),INS(k);
ráspoly;ráspolyoktól;ráspolyINS(o)INS(k)INS(t)INS(ó)INS(l);INS(o),INS(k),INS(t),INS(ó),INS(l);
menedzsment;menedzsmenttől;menedzsmentINS(t)INS(ől);INS(t),INS(ől);
legérvényesebb;legérvényesebbeken;legérvényesebbINS(e)INS(k)INS(e)INS(n);INS(e),INS(k),INS(e),INS(n);
statisztika;statisztikákban;statisztikINS(á)INS(k)INS(b)aINS(n);INS(á),INS(k),INS(b),INS(n);
agyonszúr;agyonszúrj;agyonszúrINS(j);INS(j);
csicsereg;csicseregnetek;csicseregINS(n)INS(e)INS(t)INS(e)INS(k);INS(n),INS(e),INS(t),INS(e),INS(k);
módosító;módosítótól;módosítóINS(t)INS(ól);INS(t),INS(ól);
kiscsibe;kiscsibétől;kiscsibDEL(e)INS(é)INS(t)INS(ő)INS(l);INS(é),INS(t),INS(ő),INS(l);DEL(e)
közeg;közegként;közegINS(ként);INS(ként);
ráspoly;ráspolyok;ráspolyINS(o)INS(k);INS(o),INS(k);
rágcsáló;rágcsálóra;rágcsálóINS(r)INS(a);INS(r),INS(a);
boldogtalan;boldogtalanból;boldogtalanINS(b)INS(ól);INS(b),INS(ól);
legizgalmasabb;legizgalmasabbról;legizgalmasabbINS(r)INS(ól);INS(r),INS(ól);
özvegy;özvegyekig;özvegyINS(e)INS(k)INS(i)INS(g);INS(e),INS(k),INS(i),INS(g);
rongy;rongyokat;rongyINS(o)INS(k)INS(a)INS(t);INS(o),INS(k),INS(a),INS(t);
főherceg;főhercegekhez;főhercegINS(e)INS(k)INS(h)INS(e)INS(z);INS(e),INS(k),INS(h),INS(e),INS(z);
opál;opálokkal;opáINS(l)INS(o)INS(k)INS(k)INS(a)l;INS(l),INS(o),INS(k),INS(k),INS(a);
késés;késésből;késésINS(b)INS(ő)INS(l);INS(b),INS(ő),INS(l);
forduló;fordulót;fordulóINS(t);INS(t);
fröccs;fröccsökké;fröccsINS(ö)INS(k)INS(k)INS(é);INS(ö),INS(k),INS(k),INS(é);
süti;sütiken;sütiINS(k)INS(e)INS(n);INS(k),INS(e),INS(n);
villant;villantom;villantINS(o)INS(m);INS(o),INS(m);
erősítése;erősítésébe;erősítésINS(é)INS(b)e;INS(é),INS(b);
zongoraóra;zongoraóráért;zongoraórDEL(a)INS(á)INS(é)INS(r)INS(t);INS(á),INS(é),INS(r),INS(t);DEL(a)
abortusz;abortuszokkal;abortuszINS(o)INS(k)INS(k)INS(a)INS(l);INS(o),INS(k),INS(k),INS(a),INS(l);
zárójel;zárójelekkel;zárójINS(e)INS(l)INS(e)INS(k)INS(k)el;INS(e),INS(l),INS(e),INS(k),INS(k);
csőr;csőröktől;csőrINS(ö)INS(k)INS(t)INS(ő)INS(l);INS(ö),INS(k),INS(t),INS(ő),INS(l);
találmány;találmánnyal;találmánINS(n)yINS(a)INS(l);INS(n),INS(a),INS(l);
margarin;margarinokra;margarinINS(o)INS(k)INS(r)INS(a);INS(o),INS(k),INS(r),INS(a);
zajos;zajosnak;zajosINS(n)INS(ak);INS(n),INS(ak);
diverzáns;diverzánshoz;diverzánsINS(h)INS(oz);INS(h),INS(oz);
sarokház;sarokházat;sarokházINS(a)INS(t);INS(a),INS(t);
társít;társítanotok;társítINS(a)INS(n)INS(o)INS(t)INS(o)INS(k);INS(a),INS(n),INS(o),INS(t),INS(o),INS(k);
dzsungel;dzsungelért;dzsungelINS(ért);INS(ért);
hűt;hűteniük;hűtINS(e)INS(n)INS(i)INS(ü)INS(k);INS(e),INS(n),INS(i),INS(ü),INS(k);
kiterjedés;kiterjedésként;kiterjedésINS(ként);INS(ként);
fibrillál;fibrillálják;fibrillálINS(j)INS(á)INS(k);INS(j),INS(á),INS(k);
görögdinnye;görögdinnyéért;görögdinnyDEL(e)INS(é)INS(é)INS(r)INS(t);INS(é),INS(é),INS(r),INS(t);DEL(e)
kifutópálya;kifutópályáktól;kifutópályDEL(a)INS(á)INS(k)INS(t)INS(ó)INS(l);INS(á),INS(k),INS(t),INS(ó),INS(l);DEL(a)
fojt;fojtanánk;fojtINS(a)INS(n)INS(á)INS(n)INS(k);INS(a),INS(n),INS(á),INS(n),INS(k);
tévékészülék;tévékészülékeken;tévékészülékINS(e)INS(k)INS(e)INS(n);INS(e),INS(k),INS(e),INS(n);
megvizsgál;megvizsgálják;megvizsgálINS(j)INS(á)INS(k);INS(j),INS(á),INS(k);
szepszis;szepszisekkel;szepszisINS(e)INS(k)INS(k)INS(e)INS(l);INS(e),INS(k),INS(k),INS(e),INS(l);
omikron;omikronokban;omikroINS(n)INS(o)INS(k)INS(b)INS(a)n;INS(n),INS(o),INS(k),INS(b),INS(a);
nagyfokú;nagyfokúakból;nagyfokúINS(a)INS(k)INS(b)INS(ó)INS(l);INS(a),INS(k),INS(b),INS(ó),INS(l);
vénít;vénítsem;vénítINS(s)INS(e)INS(m);INS(s),INS(e),INS(m);
citrom;citromokért;citromINS(o)INS(k)INS(é)INS(r)INS(t);INS(o),INS(k),INS(é),INS(r),INS(t);
összetétele;összetételéhez;összetételINS(é)INS(h)eINS(z);INS(é),INS(h),INS(z);
kölykezik;kölykezi;kölykeziDEL(k);;DEL(k)
elnézés;elnézésekből;elnézésINS(e)INS(k)INS(b)INS(ő)INS(l);INS(e),INS(k),INS(b),INS(ő),INS(l);
utál;utálj;utálINS(j);INS(j);
felhasználható;felhasználhatóba;felhasználhatóINS(b)INS(a);INS(b),INS(a);
elengedhetetlen;elengedhetetlenné;elengedhetetlenINS(n)INS(é);INS(n),INS(é);
forrasztópáka;forrasztópákákig;forrasztópákDEL(a)INS(á)INS(k)INS(i)INS(g);INS(á),INS(k),INS(i),INS(g);DEL(a)
hírlevél;hírlevelekről;hírlevDEL(é)INS(e)INS(l)INS(e)INS(k)INS(r)INS(ő)l;INS(e),INS(l),INS(e),INS(k),INS(r),INS(ő);DEL(é)
dunszt;dunsztban;dunsztINS(b)INS(a)INS(n);INS(b),INS(a),INS(n);
boldogság;boldogságra;boldogságINS(r)INS(a);INS(r),INS(a);
hangsúlyoz;hangsúlyozták;hangsúlyozINS(t)INS(á)INS(k);INS(t),INS(á),INS(k);
alku;alkuért;alkuINS(ért);INS(ért);
létezése;létezésébe;létezésINS(é)INS(b)e;INS(é),INS(b);
antiszeptikum;antiszeptikumért;antiszeptikumINS(ért);INS(ért);
ígér;ígérd;ígérINS(d);INS(d);
polgármesteri;polgármesterieken;polgármesteriINS(e)INS(k)INS(e)INS(n);INS(e),INS(k),INS(e),INS(n);
stájsz;stájszot;stájszINS(o)INS(t);INS(o),INS(t);
hatmillió;hatmillióban;hatmillióINS(b)INS(a)INS(n);INS(b),INS(a),INS(n);
megment;megmentünk;megmentINS(ü)INS(n)INS(k);INS(ü),INS(n),INS(k);
dörög;dörögtem;dörögINS(t)INS(e)INS(m);INS(t),INS(e),INS(m);
tanulmányozás;tanulmányozásoktól;tanulmányozásINS(o)INS(k)INS(t)INS(ó)INS(l);INS(o),INS(k),INS(t),INS(ó),INS(l);
anyanyelv;anyanyelvnél;anyanyelvINS(né)INS(l);INS(né),INS(l);
trombitajátékos;trombitajátékosokról;trombitajátékosINS(o)INS(k)INS(r)INS(ó)INS(l);INS(o),INS(k),INS(r),INS(ó),INS(l);
gyógypedagógia;gyógypedagógiákba;gyógypedagógiINS(á)INS(k)INS(b)a;INS(á),INS(k),INS(b);
barlangkutató;barlangkutatókba;barlangkutatóINS(k)INS(b)INS(a);INS(k),INS(b),INS(a);
aranyos;aranyosakról;aranyosINS(a)INS(k)INS(r)INS(ó)INS(l);INS(a),INS(k),INS(r),INS(ó),INS(l);
közép;közepekről;közDEL(é)INS(e)pINS(e)INS(k)INS(r)INS(ő)INS(l);INS(e),INS(e),INS(k),INS(r),INS(ő),INS(l);DEL(é)
természettudomány;természettudományok;természettudományINS(o)INS(k);INS(o),INS(k);
kétszáz;kétszázat;kétszázINS(a)INS(t);INS(a),INS(t);
szociális;szociálisakkal;szociálisINS(a)INS(k)INS(k)INS(a)INS(l);INS(a),INS(k),INS(k),INS(a),INS(l);
vegyesúszás;vegyesúszással;vegyesúszásINS(s)INS(a)INS(l);INS(s),INS(a),INS(l);
fényelektromos;fényelektromosként;fényelektromosINS(ként);INS(ként);
betakarítás;betakarításokhoz;betakarításINS(o)INS(k)INS(h)INS(o)INS(z);INS(o),INS(k),INS(h),INS(o),INS(z);
szabotőr;szabotőrökre;szabotőrINS(ö)INS(k)INS(r)INS(e);INS(ö),INS(k),INS(r),INS(e);
tornász;tornászig;tornászINS(i)INS(g);INS(i),INS(g);
biológia;biológiákhoz;biológiDEL(a)INS(á)INS(k)INS(h)INS(o)INS(z);INS(á),INS(k),INS(h),INS(o),INS(z);DEL(a)
legfelsőbb;legfelsőbbé;legfelsőbbINS(é);INS(é);
felfog;felfognom;felfogINS(n)INS(o)INS(m);INS(n),INS(o),INS(m);
zsepi;zsepikért;zsepiINS(k)INS(é)INS(r)INS(t);INS(k),INS(é),INS(r),INS(t);
vegetál;vegetáltátok;vegetálINS(t)INS(á)INS(t)INS(o)INS(k);INS(t),INS(á),INS(t),INS(o),INS(k);
viharfelhő;viharfelhőkként;viharfelhőINS(k)INS(k)INS(é)INS(n)INS(t);INS(k),INS(k),INS(é),INS(n),INS(t);
magáz;magázva;magázINS(v)INS(a);INS(v),INS(a);
követelmény;követelményen;követelményINS(e)INS(n);INS(e),INS(n);
süketség;süketségeken;süketségINS(e)INS(k)INS(e)INS(n);INS(e),INS(k),INS(e),INS(n);
fed;fedniük;fedINS(n)INS(i)INS(ü)INS(k);INS(n),INS(i),INS(ü),INS(k);
narancsdzsem;narancsdzsemért;narancsdzsemINS(ért);INS(ért);
jurta;jurtákat;jurtINS(á)INS(k)aINS(t);INS(á),INS(k),INS(t);
lábtyű;lábtyűkkel;lábtyűINS(k)INS(k)INS(e)INS(l);INS(k),INS(k),INS(e),INS(l);
panel;panellel;panINS(e)INS(l)INS(l)el;INS(e),INS(l),INS(l);
újhold;újholdaknak;újholdINS(a)INS(k)INS(n)INS(a)INS(k);INS(a),INS(k),INS(n),INS(a),INS(k);
spam;spamektől;spamINS(e)INS(k)INS(t)INS(ő)INS(l);INS(e),INS(k),INS(t),INS(ő),INS(l);
tűzcsap;tűzcsapig;tűzcsapINS(i)INS(g);INS(i),INS(g);
ideális;ideálisakba;ideálisINS(a)INS(k)INS(b)INS(a);INS(a),INS(k),INS(b),INS(a);
megtapsol;megtapsolom;megtapsolINS(o)INS(m);INS(o),INS(m);
hint;hintettünk;hintINS(e)INS(t)INS(t)INS(ü)INS(n)INS(k);INS(e),INS(t),INS(t),INS(ü),INS(n),INS(k);
leszállásjelző;leszállásjelzőig;leszállásjelzőINS(i)INS(g);INS(i),INS(g);
eke;ekéknél;ekDEL(e)INS(é)INS(k)INS(n)INS(é)INS(l);INS(é),INS(k),INS(n),INS(é),INS(l);DEL(e)
iktat;iktatunk;iktatINS(u)INS(n)INS(k);INS(u),INS(n),INS(k);
szarvashiba;szarvashibákért;szarvashibDEL(a)INS(á)INS(k)INS(é)INS(r)INS(t);INS(á),INS(k),INS(é),INS(r),INS(t);DEL(a)
dzsessz;dzsessznél;dzsesszINS(né)INS(l);INS(né),INS(l);
kalandos;kalandosakká;kalandosINS(a)INS(k)INS(k)INS(á);INS(a),INS(k),INS(k),INS(á);
kutyaszán;kutyaszánokat;kutyaszánINS(o)INS(k)INS(a)INS(t);INS(o),INS(k),INS(a),INS(t);
lüktet;lüktető;lüktetINS(ő);INS(ő);
pop;popokról;popINS(o)INS(k)INS(r)INS(ó)INS(l);INS(o),INS(k),INS(r),INS(ó),INS(l);
tehetsége;tehetségéből;tehetségDEL(e)INS(é)INS(b)INS(ő)INS(l);INS(é),INS(b),INS(ő),INS(l);DEL(e)
opponál;opponálnotok;opponálINS(n)INS(o)INS(t)INS(o)INS(k);INS(n),INS(o),INS(t),INS(o),INS(k);
kolléga;kollégákkal;kollégINS(á)INS(k)INS(k)aINS(l);INS(á),INS(k),INS(k),INS(l);
áldottabb;áldottabbakhoz;áldottabbINS(a)INS(k)INS(h)INS(o)INS(z);INS(a),INS(k),INS(h),INS(o),INS(z);
zsandár;zsandárokba;zsandárINS(o)INS(k)INS(b)INS(a);INS(o),INS(k),INS(b),INS(a);
szülő;szülőkön;szülőINS(k)INS(ö)INS(n);INS(k),INS(ö),INS(n);
kártalanít;kártalanítottuk;kártalanítINS(o)INS(t)INS(t)INS(u)INS(k);INS(o),INS(t),INS(t),INS(u),INS(k);
tataroz;tataroznánk;tatarozINS(n)INS(á)INS(n)INS(k);INS(n),INS(á),INS(n),INS(k);
tükröz;tükrözzetek;tükrözINS(z)INS(e)INS(t)INS(e)INS(k);INS(z),INS(e),INS(t),INS(e),INS(k);
ágazati;ágazatiakkal;ágazatiINS(a)INS(k)INS(k)INS(a)INS(l);INS(a),INS(k),INS(k),INS(a),INS(l);
megközelít;megközelítsem;megközelítINS(s)INS(e)INS(m);INS(s),INS(e),INS(m);
csillagjóslás;csillagjóslások;csillagjóslásINS(o)INS(k);INS(o),INS(k);
igric;igricekhez;igricINS(e)INS(k)INS(h)INS(e)INS(z);INS(e),INS(k),INS(h),INS(e),INS(z);
kezdeményez;kezdeményezné;kezdeményezINS(n)INS(é);INS(n),INS(é);
ural;uraljatok;uralINS(j)INS(a)INS(t)INS(o)INS(k);INS(j),INS(a),INS(t),INS(o),INS(k);
terapeuta;terapeutákban;terapeutINS(á)INS(k)INS(b)aINS(n);INS(á),INS(k),INS(b),INS(n);
montíroz;montírozzunk;montírozINS(z)INS(u)INS(n)INS(k);INS(z),INS(u),INS(n),INS(k);
növés;növésekre;növésINS(e)INS(k)INS(r)INS(e);INS(e),INS(k),INS(r),INS(e);
tőr;tőrökhöz;tőrINS(ö)INS(k)INS(h)INS(ö)INS(z);INS(ö),INS(k),INS(h),INS(ö),INS(z);
legeltet;legeltetne;legeltetINS(n)INS(e);INS(n),INS(e);
hasznosabb;hasznosabbat;hasznosabbINS(a)INS(t);INS(a),INS(t);
diszkvalifikál;diszkvalifikál;diszkvalifikál;;
vakációzik;vakációzok;vakációzDEL(i)INS(o)k;INS(o);DEL(i)
megadás;megadásokról;megadásINS(o)INS(k)INS(r)INS(ó)INS(l);INS(o),INS(k),INS(r),INS(ó),INS(l);
blansíroz;blansírozzanak;blansírozINS(z)INS(a)INS(n)INS(a)INS(k);INS(z),INS(a),INS(n),INS(a),INS(k);
másol;másolnának;másolINS(n)INS(á)INS(n)INS(a)INS(k);INS(n),INS(á),INS(n),INS(a),INS(k);
ábránd;ábránddal;ábrándINS(d)INS(a)INS(l);INS(d),INS(a),INS(l);
csoportos;csoportosnak;csoportosINS(n)INS(ak);INS(n),INS(ak);
militarizál;militarizálnánk;militarizálINS(n)INS(á)INS(n)INS(k);INS(n),INS(á),INS(n),INS(k);
kanyaró;kanyarótól;kanyaróINS(t)INS(ól);INS(t),INS(ól);
aszkézis;aszkézisen;aszkézisINS(e)INS(n);INS(e),INS(n);
megkülönböztet;megkülönböztessétek;megkülönbözteINS(s)INS(s)INS(é)tINS(e)INS(k);INS(s),INS(s),INS(é),INS(e),INS(k);
végrehajtása;végrehajtásának;végrehajtásINS(á)INS(n)aINS(k);INS(á),INS(n),INS(k);
alufólia;alufóliának;alufóliINS(á)INS(n)aINS(k);INS(á),INS(n),INS(k);
református;reformátusokért;reformátusINS(o)INS(k)INS(é)INS(r)INS(t);INS(o),INS(k),INS(é),INS(r),INS(t);
huny;hunynia;hunyINS(n)INS(i)INS(a);INS(n),INS(i),INS(a);
kulturális;kulturálisak;kulturálisINS(a)INS(k);INS(a),INS(k);
tankönyv;tankönyvből;tankönyvINS(b)INS(ő)INS(l);INS(b),INS(ő),INS(l);
gyógyászati;gyógyászatival;gyógyászatiINS(v)INS(a)INS(l);INS(v),INS(a),INS(l);
időszámítás;időszámítássá;időszámításINS(s)INS(á);INS(s),INS(á);
kardinális;kardinálisoknál;kardinálisINS(o)INS(k)INS(n)INS(á)INS(l);INS(o),INS(k),INS(n),INS(á),INS(l);
csenget;csengettétek;csengetINS(t)INS(é)INS(t)INS(e)INS(k);INS(t),INS(é),INS(t),INS(e),INS(k);
évf.;évf.-okba;évf.INS(-)INS(o)INS(k)INS(b)INS(a);INS(-),INS(o),INS(k),INS(b),INS(a);
felkészítés;felkészítésekért;felkészítésINS(e)INS(k)INS(é)INS(r)INS(t);INS(e),INS(k),INS(é),INS(r),INS(t);
sokkol;sokkolnánk;sokkolINS(n)INS(á)INS(n)INS(k);INS(n),INS(á),INS(n),INS(k);
