Source;Target;Combined;Inserts;Deletes;Grammar
ipertrofizzare;ipertrofizzaste;ipertrofizzaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
esonerarsi;ci esonereremo;INS(ci )esonerDEL(arsi)INS(eremo);INS(ci ),INS(eremo);DEL(arsi);V,IND,FUT,1,PL
apostrofare;apostroferai;apostrofDEL(ar)eINS(rai);INS(rai);DEL(ar);V,IND,FUT,2,SG
verdicare;verdicassimo;verdicaDEL(re)INS(ssimo);INS(ssimo);DEL(re);V,SBJV,PST,1,PL
dezippare;dezippate;dezippaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
universalizzare;universalizzereste;universalizzDEL(a)INS(e)rINS(est)e;INS(e),INS(est);DEL(a);V,COND,2,PL
collocarsi;ci collocheremmo;INS(ci )collocDEL(arsi)INS(heremmo);INS(ci ),INS(heremmo);DEL(arsi);V,COND,1,PL
vantarsi;si vanti;INS(si )vantDEL(ars)i;INS(si );DEL(ars);V,SBJV,PRS,3,SG
rassumere;rassunto;rassuDEL(mere)INS(nto);INS(nto);DEL(mere);V.PTCP,PST
sovrapporre;sovrapponevate;sovrappoDEL(rr)INS(nevat)e;INS(nevat);DEL(rr);V,IND,PST,2,PL,IPFV
riottimizzare;riottimizzerebbe;riottimizzDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a);V,COND,3,SG
aggiungere;aggiunsero;aggiunDEL(g)INS(s)erDEL(e)INS(o);INS(s),INS(o);DEL(g),DEL(e);V,IND,PST,3,PL,PFV
pentirsi;ci pentimmo;INS(ci )pentDEL(irs)iINS(mmo);INS(ci ),INS(mmo);DEL(irs);V,IND,PST,1,PL,PFV
provvedere;provvedrei;provvedDEL(e)reINS(i);INS(i);DEL(e);V,COND,1,SG
scapicollarsi;ci scapicolleremo;INS(ci )scapicollDEL(arsi)INS(eremo);INS(ci ),INS(eremo);DEL(arsi);V,IND,FUT,1,PL
impiombare;impiombano;impiombaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
sibilare;sibilano;sibilaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
prestampare;prestamperesti;prestampDEL(a)INS(e)reINS(sti);INS(e),INS(sti);DEL(a);V,COND,2,SG
debilitarsi;si debilitò;INS(si )debilitDEL(arsi)INS(ò);INS(si ),INS(ò);DEL(arsi);V,IND,PST,3,SG,PFV
sbizzarrirsi;ti sbizzarrissi;INS(ti )sbizzarriDEL(r)sINS(s)i;INS(ti ),INS(s);DEL(r);V,SBJV,PST,2,SG
assestare;assesti;assestDEL(are)INS(i);INS(i);DEL(are);V,IND,PRS,2,SG
annestare;annestante;annestaDEL(r)INS(nt)e;INS(nt);DEL(r);V.PTCP,PRS
aureolare;aureolano;aureolaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
attossicare;attossicasti;attossicaDEL(re)INS(sti);INS(sti);DEL(re);V,IND,PST,2,SG,PFV
maltrattare;maltrattiamo;maltrattINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,POS,IMP,1,PL
insilare;insilare;insilare;;;V,NFIN
desonorizzare;desonorizzerete;desonorizzDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
incorrere;incorrerà;incorrerDEL(e)INS(à);INS(à);DEL(e);V,IND,FUT,3,SG
infornaciare;infornacio;infornaciDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
svecchiare;svecchiasse;svecchiaDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
fascicolare;fascicoliamo;fascicolINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,POS,IMP,1,PL
debilitare;debiliterete;debilitDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
scorarsi;ci scorammo;INS(ci )scoraDEL(rsi)INS(mmo);INS(ci ),INS(mmo);DEL(rsi);V,IND,PST,1,PL,PFV
estenuare;estenuaste;estenuaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
rimangiarsi;si rimangiavano;INS(si )rimangiaDEL(rsi)INS(vano);INS(si ),INS(vano);DEL(rsi);V,IND,PST,3,PL,IPFV
crossare;crossano;crossaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
deidrogenare;deidrogenassi;deidrogenaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,1,SG
spupazzare;spupazzino;spupazzDEL(are)INS(ino);INS(ino);DEL(are);V,SBJV,PRS,3,PL
risoffiare;risoffierà;risoffiDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
sventagliare;sventagliassi;sventagliaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,2,SG
marginare;marginavi;marginaDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
impinguarsi;ti impingui;INS(ti )impinguDEL(ars)i;INS(ti );DEL(ars);V,IND,PRS,2,SG
fondare;fondavi;fondaDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
allungarsi;si allungavano;INS(si )allungaDEL(rsi)INS(vano);INS(si ),INS(vano);DEL(rsi);V,IND,PST,3,PL,IPFV
compattarsi;mi compatti;INS(mi )compattDEL(ars)i;INS(mi );DEL(ars);V,SBJV,PRS,1,SG
dimezzare;dimezzaste;dimezzaDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
rassegnarsi;si rassegnarono;INS(si )rassegnarDEL(si)INS(ono);INS(si ),INS(ono);DEL(si);V,IND,PST,3,PL,PFV
scandalizzarsi;si scandalizzassero;INS(si )scandalizzaINS(sse)rDEL(si)INS(o);INS(si ),INS(sse),INS(o);DEL(si);V,SBJV,PST,3,PL
beneficare;benefico;beneficDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
incallire;incalliamo;incalliDEL(re)INS(amo);INS(amo);DEL(re);V,SBJV,PRS,1,PL
ampliarsi;si ampliò;INS(si )amplDEL(iars)iINS(ò);INS(si ),INS(ò);DEL(iars);V,IND,PST,3,SG,PFV
adoperare;adopererebbero;adoperDEL(a)INS(e)reINS(bbero);INS(e),INS(bbero);DEL(a);V,COND,3,PL
riannettere;riannetté;riannettDEL(ere)INS(é);INS(é);DEL(ere);V,IND,PST,3,SG,PFV
abborracciare;abborracciate;abborracciaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
appestare;appestavate;appestaDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
latinizzare;latinizzi;latinizzDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,2,SG
trasparere;trasparrebbe;trasparDEL(e)rINS(ebb)e;INS(ebb);DEL(e);V,COND,3,SG
cibarsi;ti cibassi;INS(ti )cibaDEL(r)sINS(s)i;INS(ti ),INS(s);DEL(r);V,SBJV,PST,2,SG
riscattare;riscattino;riscattDEL(are)INS(ino);INS(ino);DEL(are);V,POS,IMP,3,PL
interdire;interdirò;interdirDEL(e)INS(ò);INS(ò);DEL(e);V,IND,FUT,1,SG
contendersi;ti contenderesti;INS(ti )contenderINS(e)sINS(t)i;INS(ti ),INS(e),INS(t);;V,COND,2,SG
camuffarsi;vi camuffiate;INS(vi )camuffDEL(ars)iINS(ate);INS(vi ),INS(ate);DEL(ars);V,SBJV,PRS,2,PL
specializzarsi;ti specializzi;INS(ti )specializzDEL(ars)i;INS(ti );DEL(ars);V,SBJV,PRS,2,SG
riutilizzare;riutilizzammo;riutilizzaDEL(re)INS(mmo);INS(mmo);DEL(re);V,IND,PST,1,PL,PFV
crucciarsi;vi crucciaste;INS(vi )crucciaDEL(r)sDEL(i)INS(te);INS(vi ),INS(te);DEL(r),DEL(i);V,SBJV,PST,2,PL
acciottolare;acciottolerebbe;acciottolDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a);V,COND,3,SG
forbire;forbiste;forbiDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
ravvilupparsi;si ravviluppino;INS(si )ravviluppDEL(ars)iINS(no);INS(si ),INS(no);DEL(ars);V,POS,IMP,3,PL
cadmiare;cadmiare;cadmiare;;;V,NFIN
rasare;raserebbero;rasDEL(a)INS(e)reINS(bbero);INS(e),INS(bbero);DEL(a);V,COND,3,PL
alcalinizzare;alcalinizzi;alcalinizzDEL(are)INS(i);INS(i);DEL(are);V,IND,PRS,2,SG
smobiliare;smobilierei;smobiliDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
prevenire;prevenne;prevenDEL(ir)INS(n)e;INS(n);DEL(ir);V,IND,PST,3,SG,PFV
comprovare;comprovasse;comprovaDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
rispondere;risponderà;risponderDEL(e)INS(à);INS(à);DEL(e);V,IND,FUT,3,SG
splafonare;splafoneremo;splafonDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a);V,IND,FUT,1,PL
nastrare;nastro;nastrDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
gemellarsi;mi gemellerei;INS(mi )gemellDEL(ars)INS(ere)i;INS(mi ),INS(ere);DEL(ars);V,COND,1,SG
tagliuzzare;tagliuzzereste;tagliuzzDEL(a)INS(e)rINS(est)e;INS(e),INS(est);DEL(a);V,COND,2,PL
decrescere;decrescerai;decrescerDEL(e)INS(ai);INS(ai);DEL(e);V,IND,FUT,2,SG
viziare;viziavate;viziaDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
masticare;masticassero;masticaINS(sse)rDEL(e)INS(o);INS(sse),INS(o);DEL(e);V,SBJV,PST,3,PL
sbevacchiare;sbevacchierebbero;sbevacchiDEL(a)INS(e)reINS(bbero);INS(e),INS(bbero);DEL(a);V,COND,3,PL
sciolinare;sciolinava;sciolinINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
lucchettare;lucchettavano;lucchettaDEL(re)INS(vano);INS(vano);DEL(re);V,IND,PST,3,PL,IPFV
amministrare;amministrava;amministrINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
geminare;geminavi;geminaDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
disaggregarsi;disaggregatevi;disaggregaDEL(rs)INS(tev)i;INS(tev);DEL(rs);V,POS,IMP,2,PL
giurarsi;si giurava;INS(si )giurINS(av)aDEL(rsi);INS(si ),INS(av);DEL(rsi);V,IND,PST,3,SG,IPFV
tediare;tedia;tediaDEL(re);;DEL(re);V,IND,PRS,3,SG
fingersi;ci fingiamo;INS(ci )fingDEL(ers)iINS(amo);INS(ci ),INS(amo);DEL(ers);V,IND,PRS,1,PL
controllarsi;ci controllassimo;INS(ci )controllaDEL(r)sINS(s)iINS(mo);INS(ci ),INS(s),INS(mo);DEL(r);V,SBJV,PST,1,PL
trascinare;trascino;trascinDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
requisire;requisisci;requisINS(isc)iDEL(re);INS(isc);DEL(re);V,IND,PRS,2,SG
sbevazzare;sbevazzavano;sbevazzaDEL(re)INS(vano);INS(vano);DEL(re);V,IND,PST,3,PL,IPFV
interessare;interessa;interessaDEL(re);;DEL(re);V,POS,IMP,2,SG
depilarsi;depilantesi;depilaDEL(r)INS(nte)si;INS(nte);DEL(r);V.PTCP,PRS
installarsi;si installerebbero;INS(si )installDEL(arsi)INS(erebbero);INS(si ),INS(erebbero);DEL(arsi);V,COND,3,PL
vorare;vorereste;vorDEL(a)INS(e)rINS(est)e;INS(e),INS(est);DEL(a);V,COND,2,PL
ingarbugliare;ingarbuglieranno;ingarbugliDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
risciogliere;riscioglierò;riscioglierDEL(e)INS(ò);INS(ò);DEL(e);V,IND,FUT,1,SG
accanire;accaniscono;accaniDEL(re)INS(scono);INS(scono);DEL(re);V,IND,PRS,3,PL
abbandonarsi;vi abbandonavate;INS(vi )abbandonaDEL(rsi)INS(vate);INS(vi ),INS(vate);DEL(rsi);V,IND,PST,2,PL,IPFV
riprodurre;riproducesse;riproduDEL(rr)INS(cess)e;INS(cess);DEL(rr);V,SBJV,PST,3,SG
spelacchiare;spelacchiereste;spelacchiDEL(a)INS(e)rINS(est)e;INS(e),INS(est);DEL(a);V,COND,2,PL
fremere;fremettero;fremINS(ett)erDEL(e)INS(o);INS(ett),INS(o);DEL(e);V,IND,PST,3,PL,PFV
dispegnere;dispegnerai;dispegnerDEL(e)INS(ai);INS(ai);DEL(e);V,IND,FUT,2,SG
sommare;sommavi;sommaDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
sartiare;sartiate;sartiaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
spazieggiare;spazieggiavo;spazieggiaDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
allacciare;allacceremo;allaccDEL(ia)INS(e)reINS(mo);INS(e),INS(mo);DEL(ia);V,IND,FUT,1,PL
decontaminare;decontaminava;decontaminINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
narrare;narri;narrDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,2,SG
ragionare;ragioneremo;ragionDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a);V,IND,FUT,1,PL
discapitare;discapitiate;discapitINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r);V,SBJV,PRS,2,PL
orientare;orientiamo;orientINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,POS,IMP,1,PL
spromettere;sprometteremo;spromettereINS(mo);INS(mo);;V,IND,FUT,1,PL
stizzire;stizzì;stizzDEL(ire)INS(ì);INS(ì);DEL(ire);V,IND,PST,3,SG,PFV
scapezzare;scapezzammo;scapezzaDEL(re)INS(mmo);INS(mmo);DEL(re);V,IND,PST,1,PL,PFV
convolare;convoliamo;convolINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,IND,PRS,1,PL
abilitare;abilitato;abilitaDEL(re)INS(to);INS(to);DEL(re);V.PTCP,PST
addiacciare;addiaccerai;addiaccINS(era)iDEL(are);INS(era);DEL(are);V,IND,FUT,2,SG
accommiatarsi;si accommiata;INS(si )accommiataDEL(rsi);INS(si );DEL(rsi);V,IND,PRS,3,SG
ringorgare;ringorgate;ringorgaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
sgridare;sgriderà;sgridDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
avvogliare;avvoglierò;avvogliDEL(ar)eINS(rò);INS(rò);DEL(ar);V,IND,FUT,1,SG
abituare;abituiamo;abituINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,IND,PRS,1,PL
stagionare;stagionate;stagionaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
raccendere;raccendete;raccendeDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
rigiudicare;rigiudicavo;rigiudicaDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
suffondere;suffondevano;suffondDEL(er)eINS(vano);INS(vano);DEL(er);V,IND,PST,3,PL,IPFV
riproteggere;riprotegge;riproteggDEL(er)e;;DEL(er);V,IND,PRS,3,SG
destabilizzarsi;si destabilizzano;INS(si )destabilizzaDEL(rsi)INS(no);INS(si ),INS(no);DEL(rsi);V,IND,PRS,3,PL
degnare;degna;degnaDEL(re);;DEL(re);V,POS,IMP,2,SG
sfarinare;sfarinava;sfarinINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
largire;largivi;largINS(iv)iDEL(re);INS(iv);DEL(re);V,IND,PST,2,SG,IPFV
elettrizzare;elettrizza;elettrizzaDEL(re);;DEL(re);V,POS,IMP,2,SG
defecare;defecaste;defecaDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
soprassaturare;soprassaturò;soprassaturDEL(are)INS(ò);INS(ò);DEL(are);V,IND,PST,3,SG,PFV
conglutinare;conglutinassero;conglutinaINS(sse)rDEL(e)INS(o);INS(sse),INS(o);DEL(e);V,SBJV,PST,3,PL
additivare;additivavamo;additivaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
rinnamorare;rinnamori;rinnamorDEL(are)INS(i);INS(i);DEL(are);V,POS,IMP,3,SG
infingardire;infingardivamo;infingardiDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
compiere;compiva;compiDEL(ere)INS(va);INS(va);DEL(ere);V,IND,PST,3,SG,IPFV
addormentare;addormentavo;addormentaDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
decontrarre;decontragga;decontrINS(agg)aDEL(rre);INS(agg);DEL(rre);V,SBJV,PRS,3,SG
sottrarre;sottragga;sottrINS(agg)aDEL(rre);INS(agg);DEL(rre);V,POS,IMP,3,SG
espettorare;espettorato;espettoraDEL(re)INS(to);INS(to);DEL(re);V.PTCP,PST
sfrenare;sfrenavi;sfrenaDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
raffrenarsi;si raffrenerà;INS(si )raffrenDEL(arsi)INS(erà);INS(si ),INS(erà);DEL(arsi);V,IND,FUT,3,SG
ripararsi;ti ripari;INS(ti )riparDEL(ars)i;INS(ti );DEL(ars);V,SBJV,PRS,2,SG
inquinare;inquinato;inquinaDEL(re)INS(to);INS(to);DEL(re);V.PTCP,PST
abbatuffolare;abbatuffolasti;abbatuffolaDEL(re)INS(sti);INS(sti);DEL(re);V,IND,PST,2,SG,PFV
stasarsi;stasatevi;stasaDEL(rs)INS(tev)i;INS(tev);DEL(rs);V,POS,IMP,2,PL
concepire;concepisse;concepiDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
intrufolarsi;mi intrufolo;INS(mi )intrufolDEL(arsi)INS(o);INS(mi ),INS(o);DEL(arsi);V,IND,PRS,1,SG
rafforzarsi;si rafforzi;INS(si )rafforzDEL(ars)i;INS(si );DEL(ars);V,SBJV,PRS,3,SG
sovraimporre;sovraimpose;sovraimpoDEL(rr)INS(s)e;INS(s);DEL(rr);V,IND,PST,3,SG,PFV
attorcigliare;attorciglierai;attorcigliDEL(ar)eINS(rai);INS(rai);DEL(ar);V,IND,FUT,2,SG
scarrozzare;scarrozzerebbero;scarrozzDEL(a)INS(e)reINS(bbero);INS(e),INS(bbero);DEL(a);V,COND,3,PL
rispecchiare;rispecchia;rispecchiaDEL(re);;DEL(re);V,POS,IMP,2,SG
sopraedificare;sopraedificaste;sopraedificaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
segnoreggiare;segnoreggeremo;segnoreggDEL(ia)INS(e)reINS(mo);INS(e),INS(mo);DEL(ia);V,IND,FUT,1,PL
desonorizzare;desonorizzare;desonorizzare;;;V,NFIN
pianeggiare;pianeggiavamo;pianeggiaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
succidere;succiderai;succiderDEL(e)INS(ai);INS(ai);DEL(e);V,IND,FUT,2,SG
strambare;stramberà;strambDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
ovviare;ovviammo;ovviaDEL(re)INS(mmo);INS(mmo);DEL(re);V,IND,PST,1,PL,PFV
innervosirsi;si innervosisca;INS(si )innervosiDEL(r)sDEL(i)INS(ca);INS(si ),INS(ca);DEL(r),DEL(i);V,POS,IMP,3,SG
soppalcare;soppalchino;soppalcDEL(are)INS(hino);INS(hino);DEL(are);V,POS,IMP,3,PL
ellenizzare;ellenizzassi;ellenizzaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,1,SG
duplicare;duplichi;duplicDEL(are)INS(hi);INS(hi);DEL(are);V,SBJV,PRS,3,SG
smuovere;smoveste;smDEL(u)oveDEL(r)INS(st)e;INS(st);DEL(u),DEL(r);V,SBJV,PST,2,PL
proscrivere;proscriverei;proscrivereINS(i);INS(i);;V,COND,1,SG
illeggiadrire;illeggiadristi;illeggiadrINS(ist)iDEL(re);INS(ist);DEL(re);V,IND,PST,2,SG,PFV
caratare;caratereste;caratDEL(a)INS(e)rINS(est)e;INS(e),INS(est);DEL(a);V,COND,2,PL
sopirsi;si sopì;INS(si )sopDEL(irsi)INS(ì);INS(si ),INS(ì);DEL(irsi);V,IND,PST,3,SG,PFV
ingolfare;ingolfassero;ingolfaINS(sse)rDEL(e)INS(o);INS(sse),INS(o);DEL(e);V,SBJV,PST,3,PL
uggiolare;uggiolano;uggiolaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
dilatarsi;si dilatavano;INS(si )dilataDEL(rsi)INS(vano);INS(si ),INS(vano);DEL(rsi);V,IND,PST,3,PL,IPFV
disabituarsi;disabituarsi;disabituarsi;;;V,NFIN
stare;stessimo;stDEL(ar)eINS(ssimo);INS(ssimo);DEL(ar);V,SBJV,PST,1,PL
saldarsi;mi saldassi;INS(mi )saldaDEL(r)sINS(s)i;INS(mi ),INS(s);DEL(r);V,SBJV,PST,1,SG
filosofare;filosoferò;filosofDEL(ar)eINS(rò);INS(rò);DEL(ar);V,IND,FUT,1,SG
surrogare;surroghereste;surrogDEL(a)INS(he)rINS(est)e;INS(he),INS(est);DEL(a);V,COND,2,PL
ristruggere;ristruggesti;ristruggDEL(er)eINS(sti);INS(sti);DEL(er);V,IND,PST,2,SG,PFV
dialogare;dialoghi;dialogDEL(are)INS(hi);INS(hi);DEL(are);V,SBJV,PRS,1,SG
superarsi;superarsi;superarsi;;;V,NFIN
reciprocare;reciprocherebbe;reciprocDEL(a)INS(he)rINS(ebb)e;INS(he),INS(ebb);DEL(a);V,COND,3,SG
incupire;incupisco;incupiDEL(re)INS(sco);INS(sco);DEL(re);V,IND,PRS,1,SG
tergiversare;tergiversavo;tergiversaDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
infondere;infondete;infondeDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
spacciarsi;mi spacci;INS(mi )spaccDEL(iars)i;INS(mi );DEL(iars);V,SBJV,PRS,1,SG
discantare;discantiate;discantINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r);V,SBJV,PRS,2,PL
ostracizzare;ostracizzi;ostracizzDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,1,SG
pingere;pingesse;pingeDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
dissequestrare;dissequestrare;dissequestrare;;;V,NFIN
smobiliare;smobiliando;smobiliaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
istaurare;istaurerete;istaurDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
suffondere;suffonda;suffondDEL(ere)INS(a);INS(a);DEL(ere);V,POS,IMP,3,SG
bissare;bissante;bissaDEL(r)INS(nt)e;INS(nt);DEL(r);V.PTCP,PRS
pettegolare;pettegoleranno;pettegolDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
smattonare;smattonerai;smattonDEL(ar)eINS(rai);INS(rai);DEL(ar);V,IND,FUT,2,SG
omettere;ometteste;ometteDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
intelare;intelò;intelDEL(are)INS(ò);INS(ò);DEL(are);V,IND,PST,3,SG,PFV
battibeccare;battibecco;battibeccDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
scapsulare;scapsuli;scapsulDEL(are)INS(i);INS(i);DEL(are);V,IND,PRS,2,SG
feltrarsi;vi feltrereste;INS(vi )feltrDEL(arsi)INS(ereste);INS(vi ),INS(ereste);DEL(arsi);V,COND,2,PL
subornare;subornavate;subornaDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
incerottare;incerotteresti;incerottDEL(a)INS(e)reINS(sti);INS(e),INS(sti);DEL(a);V,COND,2,SG
calmierare;calmierate;calmieraDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
increscere;incresceremmo;increscereINS(mmo);INS(mmo);;V,COND,1,PL
peragrare;peragriamo;peragrINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,IND,PRS,1,PL
consolidarsi;si consolidino;INS(si )consolidDEL(ars)iINS(no);INS(si ),INS(no);DEL(ars);V,SBJV,PRS,3,PL
avvignare;avvignavate;avvignaDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
premurarsi;ci premuriamo;INS(ci )premurDEL(ars)iINS(amo);INS(ci ),INS(amo);DEL(ars);V,SBJV,PRS,1,PL
irrigidire;irrigidissi;irrigidINS(iss)iDEL(re);INS(iss);DEL(re);V,SBJV,PST,1,SG
violare;violi;violDEL(are)INS(i);INS(i);DEL(are);V,POS,IMP,3,SG
rinforzare;rinforzò;rinforzDEL(are)INS(ò);INS(ò);DEL(are);V,IND,PST,3,SG,PFV
calcificare;calcificherebbe;calcificDEL(a)INS(he)rINS(ebb)e;INS(he),INS(ebb);DEL(a);V,COND,3,SG
deliberare;deliberassimo;deliberaDEL(re)INS(ssimo);INS(ssimo);DEL(re);V,SBJV,PST,1,PL
scontorcere;scontorcono;scontorcDEL(ere)INS(ono);INS(ono);DEL(ere);V,IND,PRS,3,PL
riempiere;riempiuto;riempiDEL(ere)INS(uto);INS(uto);DEL(ere);V.PTCP,PST
ricomprendere;ricomprendere;ricomprendere;;;V,NFIN
disporsi;vi disponeste;INS(vi )dispoDEL(rsi)INS(neste);INS(vi ),INS(neste);DEL(rsi);V,SBJV,PST,2,PL
nullificare;nullificheremmo;nullificDEL(a)INS(he)reINS(mmo);INS(he),INS(mmo);DEL(a);V,COND,1,PL
lesionarsi;si lesionano;INS(si )lesionaDEL(rsi)INS(no);INS(si ),INS(no);DEL(rsi);V,IND,PRS,3,PL
angariare;angariassi;angariaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,1,SG
confricare;confricante;confricaDEL(r)INS(nt)e;INS(nt);DEL(r);V.PTCP,PRS
esagerare;esageravi;esageraDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
spannare;spannerei;spannDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
scottare;scotterei;scottDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
scalfare;scalfi;scalfDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,3,SG
spalancare;spalanca;spalancaDEL(re);;DEL(re);V,IND,PRS,3,SG
disacidificare;disacidificassimo;disacidificaDEL(re)INS(ssimo);INS(ssimo);DEL(re);V,SBJV,PST,1,PL
disascondere;disascondete;disascondeDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
scoppiare;scoppiante;scoppiaDEL(r)INS(nt)e;INS(nt);DEL(r);V.PTCP,PRS
industriarsi;si industriassero;INS(si )industriaINS(sse)rDEL(si)INS(o);INS(si ),INS(sse),INS(o);DEL(si);V,SBJV,PST,3,PL
prorogare;prorogo;prorogDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
sgretolarsi;si sgretoli;INS(si )sgretolDEL(ars)i;INS(si );DEL(ars);V,POS,IMP,3,SG
sbuffare;sbuffavamo;sbuffaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
