Source;Target;Combined;Inserts;Deletes;Grammar
omandama;oleme omandanud;INS(oleme )omandDEL(am)aINS(nud);INS(oleme ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IND,1,PL
diivan;diivanita;diivanINS(ita);INS(ita);;N,PRIV,SG
paluma;on palunud;INS(on )paluDEL(ma)INS(nud);INS(on ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,3,PL
vanker;vankri;vankDEL(e)rINS(i);INS(i);DEL(e);N,ACC,SG
kallistama;ei olevat kallistatudp;INS(ei olevat )kallistDEL(am)aINS(tudp);INS(ei olevat ),INS(tudp);DEL(am);V,PASS,PRS,PRF,NEG,QUOT
põldpüü;põldpüült;põldpüüINS(lt);INS(lt);;N,AT+ABL,SG
kuulma;olevat kuuldud;INS(olevat )kuulDEL(ma)INS(dud);INS(olevat ),INS(dud);DEL(ma);V,PASS,PRS,PRF,POS,QUOT
intervjuu;intervjuul;intervjuuINS(l);INS(l);;N,AT+ESS,SG
laulma;laulaksid;laulDEL(m)aINS(ksid);INS(ksid);DEL(m);V,ACT,PRS,POS,COND,3,PL
nutma;nutaksin;nutDEL(m)aINS(ksin);INS(ksin);DEL(m);V,ACT,PRS,POS,COND,1,SG
vihkama;ei vihatud;INS(ei )vihDEL(kam)aINS(tud);INS(ei ),INS(tud);DEL(kam);V,PASS,PST,NEG,IND
oda;odadega;odINS(adeg)a;INS(adeg);;N,COM,PL
nussima;olid nussinud;INS(olid )nussiDEL(ma)INS(nud);INS(olid ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,SG
minema;lähen;DEL(mi)INS(lähe)nDEL(ema);INS(lähe);DEL(mi),DEL(ema);V,ACT,PRS,POS,IND,1,SG
jaatama;ära jaata;INS(ära )jaatDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
kiirendama;kiirendatagu;kiirendaDEL(m)INS(t)aINS(gu);INS(t),INS(gu);DEL(m);V,PASS,PRS,POS,IMP
polüester;polüestritega;polüestDEL(e)rINS(itega);INS(itega);DEL(e);N,COM,PL
kivi;kivina;kiviINS(na);INS(na);;N,FRML,SG
kahjum;kahjumist;kahjumINS(ist);INS(ist);;N,IN+ABL,SG
võitja;võitjateks;võitjaINS(teks);INS(teks);;N,TRANS,PL
raamatukoi;raamatukoiks;raamatukoiINS(ks);INS(ks);;N,TRANS,SG
ütlev;ütlevaks;ütlevINS(aks);INS(aks);;N,TRANS,SG
parameeter;parameetrile;parameetINS(ril)eDEL(r);INS(ril);DEL(r);N,AT+ALL,SG
kirjutama;kirjutagem;kirjutaINS(ge)mDEL(a);INS(ge);DEL(a);V,ACT,PRS,POS,IMP,1,PL
hüppama;ei hüpatavat;INS(ei )hüpDEL(pam)aINS(tavat);INS(ei ),INS(tavat);DEL(pam);V,PASS,PRS,NEG,QUOT
tähendama;tähendasime;tähendaINS(si)mDEL(a)INS(e);INS(si),INS(e);DEL(a);V,ACT,PST,POS,IND,1,PL
ühendama;ühendate;ühendDEL(am)aINS(te);INS(te);DEL(am);V,ACT,PRS,POS,IND,2,PL
vaikima;vaikib;vaikiDEL(ma)INS(b);INS(b);DEL(ma);V,ACT,PRS,POS,IND,3,SG
suur;suureks;suurINS(eks);INS(eks);;N,TRANS,SG
kalastama;ära kalasta;INS(ära )kalastDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
pesema;peseme;pesemDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
rutherfordium;rutherfordiumdele;rutherfordiumINS(dele);INS(dele);;N,AT+ALL,PL
nutma;ei olnud nutnudp;INS(ei olnud )nutDEL(ma)INS(nudp);INS(ei olnud ),INS(nudp);DEL(ma);V,ACT,PST,PRF,NEG,IND
osastav;osastavat;osastavINS(at);INS(at);;N,PRT,SG
vars;varrega;varDEL(s)INS(rega);INS(rega);DEL(s);N,COM,SG
veski;veskidesse;veskiINS(desse);INS(desse);;N,IN+ALL,PL
omandama;oleksite omandanud;INS(oleksite )omandDEL(am)aINS(nud);INS(oleksite ),INS(nud);DEL(am);V,ACT,PRS,PRF:POS,COND,2,PL
gadoliinium;gadoliiniumdele;gadoliiniumINS(dele);INS(dele);;N,AT+ALL,PL
lebama;ei lebatavat;INS(ei )lebaDEL(m)INS(tav)aINS(t);INS(ei ),INS(tav),INS(t);DEL(m);V,PASS,PRS,NEG,QUOT
aaloe;aaloes;aaloeINS(s);INS(s);;N,IN+ESS,SG
tõlkima;ei ole tõlgitudp;INS(ei ole )tõlDEL(kima)INS(gitudp);INS(ei ole ),INS(gitudp);DEL(kima);V,PASS,PRS,PRF,NEG,IND
käituma;ei olnud käitunudp;INS(ei olnud )käituDEL(ma)INS(nudp);INS(ei olnud ),INS(nudp);DEL(ma);V,ACT,PST,PRF,NEG,IND
rüütel;rüütlil;rüütDEL(e)INS(li)l;INS(li);DEL(e);N,AT+ESS,SG
hakkama;ei ole hakanudp;INS(ei ole )hakDEL(kam)aINS(nudp);INS(ei ole ),INS(nudp);DEL(kam);V,ACT,PST,NEG,IND
hõivama;ärgu olgu hõivatud;INS(ärgu olgu )hõivDEL(am)aINS(tud);INS(ärgu olgu ),INS(tud);DEL(am);V,PASS,PRS,PRF,NEG,IMP
kaotama;ärgu olgu kaotanud;INS(ärgu olgu )kaotDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,SG
männik;männikutest;männikINS(utest);INS(utest);;N,IN+ABL,PL
fopaa;fopaadelt;fopaaINS(delt);INS(delt);;N,AT+ABL,PL
poolakas;poolakatele;poolakaDEL(s)INS(tele);INS(tele);DEL(s);N,AT+ALL,PL
astuma;olgu astunud;INS(olgu )astuDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,SG
tellimus;tellimusse;tellimusINS(se);INS(se);;N,IN+ALL,SG
hiir;hiirena;hiirINS(ena);INS(ena);;N,FRML,SG
ründama;olgu rünnanud;INS(olgu )rünINS(nanu)dDEL(ama);INS(olgu ),INS(nanu);DEL(ama);V,ACT,PRS,PRF,POS,IMP,PL
jääma;ei oleks jäädudp;INS(ei oleks )jääDEL(ma)INS(dudp);INS(ei oleks ),INS(dudp);DEL(ma);V,PASS,PRS,PRF,NEG,COND
kartul;kartuliteta;kartulINS(iteta);INS(iteta);;N,PRIV,PL
kooljakuu;kooljakuudeni;kooljakuuINS(deni);INS(deni);;N,TERM,PL
siirup;siirupitel;siirupINS(itel);INS(itel);;N,AT+ESS,PL
tosin;tosinatest;tosinINS(atest);INS(atest);;N,IN+ABL,PL
jäätis;jäätiste;jäätisINS(te);INS(te);;N,GEN,PL
hõlmkuu;hõlmkuuta;hõlmkuuINS(ta);INS(ta);;N,PRIV,SG
olema;on oldud;INS(on )olDEL(ema)INS(dud);INS(on ),INS(dud);DEL(ema);V,PASS,PRS,PRF,POS,IND
helistama;ei olevat helistanudp;INS(ei olevat )helistDEL(am)aINS(nudp);INS(ei olevat ),INS(nudp);DEL(am);V,ACT,PRS,PRF,NEG,QUOT
eine;einet;eineINS(t);INS(t);;N,PRT,SG
palataliseerima;olen palataliseerinud;INS(olen )palataliseeriDEL(ma)INS(nud);INS(olen ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,1,SG
diisel;diisel;diisel;;;N,NOM,SG
tätoveerija;tätoveerijatel;tätoveerijaINS(tel);INS(tel);;N,AT+ESS,PL
ruteenium;ruteeniumi;ruteeniumINS(i);INS(i);;N,PRT,SG
kobedus;kobedusena;kobedusINS(ena);INS(ena);;N,FRML,SG
oksendama;oksendasime;oksendaINS(si)mDEL(a)INS(e);INS(si),INS(e);DEL(a);V,ACT,PST,POS,IND,1,PL
lavastama;lavastasin;lavastDEL(am)aINS(sin);INS(sin);DEL(am);V,ACT,PST,POS,IND,1,SG
kaevama;kaevama;kaevama;;;V,NFIN
surmama;surmaku;surDEL(ma)maINS(ku);INS(ku);DEL(ma);V,ACT,PRS,POS,IMP,3,PL
purema;on purenud;INS(on )pureDEL(ma)INS(nud);INS(on ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,3,SG
külastama;külastatavat;külastaDEL(m)INS(tav)aINS(t);INS(tav),INS(t);DEL(m);V,PASS,PRS,POS,QUOT
kõri;kõrita;kõriINS(ta);INS(ta);;N,PRIV,SG
katkema;olin katkenud;INS(olin )katkeDEL(ma)INS(nud);INS(olin ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,1,SG
rubiidium;rubiidiumile;rubiidiumINS(ile);INS(ile);;N,AT+ALL,SG
vara;varadest;varaINS(dest);INS(dest);;N,IN+ABL,PL
asuma;asusid;asuDEL(ma)INS(sid);INS(sid);DEL(ma);V,ACT,PST,POS,IND,2,SG
sööma;oleksite söönud;INS(oleksite )sööDEL(ma)INS(nud);INS(oleksite ),INS(nud);DEL(ma);V,ACT,PRS,PRF:POS,COND,2,PL
hõbemedal;hõbemedaliga;hõbemedalINS(iga);INS(iga);;N,COM,SG
müüja;müüjateta;müüjINS(atet)a;INS(atet);;N,PRIV,PL
üritama;üritasite;üritDEL(am)aINS(site);INS(site);DEL(am);V,ACT,PST,POS,IND,2,PL
vaidlema;ärge vaielge;INS(ärge )vaiDEL(d)INS(e)lINS(g)eDEL(ma);INS(ärge ),INS(e),INS(g);DEL(d),DEL(ma);V,ACT,PRS,NEG,IMP,2,PL
lahkuma;ära lahku;INS(ära )lahkuDEL(ma);INS(ära );DEL(ma);V,ACT,PRS,NEG,IMP,2,SG
vaatama;vaadatakse;vaINS(ad)atDEL(am)aINS(kse);INS(ad),INS(kse);DEL(am);V,PASS,PRS,POS,IND
telefon;telefonde;telefonINS(de);INS(de);;N,GEN,PL
helistama;ei helista;INS(ei )helistDEL(am)a;INS(ei );DEL(am);V,ACT,PRS,NEG,IND
õpetama;ei ole õpetatudp;INS(ei ole )õpetDEL(am)aINS(tudp);INS(ei ole ),INS(tudp);DEL(am);V,PASS,PRS,PRF,NEG,IND
nägu;nägudeni;näguINS(deni);INS(deni);;N,TERM,PL
ukrainlane;ukrainlasteks;ukrainlaDEL(n)INS(st)eINS(ks);INS(st),INS(ks);DEL(n);N,TRANS,PL
korjama;oleksite korjanud;INS(oleksite )korjDEL(am)aINS(nud);INS(oleksite ),INS(nud);DEL(am);V,ACT,PRS,PRF:POS,COND,2,PL
sibul;sibulatesse;sibulINS(atesse);INS(atesse);;N,IN+ALL,PL
poolakas;poolakates;poolakaINS(te)s;INS(te);;N,IN+ESS,PL
võitja;võitjatesse;võitjaINS(tesse);INS(tesse);;N,IN+ALL,PL
lavastama;oleksin lavastanud;INS(oleksin )lavastDEL(am)aINS(nud);INS(oleksin ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,COND
apelsin;apelsindel;apelsinINS(del);INS(del);;N,AT+ESS,PL
rikastuma;olete rikastunud;INS(olete )rikastuDEL(ma)INS(nud);INS(olete ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,2,PL
orjus;orjuseta;orjusINS(eta);INS(eta);;N,PRIV,SG
kobedus;kobedusi;kobedusINS(i);INS(i);;N,PRT,PL
roojama;olevat roojatud;INS(olevat )roojDEL(am)aINS(tud);INS(olevat ),INS(tud);DEL(am);V,PASS,PRS,PRF,POS,QUOT
asuma;olid asunud;INS(olid )asuDEL(ma)INS(nud);INS(olid ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,SG
lebama;oleksime lebanud;INS(oleksime )lebDEL(am)aINS(nud);INS(oleksime ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,COND,1,PL
teadma;olite teadnud;INS(olite )teaINS(dnu)dDEL(ma);INS(olite ),INS(dnu);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,PL
olema;olgem;olINS(g)emDEL(a);INS(g);DEL(a);V,ACT,PRS,POS,IMP,1,PL
peaminister;peaministrisse;peaministINS(riss)eDEL(r);INS(riss);DEL(r);N,IN+ALL,SG
artikkel;artiklina;artikDEL(ke)lINS(ina);INS(ina);DEL(ke);N,FRML,SG
küülik;küülikuid;küülikINS(uid);INS(uid);;N,PRT,PL
doktor;doktorist;doktorINS(ist);INS(ist);;N,IN+ABL,SG
sahkluu;sahkluus;sahkluuINS(s);INS(s);;N,IN+ESS,SG
masturbeerimine;masturbeerimisel;masturbeerimiDEL(n)INS(s)eINS(l);INS(s),INS(l);DEL(n);N,AT+ESS,SG
õigus;õigusteni;õigusINS(teni);INS(teni);;N,TERM,PL
koristama;ärgu olgu koristanud;INS(ärgu olgu )koristDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,PL
hoiatama;ärgu hoiatagu;INS(ärgu )hoiatDEL(am)aINS(gu);INS(ärgu ),INS(gu);DEL(am);V,ACT,PRS,NEG,IMP,3,SG
moslem;moslemi;moslemINS(i);INS(i);;N,GEN,SG
keema;ei ole keenudp;INS(ei ole )keeDEL(ma)INS(nudp);INS(ei ole ),INS(nudp);DEL(ma);V,ACT,PST,NEG,IND
kanep;kanepiteni;kanepINS(iteni);INS(iteni);;N,TERM,PL
talu;taludena;taluINS(dena);INS(dena);;N,FRML,PL
kaltsium;kaltsiume;kaltsiumINS(e);INS(e);;N,PRT,PL
sirel;sirelit;sirelINS(it);INS(it);;N,PRT,SG
teadma;ei tea;INS(ei )teDEL(adm)a;INS(ei );DEL(adm);V,ACT,PRS,NEG,IND
lehtpuu;lehtpuu;lehtpuu;;;N,GEN,SG
sööma;ärgu söögu;INS(ärgu )sööDEL(ma)INS(gu);INS(ärgu ),INS(gu);DEL(ma);V,ACT,PRS,NEG,IMP,3,SG
rikastuma;rikastus;rikastuDEL(ma)INS(s);INS(s);DEL(ma);V,ACT,PST,POS,IND,3,SG
keema;keeksin;keeDEL(ma)INS(ksin);INS(ksin);DEL(ma);V,ACT,PRS,POS,COND,1,SG
vaheldama;ärgu olgu vaheldanud;INS(ärgu olgu )vaheldDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,PL
tapma;oled tapnud;INS(oled )tapDEL(ma)INS(nud);INS(oled ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,2,SG
kaotama;ärgu olgu kaotanud;INS(ärgu olgu )kaotDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,PL
ava;avadestavust;avaINS(destavust);INS(destavust);;N,IN+ABL,PL
astuma;astutaks;astuDEL(m)INS(t)aINS(ks);INS(t),INS(ks);DEL(m);V,PASS,PRS,POS,COND
büroo;büroolt;bürooINS(lt);INS(lt);;N,AT+ABL,SG
arutlema;arutlegem;arutlINS(eg)emDEL(a);INS(eg);DEL(a);V,ACT,PRS,POS,IMP,1,PL
heitma;heidetakse;heiINS(de)tDEL(m)aINS(kse);INS(de),INS(kse);DEL(m);V,PASS,PRS,POS,IND
armastama;olin armastanud;INS(olin )armastDEL(am)aINS(nud);INS(olin ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,COND,1,SG
kaubandus;kaubandustena;kaubandusINS(tena);INS(tena);;N,FRML,PL
paber;paberites;paberINS(ites);INS(ites);;N,IN+ESS,PL
osastav;osastavatesse;osastavINS(atesse);INS(atesse);;N,IN+ALL,PL
tooma;ära too;INS(ära )tooDEL(ma);INS(ära );DEL(ma);V,ACT,PRS,NEG,IMP,2,SG
kohtama;ära kohta;INS(ära )kohtDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
märkima;märgib;märDEL(kima)INS(gib);INS(gib);DEL(kima);V,ACT,PRS,POS,IND,3,SG
telefon;telefon;telefon;;;N,NOM,SG
klubi;klubiga;klubiINS(ga);INS(ga);;N,COM,SG
peatama;oleksime peatanud;INS(oleksime )peatDEL(am)aINS(nud);INS(oleksime ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,COND,1,PL
selgitama;olgu selgitatud;INS(olgu )selgitDEL(am)aINS(tud);INS(olgu ),INS(tud);DEL(am);V,PASS,PRS,PRF,POS,IMP
teadma;tea;teDEL(adm)a;;DEL(adm);V,ACT,PRS,POS,IMP,2,SG
seestütlev;seestütlevalt;seestütlevINS(alt);INS(alt);;N,AT+ABL,SG
katalüüsneutralisaator;katalüüsneutralisaatorina;katalüüsneutralisaatorINS(ina);INS(ina);;N,FRML,SG
kiilluu;kiilluult;kiilluuINS(lt);INS(lt);;N,AT+ABL,SG
põletama;olgu põletanud;INS(olgu )põletDEL(am)aINS(nud);INS(olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IMP,SG
jäätis;jäätisteks;jäätiINS(stek)s;INS(stek);;N,TRANS,PL
rutherfordium;rutherfordiumdeta;rutherfordiumINS(deta);INS(deta);;N,PRIV,PL
ujuma;ujute;ujuDEL(ma)INS(te);INS(te);DEL(ma);V,ACT,PRS,POS,IND,2,PL
tätoveerima;ei ole tätoveeritudp;INS(ei ole )tätoveeriDEL(ma)INS(tudp);INS(ei ole ),INS(tudp);DEL(ma);V,PASS,PRS,PRF,NEG,IND
tegema;olevat teinud;INS(olevat )teDEL(gema)INS(inud);INS(olevat ),INS(inud);DEL(gema);V,ACT,PRS,PRF,POS,QUOT
oskama;oskavat;oskaDEL(m)INS(v)aINS(t);INS(v),INS(t);DEL(m);V,ACT,PRS,POS,QUOT
lavrentsium;lavrentsiumdele;lavrentsiumINS(dele);INS(dele);;N,AT+ALL,PL
kadakasakslane;kadakasakslasi;kadakasakslaDEL(ne)INS(si);INS(si);DEL(ne);N,PRT,PL
mesilane;mesilastes;mesilaDEL(n)INS(st)eINS(s);INS(st),INS(s);DEL(n);N,IN+ESS,PL
näitlejatar;näitlejatarina;näitlejatarINS(ina);INS(ina);;N,FRML,SG
elama;ei olnud elanudp;INS(ei olnud )elDEL(am)aINS(nudp);INS(ei olnud ),INS(nudp);DEL(am);V,ACT,PST,PRF,NEG,IND
jääma;jäädakse;jääDEL(m)INS(d)aINS(kse);INS(d),INS(kse);DEL(m);V,PASS,PRS,POS,IND
tolmuimeja;tolmuimejateks;tolmuimejaINS(teks);INS(teks);;N,TRANS,PL
rästik;rästikuta;rästikINS(uta);INS(uta);;N,PRIV,SG
viitsima;viitsiti;viitsINS(it)iDEL(ma);INS(it);DEL(ma);V,PASS,PST,POS,IND
höövel;höövlitele;höövINS(lit)elINS(e);INS(lit),INS(e);;N,AT+ALL,PL
vaher;vahtrateni;vahDEL(e)INS(t)rINS(ateni);INS(t),INS(ateni);DEL(e);N,TERM,PL
siduma;sidusid;siduDEL(ma)INS(sid);INS(sid);DEL(ma);V,ACT,PST,POS,IND,3,PL
kee;keed;keeINS(d);INS(d);;N,ACC,PL
jääma;oleksime jäänud;INS(oleksime )jääDEL(ma)INS(nud);INS(oleksime ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,1,PL
pronksmedal;pronksmedalid;pronksmedalINS(id);INS(id);;N,ACC,PL
näiline;näiline;näiline;;;N,NOM,SG
viitsima;ärgu olgu viitsinud;INS(ärgu olgu )viitsiDEL(ma)INS(nud);INS(ärgu olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,NEG,IMP,SG
aaker;aakriga;aakDEL(e)rINS(iga);INS(iga);DEL(e);N,COM,SG
purema;olgu purenud;INS(olgu )pureDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,PL
kaalium;kaaliumid;kaaliumINS(id);INS(id);;N,NOM,PL
süda;südameks;südaINS(meks);INS(meks);;N,TRANS,SG
vasar;vasaraga;vasarINS(aga);INS(aga);;N,COM,SG
hüppama;olevat hüpatud;INS(olevat )hüpDEL(pam)aINS(tud);INS(olevat ),INS(tud);DEL(pam);V,PASS,PRS,PRF,POS,QUOT
hõbemedal;hõbemedalid;hõbemedalINS(id);INS(id);;N,ACC,PL
helmekuu;helmekuud;helmekuuINS(d);INS(d);;N,NOM,PL
juuksur;juuksuritega;juuksurINS(itega);INS(itega);;N,COM,PL
politsei;politsei;politsei;;;N,NOM,SG
vaheldama;vaheldati;vaheldDEL(am)aINS(ti);INS(ti);DEL(am);V,PASS,PST,POS,IND
lebama;lebati;lebDEL(am)aINS(ti);INS(ti);DEL(am);V,PASS,PST,POS,IND
seisma;seisime;seisINS(i)mDEL(a)INS(e);INS(i),INS(e);DEL(a);V,ACT,PST,POS,IND,1,PL
tuletis;tuletisi;tuletisINS(i);INS(i);;N,PRT,PL
hoidma;hoiaksin;hoiDEL(dm)aINS(ksin);INS(ksin);DEL(dm);V,ACT,PRS,POS,COND,1,SG
ilu;ilude;iluINS(de);INS(de);;N,GEN,PL
kinaver;kinaverist;kinaverINS(ist);INS(ist);;N,IN+ABL,SG
arvutama;ei ole arvutatudp;INS(ei ole )arvutDEL(am)aINS(tudp);INS(ei ole ),INS(tudp);DEL(am);V,PASS,PRS,PRF,NEG,IND
ninaluu;ninaluuni;ninaluuINS(ni);INS(ni);;N,TERM,SG
kabe;kabedega;kabeINS(dega);INS(dega);;N,COM,PL
pisar;pisaraga;pisarINS(aga);INS(aga);;N,COM,SG
lööma;ärgu olgu löödud;INS(ärgu olgu )lööDEL(ma)INS(dud);INS(ärgu olgu ),INS(dud);DEL(ma);V,PASS,PRS,PRF,NEG,IMP
ämber;ämbrit;ämbDEL(e)rINS(it);INS(it);DEL(e);N,PRT,SG
elama;elasid;elDEL(am)aINS(sid);INS(sid);DEL(am);V,ACT,PST,POS,IND,2,SG
peenis;peenisteks;peeniINS(stek)s;INS(stek);;N,TRANS,PL
kinnitama;kinnitaksid;kinnitDEL(am)aINS(ksid);INS(ksid);DEL(am);V,ACT,PRS,POS,COND,3,PL
fallos;fallostelt;fallosINS(telt);INS(telt);;N,AT+ABL,PL
niisutama;ärgu olgu niisutatud;INS(ärgu olgu )niisutDEL(am)aINS(tud);INS(ärgu olgu ),INS(tud);DEL(am);V,PASS,PRS,PRF,NEG,IMP
leheneeger;leheneegrina;leheneegDEL(e)rINS(ina);INS(ina);DEL(e);N,FRML,SG
paaritumine;paaritumisteta;paaritumiDEL(n)INS(st)eINS(ta);INS(st),INS(ta);DEL(n);N,PRIV,PL
pisaraluu;pisaraluude;pisaraluuINS(de);INS(de);;N,GEN,PL
uba;oad;DEL(ub)INS(o)aINS(d);INS(o),INS(d);DEL(ub);N,ACC,PL
kiirendama;kiirendas;kiirendDEL(am)aINS(s);INS(s);DEL(am);V,ACT,PST,POS,IND,3,SG
vabastama;oleksid vabastanud;INS(oleksid )vabastDEL(am)aINS(nud);INS(oleksid ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,COND,3,PL
põrand;põrandata;põrandINS(ata);INS(ata);;N,PRIV,SG
muna;muna;muna;;;N,NOM,SG
sittuma;ei olevat sittunudp;INS(ei olevat )sittuDEL(ma)INS(nudp);INS(ei olevat ),INS(nudp);DEL(ma);V,ACT,PRS,PRF,NEG,QUOT
vaidlema;olgu vaielnud;INS(olgu )vaiINS(elnu)dDEL(lema);INS(olgu ),INS(elnu);DEL(lema);V,ACT,PRS,PRF,POS,IMP,PL
saatma;olen saatnud;INS(olen )saatDEL(ma)INS(nud);INS(olen ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,1,SG
võima;on võinud;INS(on )võiDEL(ma)INS(nud);INS(on ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,3,SG
õigus;õigustest;õigusINS(test);INS(test);;N,IN+ABL,PL
mobiiltelefon;mobiiltelefoni;mobiiltelefonINS(i);INS(i);;N,ACC,SG
kalastama;ärgem kalastagem;INS(ärgem )kalastaINS(ge)mDEL(a);INS(ärgem ),INS(ge);DEL(a);V,ACT,PRS,NEG,IMP,1,PL
mitmus;mitmusest;mitmusINS(est);INS(est);;N,IN+ABL,SG
summutama;ei olevat summutatudp;INS(ei olevat )summutDEL(am)aINS(tudp);INS(ei olevat ),INS(tudp);DEL(am);V,PASS,PRS,PRF,NEG,QUOT
leheneeger;leheneegrile;leheneegINS(ril)eDEL(r);INS(ril);DEL(r);N,AT+ALL,SG
naatrium;naatriumist;naatriumINS(ist);INS(ist);;N,IN+ABL,SG
üterbium;üterbiumdeta;üterbiumINS(deta);INS(deta);;N,PRIV,PL
käima;käisid;käiDEL(ma)INS(sid);INS(sid);DEL(ma);V,ACT,PST,POS,IND,3,PL
vaba;vaba;vaba;;;N,NOM,SG
harjutama;harjutatavat;harjutaDEL(m)INS(tav)aINS(t);INS(tav),INS(t);DEL(m);V,PASS,PRS,POS,QUOT
lebama;lebas;lebDEL(am)aINS(s);INS(s);DEL(am);V,ACT,PST,POS,IND,3,SG
hommik;hommikule;hommikINS(ule);INS(ule);;N,AT+ALL,SG
harjutus;harjutusele;harjutusINS(ele);INS(ele);;N,AT+ALL,SG
naatrium;naatriume;naatriumINS(e);INS(e);;N,PRT,PL
sadama;sadagem;sadaINS(ge)mDEL(a);INS(ge);DEL(a);V,ACT,PRS,POS,IMP,1,PL
jõgi;jõgedega;jõgDEL(i)INS(edega);INS(edega);DEL(i);N,COM,PL
naasma;naasete;naasDEL(ma)INS(ete);INS(ete);DEL(ma);V,ACT,PRS,POS,IND,2,PL
võrduma;olgu võrdunud;INS(olgu )võrduDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,PL
laulma;olid laulnud;INS(olid )laulDEL(ma)INS(nud);INS(olid ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,SG
järgnema;olgu järgnetud;INS(olgu )järgneDEL(ma)INS(tud);INS(olgu ),INS(tud);DEL(ma);V,PASS,PRS,PRF,POS,IMP
lihas;lihasteni;lihasINS(teni);INS(teni);;N,TERM,PL
iriidium;iriidiumi;iriidiumINS(i);INS(i);;N,ACC,SG
sõudma;ei sõuetud;INS(ei )sõINS(uet)udDEL(ma);INS(ei ),INS(uet);DEL(ma);V,PASS,PST,NEG,IND
spioneerima;spioneeriksite;spioneeriDEL(ma)INS(ksite);INS(ksite);DEL(ma);V,ACT,PRS,POS,COND,2,PL
kiirendama;ärgu kiirendatagu;INS(ärgu )kiirendaDEL(m)INS(t)aINS(gu);INS(ärgu ),INS(t),INS(gu);DEL(m);V,PASS,PRS,NEG,IMP
kustutama;kustutasin;kustutDEL(am)aINS(sin);INS(sin);DEL(am);V,ACT,PST,POS,IND,1,SG
peenar;peenraks;peenDEL(a)rINS(aks);INS(aks);DEL(a);N,TRANS,SG
jaapanlane;jaapanlasest;jaapanlaDEL(n)INS(s)eINS(st);INS(s),INS(st);DEL(n);N,IN+ABL,SG
hoiduma;hoiduksite;hoiduDEL(ma)INS(ksite);INS(ksite);DEL(ma);V,ACT,PRS,POS,COND,2,PL
sümptom;sümptomitele;sümptomINS(itele);INS(itele);;N,AT+ALL,PL
hirmuma;hirmunud;hirmuDEL(ma)INS(nud);INS(nud);DEL(ma);V.PTCP,ACT,PST
elav;elavatele;elavINS(atele);INS(atele);;N,AT+ALL,PL
tahtma;on tahtnud;INS(on )tahtDEL(ma)INS(nud);INS(on ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,3,PL
kaaries;kaariesed;kaariesINS(ed);INS(ed);;N,ACC,PL
tehneetsium;tehneetsiumita;tehneetsiumINS(ita);INS(ita);;N,PRIV,SG
kesa;kesadeni;kesaINS(deni);INS(deni);;N,TERM,PL
palataliseerima;palataliseerige;palataliseeriDEL(ma)INS(ge);INS(ge);DEL(ma);V,ACT,PRS,POS,IMP,2,PL
katalüüsneutralisaator;katalüüsneutralisaatorid;katalüüsneutralisaatorINS(id);INS(id);;N,ACC,PL
