Source;Target;Combined;Inserts;Deletes;Grammar
áirigh;d'áirínn;INS(d')áirDEL(igh)INS(ínn);INS(d'),INS(ínn);DEL(igh);V,1,SG,PST,HAB,IND
mórchiorcal;mórchiorcail;mórchiorcaINS(i)l;INS(i);;N,NOM,PL
baoghal;a bhaoghail;INS(a )bINS(h)aoghaINS(i)l;INS(a ),INS(h),INS(i);;N,VOC,SG
aistriú;aistrithe;aistriDEL(ú)INS(the);INS(the);DEL(ú);N,GEN,SG
airgead;a airgeada;INS(a )airgeadINS(a);INS(a ),INS(a);;N,VOC,PL
pláta beag;pláta bhig;pláta bDEL(ea)INS(hi)g;INS(hi);DEL(ea);N,GEN,SG
trasfhoirmigh;dá dtrasfhoirmídís;INS(dá d)trasfhoirmDEL(igh)INS(ídís);INS(dá d),INS(ídís);DEL(igh);V,3,PL,SBJV,PST
gariníon;gariníon;gariníon;;;N,DAT,SG
ceart;cearta;ceartINS(a);INS(a);;ADJ,VOC,PL
tréas;tréas;tréas;;;N,DAT,SG
bróg;leis an mbróig;INS(leis an m)bróINS(i)g;INS(leis an m),INS(i);;N,DAT,SG,DEF
miondíoltóireacht;a mhiondíoltóireacht;INS(a )mINS(h)iondíoltóireacht;INS(a ),INS(h);;N,VOC,SG
docht;dochtann tú;dochtINS(ann tú);INS(ann tú);;V,2,SG,PRS,IND
fótaighreanadóireacht;na fótaighreanadóireachta;INS(na )fótaighreanadóireachtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
ruifíneach;a ruifíneacha;INS(a )ruifíneachINS(a);INS(a ),INS(a);;N,VOC,PL
foraoisigh;d'fhoraoisímis;INS(d')fINS(h)oraoisINS(ím)iDEL(gh)INS(s);INS(d'),INS(h),INS(ím),INS(s);DEL(gh);V,1,PL,PST,HAB,IND
bithbhlast;bithbhlast;bithbhlast;;;N,DAT,SG
cuimil;cuimilte;cuimilINS(te);INS(te);;V,V.PTCP,PST
donaigh;a dhonaíonn;INS(a )dINS(h)onaDEL(igh)INS(íonn);INS(a ),INS(h),INS(íonn);DEL(igh);V,REL,PRS,IND
féad;go bhféadtar;INS(go bh)féadINS(tar);INS(go bh),INS(tar);;V,AUTO,SBJV,PRS
Burgúnach;leis an mBurgúnach;INS(leis an m)Burgúnach;INS(leis an m);;N,DAT,SG,DEF
breoigh;breofaimid;breoINS(faim)iDEL(gh)INS(d);INS(faim),INS(d);DEL(gh);V,1,PL,FUT,IND
luaigh;luaigh sibh;luaigINS(h sib)h;INS(h sib);;V,2,PL,PST,IND
freangadh;freangadh;freangadh;;;N,DAT,SG
gásfháinne;a ghásfháinne;INS(a )gINS(h)ásfháinne;INS(a ),INS(h);;N,VOC,SG
bith-dhíghrádaigh;bith-dhíghrádóidh sé;bith-dhíghráINS(dói)dDEL(aig)hINS( sé);INS(dói),INS( sé);DEL(aig);V,3,SG,FUT,IND
meánscoil;a mheánscoil;INS(a )mINS(h)eánscoil;INS(a ),INS(h);;N,VOC,SG
neasghaol;neasghaolta;neasghaolINS(ta);INS(ta);;N,NOM,PL
tinteán;tinteáin;tinteáINS(i)n;INS(i);;N,GEN,SG
Gaelaigh;Ghaelaíomar;GINS(h)aelaDEL(igh)INS(íomar);INS(h),INS(íomar);DEL(igh);V,1,PL,PST,IND
eisceacht;a eisceacht;INS(a )eisceacht;INS(a );;N,VOC,SG
dialann;a dhialann;INS(a )dINS(h)ialann;INS(a ),INS(h);;N,VOC,SG
croscheistigh;a chroscheisteodh;INS(a )cINS(h)roscheistDEL(ig)INS(eod)h;INS(a ),INS(h),INS(eod);DEL(ig);V,REL,COND
carbón;a charbóna;INS(a )cINS(h)arbónINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
saillteacht;na saillteachta;INS(na )saillteachtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
rím;an rím;INS(an )rím;INS(an );;N,NOM,SG,DEF
leadóg;leadóg;leadóg;;;N,NOM,SG
matamaitic;na matamaitice;INS(na )matamaiticINS(e);INS(na ),INS(e);;N,GEN,SG,DEF
facsáil;facsálann sé;facsáDEL(i)lINS(ann sé);INS(ann sé);DEL(i);V,3,SG,PRS,IND
trombaicítipéine;leis na trombaicítipéiní;INS(leis na )trombaicítipéinDEL(e)INS(í);INS(leis na ),INS(í);DEL(e);N,DAT,PL,DEF
Rómhánach;Rómhánaigh;RómhánaDEL(c)INS(ig)h;INS(ig);DEL(c);N,GEN,SG
luasbhád;leis na luasbháid;INS(leis na )luasbháINS(i)d;INS(leis na ),INS(i);;N,DAT,PL,DEF
garbh;garbh;garbh;;;ADJ,GEN,PL,WEAK
allas;an t-allas;INS(an t-)allas;INS(an t-);;N,NOM,SG,DEF
ionsaigh;ionsaíodh;ionsaDEL(ig)INS(íod)h;INS(íod);DEL(ig);V,AUTO,PST,IND
oll-ardchlár;oll-ardchlár;oll-ardchlár;;;N,DAT,SG
báigh;bánn tú;báDEL(igh)INS(nn tú);INS(nn tú);DEL(igh);V,2,SG,PRS,IND
ardeaspag;a ardeaspaga;INS(a )ardeaspagINS(a);INS(a ),INS(a);;N,VOC,PL
adhmad;adhmad;adhmad;;;N,DAT,SG
féinriail;féinriail;féinriail;;;N,DAT,SG
sneachta;sneachta;sneachta;;;N,DAT,SG
smuain;smuainte;smuainINS(te);INS(te);;V,V.PTCP,PST
príomhlongfort;na príomhlongfoirt;INS(na )príomhlongfoINS(i)rt;INS(na ),INS(i);;N,NOM,PL,DEF
cneasta;is cneasta;INS(is )cneasta;INS(is );;ADJ,SPRL
biorán;leis an mbiorán;INS(leis an m)biorán;INS(leis an m);;N,DAT,SG,DEF
ceo;ceonna;ceoINS(nna);INS(nna);;N,GEN,PL
stroighnigh;stroighníodh sé;stroighnDEL(ig)INS(íod)hINS( sé);INS(íod),INS( sé);DEL(ig);V,3,SG,PST,HAB,IND
achtaigh;go n-achtaímid;INS(go n-)achtaINS(ím)iDEL(gh)INS(d);INS(go n-),INS(ím),INS(d);DEL(gh);V,1,PL,SBJV,PRS
éadáil;leis na héadálacha;INS(leis na h)éadáDEL(i)lINS(acha);INS(leis na h),INS(acha);DEL(i);N,DAT,PL,DEF
troigh;a throithe;INS(a )tINS(h)roiDEL(g)INS(t)hINS(e);INS(a ),INS(h),INS(t),INS(e);DEL(g);N,VOC,PL
minicigh;mhinicídís;mINS(h)inicDEL(igh)INS(ídís);INS(h),INS(ídís);DEL(igh);V,3,PL,PST,HAB,IND
fosheánra;an fhosheánra;INS(an )fINS(h)osheánra;INS(an ),INS(h);;N,GEN,SG,DEF
builín;builíní;builínINS(í);INS(í);;N,DAT,PL
aifir;d'aifreofá;INS(d')aifDEL(i)rINS(eofá);INS(d'),INS(eofá);DEL(i);V,2,SG,COND
tuiseal;leis an tuiseal;INS(leis an )tuiseal;INS(leis an );;N,DAT,SG,DEF
iomair;iomraídís;iomDEL(ai)rINS(aídís);INS(aídís);DEL(ai);V,3,PL,IMP
ceistigh;ceistíonn sé;ceistDEL(igh)INS(íonn sé);INS(íonn sé);DEL(igh);V,3,SG,PRS,IND
cuirtín;an cuirtín;INS(an )cuirtín;INS(an );;N,NOM,SG,DEF
gráinneog;a ghráinneoga;INS(a )gINS(h)ráinneogINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
potaisiam;leis an bpotaisiam;INS(leis an b)potaisiam;INS(leis an b);;N,DAT,SG,DEF
allait;na hallaití;INS(na h)allaitINS(í);INS(na h),INS(í);;N,NOM,PL,DEF
fág;d'fhágadh sé;INS(d')fINS(h)ágINS(adh sé);INS(d'),INS(h),INS(adh sé);;V,3,SG,PST,HAB,IND
tuil;dá dtuilinn;INS(dá d)tuilINS(inn);INS(dá d),INS(inn);;V,1,SG,SBJV,PST
gealach;a ghealacha;INS(a )gINS(h)ealachINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
aerstiall;na haerstiallacha;INS(na h)aerstiallINS(acha);INS(na h),INS(acha);;N,NOM,PL,DEF
seachbhealach;a sheachbhealaigh;INS(a )sINS(h)eachbhealaDEL(c)INS(ig)h;INS(a ),INS(h),INS(ig);DEL(c);N,VOC,SG
snáithe;an snáithe;INS(an )snáithe;INS(an );;N,NOM,SG,DEF
míchaidreamhach;leis an míchaidreamhach;INS(leis an )míchaidreamhach;INS(leis an );;N,DAT,SG,DEF
sceir;sceir;sceir;;;N,NOM,SG
saoirseacht;saoirseachta;saoirseachtINS(a);INS(a);;N,GEN,SG
polamorf;polamoirf;polamoINS(i)rf;INS(i);;N,DAT,PL
scagadh;scagtha;scagINS(th)aDEL(dh);INS(th);DEL(dh);N,GEN,SG
oirthearach;oirthearaigh;oirthearaDEL(c)INS(ig)h;INS(ig);DEL(c);N,DAT,PL
Leosótach;Leosótach;Leosótach;;;N,NOM,SG
roghnaigh;roghnaídís;roghnaDEL(igh)INS(ídís);INS(ídís);DEL(igh);V,3,PL,PST,HAB,IND
gaol;gaol;gaol;;;N,DAT,SG
Botsuánach;leis an mBotsuánach;INS(leis an m)Botsuánach;INS(leis an m);;N,DAT,SG,DEF
vása;leis an vása;INS(leis an )vása;INS(leis an );;N,DAT,SG,DEF
lia ban;lia bhan;lia bINS(h)an;INS(h);;N,GEN,SG
grádán;na grádáin;INS(na )grádáINS(i)n;INS(na ),INS(i);;N,NOM,PL,DEF
uiscigh;uiscítear;uiscDEL(igh)INS(ítear);INS(ítear);DEL(igh);V,AUTO,IMP
inne;inní;innDEL(e)INS(í);INS(í);DEL(e);N,GEN,PL
troitheánaigh;a throitheánóidh;INS(a )tINS(h)roitheánDEL(aig)INS(óid)h;INS(a ),INS(h),INS(óid);DEL(aig);V,REL,FUT,IND
breithlá;a bhreithlaethanta;INS(a )bINS(h)reithlDEL(á)INS(aethanta);INS(a ),INS(h),INS(aethanta);DEL(á);N,VOC,PL
almas;almas;almas;;;N,DAT,SG
coinnigh;choinnigh sé;cINS(h)oinnighINS( sé);INS(h),INS( sé);;V,3,SG,PST,IND
adharc an phúca;adharca an phúca;adharcINS(a) an phúca;INS(a);;N,NOM,PL,DEF
aimínaigéad;leis an aimínaigéad;INS(leis an )aimínaigéad;INS(leis an );;N,DAT,SG,DEF
gliúáil;go ngliúála siad;INS(go n)gliúáDEL(i)lINS(a siad);INS(go n),INS(a siad);DEL(i);V,3,PL,SBJV,PRS
feartlaoi;a fheartlaoi;INS(a )fINS(h)eartlaoi;INS(a ),INS(h);;N,VOC,SG
aisteach;aisteach;aisteach;;;ADJ,NOM,SG,MASC
talmhaigh;thalmhaigh tú;tINS(h)almhaighINS( tú);INS(h),INS( tú);;V,2,SG,PST,IND
coileáinín;coileáinín;coileáinín;;;N,NOM,SG
rollóg;a rollóg;INS(a )rollóg;INS(a );;N,VOC,SG
Aibreán;Aibreáin;AibreáINS(i)n;INS(i);;N,NOM,PL
Alsáiseach;Alsáisigh;AlsáisDEL(eac)INS(ig)h;INS(ig);DEL(eac);N,DAT,PL
meánábhar;an mheánábhair;INS(an )mINS(h)eánábhaINS(i)r;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
codail;codlaíodh sé;codDEL(ai)lINS(aíodh sé);INS(aíodh sé);DEL(ai);V,3,SG,IMP
gearrscríbhneoireacht;a ghearrscríbhneoireacht;INS(a )gINS(h)earrscríbhneoireacht;INS(a ),INS(h);;N,VOC,SG
malaicít;na malaicítí;INS(na )malaicítINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
Amasóin;an Amasóin;INS(an )Amasóin;INS(an );;N,NOM,SG,DEF
oscail;osclófar;oscDEL(ai)lINS(ófar);INS(ófar);DEL(ai);V,AUTO,FUT,IND
ceas;ceas;ceas;;;N,DAT,SG
comhlíon;chomhlíonadh sibh;cINS(h)omhlíonINS(adh sibh);INS(h),INS(adh sibh);;V,2,PL,PST,HAB,IND
leamh;leamhfadh sé;leamhINS(fadh sé);INS(fadh sé);;V,3,SG,COND
séimhigh;go séimhítear;INS(go )séimDEL(hig)hINS(ítear);INS(go ),INS(ítear);DEL(hig);V,AUTO,SBJV,PRS
ciclipéid;a chiclipéidí;INS(a )cINS(h)iclipéidINS(í);INS(a ),INS(h),INS(í);;N,VOC,PL
vampam;vampam;vampam;;;N,NOM,SG
bréagnaigh;bréagnaídís;bréagnaDEL(igh)INS(ídís);INS(ídís);DEL(igh);V,3,PL,IMP
óglach;óglach;óglach;;;N,DAT,SG
crágchos;crágchosa;crágchosINS(a);INS(a);;N,DAT,PL
oideoir;oideoirí;oideoirINS(í);INS(í);;N,DAT,PL
dí-adharc;dhí-adharcamar;dINS(h)í-adharcINS(amar);INS(h),INS(amar);;V,1,PL,PST,IND
banalmsach;a bhanalmsacha;INS(a )bINS(h)analmsachINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
sacsafón;sacsafón;sacsafón;;;N,NOM,SG
luathscríbhneoir;an luathscríbhneora;INS(an )luathscríbhneoDEL(i)rINS(a);INS(an ),INS(a);DEL(i);N,GEN,SG,DEF
ríog;leis an ríog;INS(leis an )ríog;INS(leis an );;N,DAT,SG,DEF
aolaigh;d'aolaídís;INS(d')aolaDEL(igh)INS(ídís);INS(d'),INS(ídís);DEL(igh);V,3,PL,PST,HAB,IND
ógántacht;an ógántacht;INS(an )ógántacht;INS(an );;N,NOM,SG,DEF
geabhróg;leis an ngeabhróg;INS(leis an n)geabhróg;INS(leis an n);;N,DAT,SG,DEF
banphrióir;banphrióir;banphrióir;;;N,DAT,SG
agaois;a agaois;INS(a )agaois;INS(a );;N,VOC,SG
tairngir;tairngrígí;tairngDEL(i)rINS(ígí);INS(ígí);DEL(i);V,2,PL,IMP
ráthaigh;ráthóidh siad;ráthINS(óidh si)aDEL(igh)INS(d);INS(óidh si),INS(d);DEL(igh);V,3,PL,FUT,IND
histigineas;histiginis;histiginDEL(ea)INS(i)s;INS(i);DEL(ea);N,NOM,PL
spreag;a spreagfadh;INS(a )spreagINS(fadh);INS(a ),INS(fadh);;V,REL,COND
cumar;leis na cumair;INS(leis na )cumaINS(i)r;INS(leis na ),INS(i);;N,DAT,PL,DEF
scóp;na scóip;INS(na )scóINS(i)p;INS(na ),INS(i);;N,NOM,PL,DEF
dúbail;dá ndúblaíodh sibh;INS(dá n)dúbDEL(ai)lINS(aíodh sibh);INS(dá n),INS(aíodh sibh);DEL(ai);V,2,PL,SBJV,PST
neodraigh;go neodraí sé;INS(go )neodraDEL(igh)INS(í sé);INS(go ),INS(í sé);DEL(igh);V,3,SG,SBJV,PRS
scar;go scara sibh;INS(go )scarINS(a sibh);INS(go ),INS(a sibh);;V,2,PL,SBJV,PRS
bithphireaból;an bithphireaból;INS(an )bithphireaból;INS(an );;N,NOM,SG,DEF
crosalt;an crosalt;INS(an )crosalt;INS(an );;N,NOM,SG,DEF
miotaigh;miotaithe;miotaiDEL(g)INS(t)hINS(e);INS(t),INS(e);DEL(g);V,V.PTCP,PST
Airméanach;an Airméanaigh;INS(an )AirméanaDEL(c)INS(ig)h;INS(an ),INS(ig);DEL(c);N,GEN,SG,DEF
báigh;báfaidh sibh;báINS(faidh s)iDEL(g)INS(b)h;INS(faidh s),INS(b);DEL(g);V,2,PL,FUT,IND
valbaí giorria bandach;valbaí ghiorria bhandaigh;valbaí gINS(h)iorria bINS(h)andaDEL(c)INS(ig)h;INS(h),INS(h),INS(ig);DEL(c);N,GEN,SG
dáilia;leis na dáilianna;INS(leis na )dáiliINS(ann)a;INS(leis na ),INS(ann);;N,DAT,PL,DEF
úirí;leis an úirí;INS(leis an )úirí;INS(leis an );;N,DAT,SG,DEF
toiligh;toileoidh mé;toilINS(eo)iDEL(g)INS(d)hINS( mé);INS(eo),INS(d),INS( mé);DEL(g);V,1,SG,FUT,IND
prótapláinéad;prótapláinéad;prótapláinéad;;;N,NOM,SG
eagraigh;dá n-eagraíodh sé;INS(dá n-)eagraDEL(ig)INS(íod)hINS( sé);INS(dá n-),INS(íod),INS( sé);DEL(ig);V,3,SG,SBJV,PST
mionghearr;mhionghearr tú;mINS(h)ionghearrINS( tú);INS(h),INS( tú);;V,2,SG,PST,IND
eisil;d'eisil sé;INS(d')eisilINS( sé);INS(d'),INS( sé);;V,3,SG,PST,IND
luaigh;dá luadh sé;INS(dá )luaDEL(ig)INS(d)hINS( sé);INS(dá ),INS(d),INS( sé);DEL(ig);V,3,SG,SBJV,PST
cuidigh;dá gcuidíteá;INS(dá g)cuidDEL(igh)INS(íteá);INS(dá g),INS(íteá);DEL(igh);V,2:SG,SBJV,PST
bréagnaigh;bréagnaímid;bréagnaINS(ím)iDEL(gh)INS(d);INS(ím),INS(d);DEL(gh);V,1,PL,PRS,IND
súigh;shúigh mé;sINS(h)úighINS( mé);INS(h),INS( mé);;V,1,SG,PST,IND
fo-abhainn;leis an bhfo-abhainn;INS(leis an bh)fo-abhainn;INS(leis an bh);;N,DAT,SG,DEF
impleacht;leis na himpleachtaí;INS(leis na h)impleachtINS(aí);INS(leis na h),INS(aí);;N,DAT,PL,DEF
leordhóthain;a leordhóthain;INS(a )leordhóthain;INS(a );;N,VOC,SG
sástaí;sástaithe;sástaDEL(í)INS(ithe);INS(ithe);DEL(í);N,DAT,PL
imdhíon;imdhíonaim;imdhíonINS(aim);INS(aim);;V,1,SG,PRS,IND
réimsetheoiric;réimsetheoiric;réimsetheoiric;;;N,DAT,SG
bithphireaból;leis na bithphireabóil;INS(leis na )bithphireabóINS(i)l;INS(leis na ),INS(i);;N,DAT,PL,DEF
siorú;leis an siorú;INS(leis an )siorú;INS(leis an );;N,DAT,SG,DEF
troitheán;troitheán;troitheán;;;N,GEN,PL
maol;is maoile;INS(is )maoINS(i)lINS(e);INS(is ),INS(i),INS(e);;ADJ,SPRL
coileáinín;na coileáiníní;INS(na )coileáinínINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
barainn;barainn;barainn;;;N,NOM,SG
ciombal;ciombail;ciombaINS(i)l;INS(i);;N,NOM,PL
teileafónaíocht;a theileafónaíocht;INS(a )tINS(h)eileafónaíocht;INS(a ),INS(h);;N,VOC,SG
nua-aimsearthacht;nua-aimsearthachta;nua-aimsearthachtINS(a);INS(a);;N,GEN,SG
rómáns;an rómáns;INS(an )rómáns;INS(an );;N,GEN,SG,DEF
leamh;leamhainn;leamhINS(ainn);INS(ainn);;V,1,SG,PST,HAB,IND
asghabhdóir;na hasghabhdóirí;INS(na h)asghabhdóirINS(í);INS(na h),INS(í);;N,NOM,PL,DEF
fóibe;fóibí;fóibDEL(e)INS(í);INS(í);DEL(e);N,GEN,PL
riocht;a riochtaí;INS(a )riochtINS(aí);INS(a ),INS(aí);;N,VOC,PL
otracht;otrachta;otrachtINS(a);INS(a);;N,GEN,SG
carrbhealach;an carrbhealach;INS(an )carrbhealach;INS(an );;N,NOM,SG,DEF
reoigh;reofaidh sibh;reoINS(faidh s)iDEL(g)INS(b)h;INS(faidh s),INS(b);DEL(g);V,2,PL,FUT,IND
bídeach;leis an mbídeach;INS(leis an m)bídeach;INS(leis an m);;N,DAT,SG,DEF
clogás;clogás;clogás;;;N,NOM,SG
fo-roghchlár;a fho-roghchlára;INS(a )fINS(h)o-roghchlárINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
clásal;an clásal;INS(an )clásal;INS(an );;N,NOM,SG,DEF
fóghmhar;na fóghmhair;INS(na )fóghmhaINS(i)r;INS(na ),INS(i);;N,NOM,PL,DEF
nigh;a nigh;INS(a )nigh;INS(a );;V,REL,PST,IND
clástrafóibe;a chlástrafóibe;INS(a )cINS(h)lástrafóibe;INS(a ),INS(h);;N,VOC,SG
céadfa;na céadfaí;INS(na )céadfaINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
toiligh;go dtoilí sé;INS(go d)toilDEL(igh)INS(í sé);INS(go d),INS(í sé);DEL(igh);V,3,SG,SBJV,PRS
fireannach;fireannaí;fireannaDEL(ch)INS(í);INS(í);DEL(ch);ADJ,GEN,SG,FEM
cluas-scrúdú;cluas-scrúduithe;cluas-scrúdDEL(ú)INS(uithe);INS(uithe);DEL(ú);N,DAT,PL
lonnaigh;lonnaíteá;lonnaDEL(igh)INS(íteá);INS(íteá);DEL(igh);V,2,SG,PST,HAB,IND
bróig;na bróige;INS(na )bróigINS(e);INS(na ),INS(e);;N,GEN,SG,DEF
éan gé;éan gé;éan gé;;;N,NOM,SG
hidreolaíocht;an hidreolaíocht;INS(an )hidreolaíocht;INS(an );;N,NOM,SG,DEF
sceach;sceacha;sceachINS(a);INS(a);;N,DAT,PL
ríomhbhaincéireacht;an ríomhbhaincéireacht;INS(an )ríomhbhaincéireacht;INS(an );;N,NOM,SG,DEF
follasacht;leis an bhfollasacht;INS(leis an bh)follasacht;INS(leis an bh);;N,DAT,SG,DEF
foghailbhrabúis;foghailbhrabúis;foghailbhrabúis;;;N,DAT,PL
boilscigh;bhoilscíodh sibh;bINS(h)oilscINS(íodh s)iDEL(g)INS(b)h;INS(h),INS(íodh s),INS(b);DEL(g);V,2,PL,PST,HAB,IND
saighdiúir;na saighdiúirí;INS(na )saighdiúirINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
lúbra;na lúbraí;INS(na )lúbraINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
tochail;tochlaím;tochDEL(ai)lINS(aím);INS(aím);DEL(ai);V,1,SG,IMP
bealach;bealaí;bealaDEL(ch)INS(í);INS(í);DEL(ch);N,NOM,PL
cíobhaí;cíobhaí;cíobhaí;;;N,NOM,SG
cónaí;a chónaithe;INS(a )cINS(h)ónaDEL(í)INS(ithe);INS(a ),INS(h),INS(ithe);DEL(í);N,VOC,PL
babán;an bhabáin;INS(an )bINS(h)abáINS(i)n;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
eastát;a eastáit;INS(a )eastáINS(i)t;INS(a ),INS(i);;N,VOC,SG
gearrchiorcad;gearrchiorcad;gearrchiorcad;;;N,NOM,SG
duilleog;leis na duilleoga;INS(leis na )duilleogINS(a);INS(leis na ),INS(a);;N,DAT,PL,DEF
compás;compáis;compáINS(i)s;INS(i);;N,NOM,PL
oistéapat;oistéapat;oistéapat;;;N,GEN,PL
peacúlacht;peacúlacht;peacúlacht;;;N,DAT,SG
eiteog;leis an eiteog;INS(leis an )eiteog;INS(leis an );;N,DAT,SG,DEF
clampar;an chlampair;INS(an )cINS(h)lampaINS(i)r;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
eipifís;a eipifísí;INS(a )eipifísINS(í);INS(a ),INS(í);;N,VOC,PL
linneolaíocht;linneolaíocht;linneolaíocht;;;N,NOM,SG
crosphóraigh;a chrosphóródh;INS(a )cINS(h)rosphórDEL(aig)INS(ód)h;INS(a ),INS(h),INS(ód);DEL(aig);V,REL,COND
stiallfhótagrafaíocht;stiallfhótagrafaíocht;stiallfhótagrafaíocht;;;N,NOM,SG
gainéad;a ghainéid;INS(a )gINS(h)ainéDEL(a)INS(i)d;INS(a ),INS(h),INS(i);DEL(a);N,VOC,SG
carr;carranna;carrINS(anna);INS(anna);;N,GEN,PL
gearraimsir;an ghearraimsir;INS(an )gINS(h)earraimsir;INS(an ),INS(h);;N,NOM,SG,DEF
Íoslannach;Íoslannaigh;ÍoslannaDEL(c)INS(ig)h;INS(ig);DEL(c);N,DAT,PL
vailintín;an vailintín;INS(an )vailintín;INS(an );;N,NOM,SG,DEF
abhóiséad;a abhóiséid;INS(a )abhóiséDEL(a)INS(i)d;INS(a ),INS(i);DEL(a);N,VOC,SG
cobhsaigh;chobhsaigh tú;cINS(h)obhsaighINS( tú);INS(h),INS( tú);;V,2,SG,PST,IND
eisléir;a eisléirí;INS(a )eisléirINS(í);INS(a ),INS(í);;N,VOC,PL
croinicigh;croinicím;croinicDEL(igh)INS(ím);INS(ím);DEL(igh);V,1,SG,IMP
collach;collach;collach;;;N,DAT,SG
beogaire;leis na beogairí;INS(leis na )beogairDEL(e)INS(í);INS(leis na ),INS(í);DEL(e);N,DAT,PL,DEF
neamh-aonchineálacht;na neamh-aonchineálachta;INS(na )neamh-aonchineálachtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
piteog;piteog;piteog;;;N,GEN,PL
tosach;a thosaigh;INS(a )tINS(h)osaDEL(c)INS(ig)h;INS(a ),INS(h),INS(ig);DEL(c);N,VOC,SG
breithniú;breithniú;breithniú;;;N,NOM,SG
leasaigh;leasaigh;leasaigh;;;V,2,SG,IMP
aighear;aighear;aighear;;;N,NOM,SG
banscríbhneoir;na banscríbhneoirí;INS(na )banscríbhneoirINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
peaca;peacaí;peacaINS(í);INS(í);;N,NOM,PL
dabhaigh;dabhcha;dabINS(hc)haDEL(igh);INS(hc);DEL(igh);N,NOM,PL
máithrigh;mháithríodh sibh;mINS(h)áithrINS(íodh s)iDEL(g)INS(b)h;INS(h),INS(íodh s),INS(b);DEL(g);V,2,PL,PST,HAB,IND
lománaí;leis an lománaí;INS(leis an )lománaí;INS(leis an );;N,DAT,SG,DEF
ciaróg;leis an gciaróg;INS(leis an g)ciaróg;INS(leis an g);;N,DAT,SG,DEF
lean;dá leantá;INS(dá )leanINS(tá);INS(dá ),INS(tá);;V,2:SG,SBJV,PST
seas;dá seasadh sé;INS(dá )seasINS(adh sé);INS(dá ),INS(adh sé);;V,3,SG,SBJV,PST
leorchúiteamh;an leorchúitimh;INS(an )leorchúitDEL(ea)INS(i)mh;INS(an ),INS(i);DEL(ea);N,GEN,SG,DEF
achoimrigh;go n-achoimrí tú;INS(go n-)achoimrDEL(igh)INS(í tú);INS(go n-),INS(í tú);DEL(igh);V,2:SG,SBJV,PRS
rianadóireacht;an rianadóireacht;INS(an )rianadóireacht;INS(an );;N,NOM,SG,DEF
cruinnigh;chruinneofaí;cINS(h)ruinnDEL(igh)INS(eofaí);INS(h),INS(eofaí);DEL(igh);V,AUTO,COND
coiléar madra;leis na coiléir mhadra;INS(leis na )coiléDEL(a)INS(i)r mINS(h)adra;INS(leis na ),INS(i),INS(h);DEL(a);N,DAT,PL,DEF
bradach;bradach;bradach;;;ADJ,NOM,SG,MASC
spléach;spléachtar;spléachINS(tar);INS(tar);;V,AUTO,IMP
deighil;dheighil tú;dINS(h)eighilINS( tú);INS(h),INS( tú);;V,2,SG,PST,IND
mionchaint;mionchainte;mionchaintINS(e);INS(e);;N,GEN,SG
fear sneachta;leis an bhfear sneachta;INS(leis an bh)fear sneachta;INS(leis an bh);;N,DAT,SG,DEF
eachtarchríoch;an eachtarchríoch;INS(an )eachtarchríoch;INS(an );;N,NOM,SG,DEF
valbaí carraige;an valbaí charraige;INS(an )valbaí cINS(h)arraige;INS(an ),INS(h);;N,GEN,SG,DEF
ontaigineacht;ontaigineacht;ontaigineacht;;;N,NOM,SG
tolladh;tollta;tollINS(t)aDEL(dh);INS(t);DEL(dh);N,GEN,SG
clóchur;an chlóchuir;INS(an )cINS(h)lóchuINS(i)r;INS(an ),INS(h),INS(i);;N,GEN,SG,DEF
bac;a bhaic;INS(a )bINS(h)aINS(i)c;INS(a ),INS(h),INS(i);;N,VOC,SG
imoibreoir;a imoibreoirí;INS(a )imoibreoirINS(í);INS(a ),INS(í);;N,VOC,PL
íosfhreang;go n-íosfhreangtar;INS(go n-)íosfhreangINS(tar);INS(go n-),INS(tar);;V,AUTO,SBJV,PRS
hidreolaíocht;na hidreolaíochta;INS(na )hidreolaíochtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
riarthóir;a riarthóir;INS(a )riarthóir;INS(a );;N,VOC,SG
décharbónáit;an décharbónáit;INS(an )décharbónáit;INS(an );;N,NOM,SG,DEF
clostrácht;an chlostráchta;INS(an )cINS(h)lostráchtINS(a);INS(an ),INS(h),INS(a);;N,GEN,SG,DEF
rangóir;rangóirí;rangóirINS(í);INS(í);;N,NOM,PL
aorta;leis an aorta;INS(leis an )aorta;INS(leis an );;N,DAT,SG,DEF
