Source;Target;Combined;Inserts;Deletes;Grammar
nedočkavý;nedočkavá;nedočkavDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,FEM,SG
kostlivec;kostlivce;kostlivDEL(e)cINS(e);INS(e);DEL(e);N,ACC,SG
žalář;žalářů;žalářINS(ů);INS(ů);;N,GEN,PL
chod;chode;chodINS(e);INS(e);;N,VOC,SG
příbuzný;příbuzné;příbuznDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,MASC,PL
fenomenologie;fenomenologii;fenomenologiDEL(e)INS(i);INS(i);DEL(e);N,DAT,SG
sleva;sleva;sleva;;;N,NOM,SG
lícní;lícním;lícníINS(m);INS(m);;ADJ,ESS,MASC,SG
trychtýř;trychtýře;trychtýřINS(e);INS(e);;N,NOM,PL
levitovat;levituji;leviDEL(tova)tINS(uji);INS(uji);DEL(tova);V,IND,PRS,1,SG
výstižný;výstižnému;výstižnDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,MASC,SG
japonský;japonští;japonDEL(ský)INS(ští);INS(ští);DEL(ský);ADJ,VOC,ANIM,MASC,PL
řečnický;řečnickým;řečnickýINS(m);INS(m);;ADJ,DAT,PL
kostlivec;kostlivcem;kostlivDEL(e)cINS(em);INS(em);DEL(e);N,INS,SG
smrt;smrtí;smrtINS(í);INS(í);;N,INS,SG
kritický;kritické;kritickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,FEM,PL
bičovat;bičoval jsi;bičovaDEL(t)INS(l jsi);INS(l jsi);DEL(t);V,IND,PST,2,SG,MASC
báječný;báječní;báječnDEL(ý)INS(í);INS(í);DEL(ý);ADJ,NOM,ANIM,MASC,PL
kapat;byly by kapaly;INS(byly by )kapaDEL(t)INS(ly);INS(byly by ),INS(ly);DEL(t);V,COND,PST,3,PL,FEM
lehkomyslný;lehkomyslnému;lehkomyslnDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,MASC,SG
kancelář;kanceláře;kancelářINS(e);INS(e);;N,NOM,PL
extrahovat;extrahoval byste;extrahovaINS(l bys)tINS(e);INS(l bys),INS(e);;V,COND,PRS,2,SG,FORM,MASC
sebehodnocení;sebehodnocení;sebehodnocení;;;N,GEN,PL
kodifikovat;kodifikování;kodifikovDEL(at)INS(ání);INS(ání);DEL(at);V.CVB
široký;širokým;širokýINS(m);INS(m);;ADJ,INS,MASC,SG
adoptovat;adoptoval;adoptovaDEL(t)INS(l);INS(l);DEL(t);V,IND,PST,3,SG,MASC
nedřevnatý;nedřevnaté;nedřevnatDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,MASC,PL
tabulka;tabulce;tabulDEL(ka)INS(ce);INS(ce);DEL(ka);N,DAT,SG
obvyklý;obvyklých;obvyklýINS(ch);INS(ch);;ADJ,GEN,PL
všudypřítomný;všudypřítomného;všudypřítomnDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,ACC,ANIM,MASC,SG
hoblovat;hobloval bys;hoblovaDEL(t)INS(l bys);INS(l bys);DEL(t);V,COND,PRS,2,SG,MASC
pročíst;pročetla jsem;pročDEL(ís)INS(e)tINS(la jsem);INS(e),INS(la jsem);DEL(ís);V,IND,PST,1,SG,FEM
číslice;číslice;číslice;;;N,ACC,PL
myšlenka;myšlenkám;myšlenkDEL(a)INS(ám);INS(ám);DEL(a);N,DAT,PL
lstivý;lstivá;lstivDEL(ý)INS(á);INS(á);DEL(ý);ADJ,ACC,NEUT,PL
tuleň;tuleněm;tuleDEL(ň)INS(něm);INS(něm);DEL(ň);N,INS,SG
aplikační;aplikační;aplikační;;;ADJ,INS,FEM,SG
maraton;maratonů;maratonINS(ů);INS(ů);;N,GEN,PL
ctižádost;ctižádostech;ctižádostINS(ech);INS(ech);;N,ESS,PL
masturbovat;bylo byste masturbovalo;INS(bylo byste )masturbovaDEL(t)INS(lo);INS(bylo byste ),INS(lo);DEL(t);V,COND,PST,2,SG,FORM,NEUT
stěna;stěna;stěna;;;N,NOM,SG
okupovat;okupovali byste;okupovaINS(li bys)tINS(e);INS(li bys),INS(e);;V,COND,PRS,2,PL,MASC
bulharský;bulharské;bulharskDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,NEUT,SG
faraon;faraoni;faraonINS(i);INS(i);;N,VOC,PL
sobotní;sobotním;sobotníINS(m);INS(m);;ADJ,ESS,MASC,SG
částka;částkami;částkaINS(mi);INS(mi);;N,INS,PL
zarmoucený;zarmoucenému;zarmoucenDEL(ý)INS(ému);INS(ému);DEL(ý);ADJ,DAT,NEUT,SG
silnice;silnice;silnice;;;N,VOC,SG
desítka;desítky;desítkDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
milovat;byla bys milovala;INS(byla bys )milovINS(al)aDEL(t);INS(byla bys ),INS(al);DEL(t);V,COND,PST,2,SG,FEM
deprimovat;budou deprimovat;INS(budou )deprimovat;INS(budou );;V,IND,FUT,3,PL
slamák;slamáku;slamákINS(u);INS(u);;N,DAT,SG
kokotina;kokotiny;kokotinDEL(a)INS(y);INS(y);DEL(a);N,ACC,PL
egyptský;egyptské;egyptskDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,FEM,PL
církev;církev;církev;;;N,ACC,SG
antikvariát;antikvariáty;antikvariátINS(y);INS(y);;N,INS,PL
bezbranný;bezbranné;bezbrannDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
pochyba;pochybě;pochybDEL(a)INS(ě);INS(ě);DEL(a);N,DAT,SG
alergie;alergii;alergiDEL(e)INS(i);INS(i);DEL(e);N,DAT,SG
tancovat;tancoval jsi;tancovaDEL(t)INS(l jsi);INS(l jsi);DEL(t);V,IND,PST,2,SG,MASC
demoralizovat;demoralizujíce;demoralizDEL(ovat)INS(ujíce);INS(ujíce);DEL(ovat);V.CVB,PRS,MASC,SG
flambovat;flambovala bychom;flambovaDEL(t)INS(la bychom);INS(la bychom);DEL(t);V,COND,PRS,1,PL,NEUT
pero;per;perDEL(o);;DEL(o);N,GEN,PL
regulovat;byl bych reguloval;INS(byl bych )regulovaDEL(t)INS(l);INS(byl bych ),INS(l);DEL(t);V,COND,PST,1,SG,MASC
šach;šach;šach;;;N,NOM,INAN,SG
Belgičan;Belgičany;BelgičanINS(y);INS(y);;N,INS,PL
jet;jedoucí;jeDEL(t)INS(doucí);INS(doucí);DEL(t);V.PTCP
bort;borty;bortINS(y);INS(y);;N,VOC,PL
žárlivý;žárlivé;žárlivDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,FEM,PL
tetovat;tetovali by;tetovaDEL(t)INS(li by);INS(li by);DEL(t);V,COND,PRS,1,PL,MASC,ANIM
totální;totálním;totálníINS(m);INS(m);;ADJ,INS,NEUT,SG
mnich;mnichem;mnichINS(em);INS(em);;N,INS,SG
testovat;testovalo jsi;testovaDEL(t)INS(lo jsi);INS(lo jsi);DEL(t);V,IND,PST,2,SG,NEUT
psát;psalo jsem;psDEL(át)INS(alo jsem);INS(alo jsem);DEL(át);V,IND,PST,1,SG,NEUT
opar;opary;oparINS(y);INS(y);;N,NOM,PL
flek;fleku;flekINS(u);INS(u);;N,ESS,SG
bičovat;bičovala jste;bičovaINS(la js)tINS(e);INS(la js),INS(e);;V,IND,PST,2,PL,NEUT
statistický;statistickou;statistickDEL(ý)INS(ou);INS(ou);DEL(ý);ADJ,ACC,FEM,SG
horký;horcí;horDEL(ký)INS(cí);INS(cí);DEL(ký);ADJ,NOM,ANIM,MASC,PL
administrativa;administrativ;administrativDEL(a);;DEL(a);N,GEN,PL
zastrašit;byly bychom zastrašovaly;INS(byly bychom )zastrašDEL(it)INS(ovaly);INS(byly bychom ),INS(ovaly);DEL(it);V,COND,PST,1,PL,FEM
přehrada;přehradě;přehradDEL(a)INS(ě);INS(ě);DEL(a);N,DAT,SG
želva;želvami;želvaINS(mi);INS(mi);;N,INS,PL
hádat;hádali;hádaDEL(t)INS(li);INS(li);DEL(t);V.PTCP,ACT,PRF,ANIM,MASC,PL
falzifikovat;falzifikuješ;falzifikDEL(ovat)INS(uješ);INS(uješ);DEL(ovat);V,IND,PST,2,SG
cytologický;cytologický;cytologický;;;ADJ,NOM,MASC,SG
nabídka;nabídko;nabídkDEL(a)INS(o);INS(o);DEL(a);N,VOC,SG
dovést;bude dovést;INS(bude )dovést;INS(bude );;V,IND,FUT,3,SG
krmit;krmil;krmiDEL(t)INS(l);INS(l);DEL(t);V,IND,PST,3,SG,FEM
ekonomický;ekonomické;ekonomickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,MASC,PL
kur;kura;kurINS(a);INS(a);;N,GEN,SG
senzomotorický;senzomotorickém;senzomotorickDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,MASC,SG
škodolibost;škodolibostech;škodolibostINS(ech);INS(ech);;N,ESS,PL
sešit;sešitem;sešitINS(em);INS(em);;N,INS,SG
sokratovský;sokratovského;sokratovskDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
navrhovat;navrhovány;navrhovDEL(at)INS(ány);INS(ány);DEL(at);V.PTCP,PASS,INAN,MASC,PL
jíst;jedly by;jDEL(íst)INS(edly by);INS(edly by);DEL(íst);V,COND,PRS,3,PL,FEM
epidemie;epidemií;epidemiDEL(e)INS(í);INS(í);DEL(e);N,INS,SG
alergický;alergické;alergickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,DAT,FEM,SG
pochybovat;pochybujíc;pochybDEL(ovat)INS(ujíc);INS(ujíc);DEL(ovat);V.CVB,PRS,FEM,SG
idealizovat;idealizovala;idealizovINS(al)aDEL(t);INS(al);DEL(t);V,IND,PST,3,SG,FEM
testovat;testujíce;tesDEL(tova)tINS(ujíce);INS(ujíce);DEL(tova);V.CVB,PRS,MASC,SG
závist;závistí;závistINS(í);INS(í);;N,GEN,PL
společnost;společností;společnostINS(í);INS(í);;N,GEN,PL
berle;berlemi;berleINS(mi);INS(mi);;N,INS,PL
argentinský;argentinské;argentinskDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,FEM,PL
popínavý;popínavé;popínavDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,FEM,PL
živočich;živočichy;živočichINS(y);INS(y);;N,INS,PL
implantovat;implantovala bychom;implantovaDEL(t)INS(la bychom);INS(la bychom);DEL(t);V,COND,PRS,1,PL,NEUT
jehla;jehlou;jehlDEL(a)INS(ou);INS(ou);DEL(a);N,INS,SG
královna;královen;královINS(e)nDEL(a);INS(e);DEL(a);N,GEN,PL
malovat;malující;malDEL(ovat)INS(ující);INS(ující);DEL(ovat);V.PTCP
významový;významové;významovDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ESS,FEM,SG
kontrastovat;kontrastovalo bys;kontrastovaDEL(t)INS(lo bys);INS(lo bys);DEL(t);V,COND,PRS,2,SG,NEUT
vřískat;vřískaje;vřískaDEL(t)INS(je);INS(je);DEL(t);V.CVB,PRS,MASC,SG
bábovka;bábovku;bábovkDEL(a)INS(u);INS(u);DEL(a);N,ACC,SG
penalta;penalty;penaltDEL(a)INS(y);INS(y);DEL(a);N,GEN,SG
věčný;věčných;věčnýINS(ch);INS(ch);;ADJ,GEN,PL
bříza;břízách;břízDEL(a)INS(ách);INS(ách);DEL(a);N,ESS,PL
peněžní;peněžními;peněžníINS(mi);INS(mi);;ADJ,INS,PL
pláč;pláče;pláčINS(e);INS(e);;N,VOC,PL
vážný;vážná;vážnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,NEUT,PL
fascinovat;fascinovaly by;fascinovaDEL(t)INS(ly by);INS(ly by);DEL(t);V,COND,PRS,3,PL,FEM
reproduktor;reproduktoru;reproduktorINS(u);INS(u);;N,ESS,SG
žvýkat;žvýkaly by;žvýkaDEL(t)INS(ly by);INS(ly by);DEL(t);V,COND,PRS,3,PL,FEM
rigorózní;rigorózními;rigorózníINS(mi);INS(mi);;ADJ,INS,PL
kašlat;kašlu;kašlDEL(at)INS(u);INS(u);DEL(at);V,IND,PRS,2,SG
dávat;dával jste;dávaINS(l js)tINS(e);INS(l js),INS(e);;V,IND,PST,2,SG,FORM,MASC
vaječný;vaječné;vaječnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
ochutnávat;ochutnávalo bych;ochutnávaDEL(t)INS(lo bych);INS(lo bych);DEL(t);V,COND,PRS,1,SG,NEUT
vyhovovat;byly byste vyhovovaly;INS(byly byste )vyhovovaDEL(t)INS(ly);INS(byly byste ),INS(ly);DEL(t);V,COND,PST,2,PL,FEM
souběžný;souběžným;souběžnýINS(m);INS(m);;ADJ,DAT,PL
isomorfní;‎isomorfní;INS(‎)isomorfní;INS(‎);;ADJ,ESS,FEM,SG
tanec;tanecům;tanecINS(ům);INS(ům);;N,DAT,PL
tvor;tvorovi;tvorINS(ovi);INS(ovi);;N,DAT,SG
ratifikovat;ratifikovali jsme;ratifikovaDEL(t)INS(li jsme);INS(li jsme);DEL(t);V,IND,PST,1,PL,MASC
diskvalifikovat;diskvalifikovali by;diskvalifikovaDEL(t)INS(li by);INS(li by);DEL(t);V,COND,PRS,1,PL,MASC,ANIM
obsahovat;obsahujeme;obsahDEL(ovat)INS(ujeme);INS(ujeme);DEL(ovat);V,IND,PRS,1,PL
reraisovat;reraisujíce;reraisDEL(ovat)INS(ujíce);INS(ujíce);DEL(ovat);V.CVB,PRS,MASC,SG
žalující;žalující;žalující;;;ADJ,ACC,PL
namyšlenost;namyšlenost;namyšlenost;;;N,NOM,SG
bičovat;bičovaly;bičovaDEL(t)INS(ly);INS(ly);DEL(t);V.PTCP,ACT,PRF,INAN,MASC,PL
plyn;plyny;plynINS(y);INS(y);;N,NOM,PL
důkaz;důkazům;důkazINS(ům);INS(ům);;N,DAT,PL
piraňa;pirani;pirDEL(aň)aINS(ni);INS(ni);DEL(aň);N,NOM,PL
kodifikovat;kodifikovaly;kodifikovaDEL(t)INS(ly);INS(ly);DEL(t);V.PTCP,ACT,PRF,FEM,PL
dívka;dívkách;dívkDEL(a)INS(ách);INS(ách);DEL(a);N,ESS,PL
pavián;paviáne;paviánINS(e);INS(e);;N,VOC,SG
statik;statici;statINS(ic)iDEL(k);INS(ic);DEL(k);N,VOC,PL
kajak;kajaku;kajakINS(u);INS(u);;N,DAT,SG
robot;roboty;robotINS(y);INS(y);;N,ACC,PL
stornovat;bylo bych stornovalo;INS(bylo bych )stornovaDEL(t)INS(lo);INS(bylo bych ),INS(lo);DEL(t);V,COND,PST,1,SG,NEUT
řečiště;řečištím;řečištDEL(ě)INS(ím);INS(ím);DEL(ě);N,DAT,PL
otrocký;otročtí;otroDEL(cký)INS(čtí);INS(čtí);DEL(cký);ADJ,NOM,ANIM,MASC,PL
zelí;zelí;zelí;;;N,NOM,SG
společenský;společenským;společenskýINS(m);INS(m);;ADJ,INS,MASC,SG
posílat;posílali bychom;posílaDEL(t)INS(li bychom);INS(li bychom);DEL(t);V,COND,PRS,1,PL,MASC
školní;školní;školní;;;ADJ,ACC,FEM,SG
šála;šály;šálDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
vůně;vůni;vůnDEL(ě)INS(i);INS(i);DEL(ě);N,DAT,SG
ego;egům;egDEL(o)INS(ům);INS(ům);DEL(o);N,DAT,PL
připisovat;připisovaly by;připisovaDEL(t)INS(ly by);INS(ly by);DEL(t);V,COND,PRS,3,PL,FEM
svině;svini;svinDEL(ě)INS(i);INS(i);DEL(ě);N,ESS,SG
dědit;dědí;dědDEL(it)INS(í);INS(í);DEL(it);V,IND,PRS,3,PL
realistický;realistické;realistickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,FEM,PL
snímek;snímek;snímek;;;N,NOM,SG
Američan;Američany;AmeričanINS(y);INS(y);;N,INS,PL
zpívat;zpívaly;zpívaDEL(t)INS(ly);INS(ly);DEL(t);V,IND,PST,3,PL,FEM
hliněný;hlinění;hliněnDEL(ý)INS(í);INS(í);DEL(ý);ADJ,NOM,ANIM,MASC,PL
odpor;odpory;odporINS(y);INS(y);;N,VOC,PL
pozdravovat;pozdravoval bys;pozdravovaDEL(t)INS(l bys);INS(l bys);DEL(t);V,COND,PRS,2,SG,MASC
chór;chóru;chórINS(u);INS(u);;N,GEN,SG
orientovat;orientovalo jsi;orientovaDEL(t)INS(lo jsi);INS(lo jsi);DEL(t);V,IND,PST,2,SG,NEUT
korigovat;budete korigovat;INS(budete )korigovat;INS(budete );;V,IND,FUT,2,PL
deprimovat;byla bychom deprimovala;INS(byla bychom )deprimovINS(al)aDEL(t);INS(byla bychom ),INS(al);DEL(t);V,COND,PST,1,PL,NEUT
děčínský;děčínské;děčínskDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,FEM,PL
nehybný;nehybná;nehybnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,ACC,NEUT,PL
nezávislý;nezávislí;nezávislDEL(ý)INS(í);INS(í);DEL(ý);ADJ,VOC,ANIM,MASC,PL
osmotický;osmotickém;osmotickDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,MASC,SG
autoreflexe;autoreflexím;autoreflexDEL(e)INS(ím);INS(ím);DEL(e);N,DAT,PL
druhý;druhá;druhDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,FEM,SG
vtipálek;vtipáleku;vtipálekINS(u);INS(u);;N,VOC,SG
nevyhnutelný;nevyhnutelné;nevyhnutelnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,MASC,PL
afroamerický;afroamerické;afroamerickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,FEM,PL
okraj;okrajích;okrajINS(ích);INS(ích);;N,ESS,PL
faxovat;faxovaly;faxovaDEL(t)INS(ly);INS(ly);DEL(t);V,IND,PST,3,PL,MASC,INAN
veselí;veselí;veselí;;;N,DAT,SG
šumivý;šumivé;šumivDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,NEUT,SG
losovat;losujíce;losDEL(ovat)INS(ujíce);INS(ujíce);DEL(ovat);V.CVB,PRS,PL
rytmický;rytmické;rytmickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ESS,FEM,SG
sžíravý;sžíravý;sžíravý;;;ADJ,VOC,MASC,SG
strohý;strohého;strohDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,ACC,ANIM,MASC,SG
vyhovovat;vyhovovaly jste;vyhovovaINS(ly js)tINS(e);INS(ly js),INS(e);;V,IND,PST,2,PL,FEM
krotký;krotkém;krotkDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
přání;přáních;přáníINS(ch);INS(ch);;N,ESS,PL
axiomatický;axiomatická;axiomatickDEL(ý)INS(á);INS(á);DEL(ý);ADJ,ACC,NEUT,PL
kouzlo;kouzlo;kouzlo;;;N,NOM,SG
chrabrý;chrabré;chrabrDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,NEUT,SG
kšiltovka;kšiltovky;kšiltovkDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
magnetický;magnetické;magnetickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
lavice;lavicemi;laviceINS(mi);INS(mi);;N,INS,PL
encyklopedický;encyklopedického;encyklopedickDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
otékat;otékají;otékaDEL(t)INS(jí);INS(jí);DEL(t);V,IND,PRS,3,PL
cucat;cucalo byste;cucaINS(lo bys)tINS(e);INS(lo bys),INS(e);;V,COND,PRS,2,SG,FORM,NEUT
dívat;dívala bych;dívaDEL(t)INS(la bych);INS(la bych);DEL(t);V,COND,PRS,1,SG,FEM
smích;smíchy;smíchINS(y);INS(y);;N,NOM,PL
pochybovat;byly by pochybovaly;INS(byly by )pochybovaDEL(t)INS(ly);INS(byly by ),INS(ly);DEL(t);V,COND,PST,3,PL,MASC,INAN
plíseň;plísních;plísDEL(eň)INS(ních);INS(ních);DEL(eň);N,ESS,PL
závěť;závěti;závěDEL(ť)INS(ti);INS(ti);DEL(ť);N,VOC,PL
filantropický;filantropického;filantropickDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,NEUT,SG
měnový;měnový;měnový;;;ADJ,NOM,MASC,SG
třískat;třískala jsi;třískaDEL(t)INS(la jsi);INS(la jsi);DEL(t);V,IND,PST,2,SG,FEM
cenzurovat;bylo by cenzurovalo;INS(bylo by )cenzurovaDEL(t)INS(lo);INS(bylo by ),INS(lo);DEL(t);V,COND,PST,3,SG,NEUT
božský;božském;božskDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
plivat;pliváš;plivDEL(at)INS(áš);INS(áš);DEL(at);V,IND,PST,2,SG
argumentovat;budeme argumentovat;INS(budeme )argumentovat;INS(budeme );;V,IND,FUT,1,PL
odemykat;bylo byste odemykalo;INS(bylo byste )odemykaDEL(t)INS(lo);INS(bylo byste ),INS(lo);DEL(t);V,COND,PST,2,SG,FORM,NEUT
pátý;pátá;pátDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,NEUT,PL
existovat;existovalo jsi;existovaDEL(t)INS(lo jsi);INS(lo jsi);DEL(t);V,IND,PST,2,SG,NEUT
kněz;knězím;knězINS(ím);INS(ím);;N,DAT,PL
aktivovat;aktivovány;aktivovDEL(at)INS(ány);INS(ány);DEL(at);V.PTCP,PASS,INAN,MASC,PL
být;byla byste;bDEL(ý)INS(yla bys)tINS(e);INS(yla bys),INS(e);DEL(ý);V,COND,PRS,2,SG,FORM,FEM
bavorský;bavorskými;bavorskýINS(mi);INS(mi);;ADJ,INS,PL
stěžovat;stěžovali bychom;stěžovaDEL(t)INS(li bychom);INS(li bychom);DEL(t);V,COND,PRS,1,PL,MASC
detailní;detailní;detailní;;;ADJ,ACC,MASC,SG
loděnice;loděnici;loděnicDEL(e)INS(i);INS(i);DEL(e);N,DAT,SG
diář;diáře;diářINS(e);INS(e);;N,NOM,PL
duše;duše;duše;;;N,GEN,SG
bradatý;bradatá;bradatDEL(ý)INS(á);INS(á);DEL(ý);ADJ,ACC,NEUT,PL
alergie;alergie;alergie;;;N,NOM,PL
lednový;lednová;lednovDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,NEUT,PL
rýmovat;rýmovala jste;rýmovaINS(la js)tINS(e);INS(la js),INS(e);;V,IND,PST,2,SG,FORM,FEM
nečinný;nečinné;nečinnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,FEM,PL
tisící;tisícím;tisícíINS(m);INS(m);;ADJ,ESS,MASC,SG
kontrola;kontrolami;kontrolaINS(mi);INS(mi);;N,INS,PL
bezmyšlenkovitý;bezmyšlenkovitým;bezmyšlenkovitýINS(m);INS(m);;ADJ,DAT,PL
komunikovat;komunikováno;komunikovDEL(at)INS(áno);INS(áno);DEL(at);V.PTCP,PASS,NEUT,SG
činný;činného;činnDEL(ý)INS(ého);INS(ého);DEL(ý);ADJ,GEN,MASC,SG
aplikovat;aplikoval jste;aplikovaINS(l js)tINS(e);INS(l js),INS(e);;V,IND,PST,2,SG,FORM,MASC
třískat;třískán;třískDEL(at)INS(án);INS(án);DEL(at);V.PTCP,PASS,MASC,SG
honba;honeb;honINS(e)bDEL(a);INS(e);DEL(a);N,GEN,PL
písčitý;písčité;písčitDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,FEM,PL
reproduktor;reproduktor;reproduktor;;;N,NOM,SG
myslet;mysleli;mysleDEL(t)INS(li);INS(li);DEL(t);V,IND,PST,1,PL,FEM
tyčinka;tyčinka;tyčinka;;;N,NOM,SG
berle;berle;berle;;;N,VOC,SG
pustina;pustinami;pustinaINS(mi);INS(mi);;N,INS,PL
přizpůsobivý;přizpůsobivém;přizpůsobivDEL(ý)INS(ém);INS(ém);DEL(ý);ADJ,ESS,NEUT,SG
investor;investore;investorINS(e);INS(e);;N,VOC,SG
pramen;pramenu;pramenINS(u);INS(u);;N,ESS,SG
křížový;křížové;křížovDEL(ý)INS(é);INS(é);DEL(ý);ADJ,DAT,FEM,SG
obchodník;obchodníkem;obchodníkINS(em);INS(em);;N,INS,SG
bytelný;bytelné;bytelnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,DAT,FEM,SG
věrný;věrné;věrnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,NEUT,SG
tableta;tablety;tabletDEL(a)INS(y);INS(y);DEL(a);N,NOM,PL
užitečný;užitečná;užitečnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,VOC,FEM,SG
modlit;modlí;modlDEL(it)INS(í);INS(í);DEL(it);V,IND,PRS,3,PL
kalibrovat;kalibrovalo bys;kalibrovaDEL(t)INS(lo bys);INS(lo bys);DEL(t);V,COND,PRS,2,SG,NEUT
úplněk;úplňků;úplDEL(ně)INS(ň)kINS(ů);INS(ň),INS(ů);DEL(ně);N,GEN,PL
nezcizitelný;nezcizitelné;nezcizitelnDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,MASC,PL
fungování;fungování;fungování;;;N,ACC,SG
brouk;brouků;broukINS(ů);INS(ů);;N,GEN,PL
plavání;plavání;plavání;;;N,ACC,PL
socha;sochami;sochaINS(mi);INS(mi);;N,INS,PL
ochutnávat;ochutnávaje;ochutnávaDEL(t)INS(je);INS(je);DEL(t);V.CVB,PRS,MASC,SG
nevýhodný;nevýhodná;nevýhodnDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,NEUT,PL
sahat;sahav;sahaDEL(t)INS(v);INS(v);DEL(t);V.CVB,PST,MASC,SG
hanba;hanby;hanbDEL(a)INS(y);INS(y);DEL(a);N,GEN,SG
ubrus;ubrusům;ubrusINS(ům);INS(ům);;N,DAT,PL
lehký;lehkou;lehkDEL(ý)INS(ou);INS(ou);DEL(ý);ADJ,ACC,FEM,SG
manipulovat;manipulujíce;manipulDEL(ovat)INS(ujíce);INS(ujíce);DEL(ovat);V.CVB,PRS,PL
duše;duši;dušDEL(e)INS(i);INS(i);DEL(e);N,ESS,SG
asketický;asketické;asketickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,ACC,FEM,PL
vystavovat;vystavovalo bys;vystavovaDEL(t)INS(lo bys);INS(lo bys);DEL(t);V,COND,PRS,2,SG,NEUT
archivovat;byly byste archivovaly;INS(byly byste )archivovaDEL(t)INS(ly);INS(byly byste ),INS(ly);DEL(t);V,COND,PST,2,PL,FEM
vizitka;vizitky;vizitkDEL(a)INS(y);INS(y);DEL(a);N,GEN,SG
alžbětinský;alžbětinské;alžbětinskDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,MASC,PL
nezdravý;nezdravý;nezdravý;;;ADJ,NOM,MASC,SG
širokospektrý;širokospektří;širokospektDEL(rý)INS(ří);INS(ří);DEL(rý);ADJ,NOM,ANIM,MASC,PL
padat;padaly;padaDEL(t)INS(ly);INS(ly);DEL(t);V.PTCP,ACT,PRF,INAN,MASC,PL
botanizovat;botanizovala by;botanizovaDEL(t)INS(la by);INS(la by);DEL(t);V,COND,PRS,3,PL,NEUT
infikovat;infikujíce;infikDEL(ovat)INS(ujíce);INS(ujíce);DEL(ovat);V.CVB,PRS,PL
normativní;normativní;normativní;;;ADJ,ESS,FEM,SG
demokratický;demokratické;demokratickDEL(ý)INS(é);INS(é);DEL(ý);ADJ,NOM,MASC,PL
sluchový;sluchová;sluchovDEL(ý)INS(á);INS(á);DEL(ý);ADJ,NOM,NEUT,PL
demoralizovat;byla bys demoralizovala;INS(byla bys )demoralizovINS(al)aDEL(t);INS(byla bys ),INS(al);DEL(t);V,COND,PST,2,SG,FEM
zdrcený;zdrcené;zdrcenDEL(ý)INS(é);INS(é);DEL(ý);ADJ,VOC,FEM,PL
